,demand_EOM
22982,3395.0
22983,3418.6
22984,3436.0
22985,3456.4
22986,3476.0
22987,3474.8
22988,3465.2
22989,3466.0
22990,3462.0
22991,3469.0
22992,3460.4
22993,3435.0
22994,3425.8
22995,3403.0
22996,3416.4
22997,3406.4
22998,3387.8
22999,3374.4
23000,3364.6
23001,3329.4
23002,3293.2
23003,3275.0
23004,3277.6
23005,3256.0
23006,3234.0
23007,3218.4
23008,3234.0
23009,3224.4
23010,3222.8
23011,3227.6
23012,3220.8
23013,3230.6
23014,3241.4
23015,3229.0
23016,3209.6
23017,3180.8
23018,3177.8
23019,3173.2
23020,3161.6
23021,3153.0
23022,3162.8
23023,3156.8
23024,3091.8
23025,3035.0
23026,2978.4
23027,2918.4
23028,2837.2
23029,2780.8
23030,2718.8
23031,2660.2
23032,2607.4
23033,2560.4
23034,2524.0
23035,2488.4
23036,2408.0
23037,2386.8
23038,2364.8
23039,2339.6
23040,2328.4
23041,2315.4
23042,2307.0
23043,2284.8
23044,2268.2
23045,2275.4
23046,2260.2
23047,2249.0
23048,2260.4
23049,2268.4
23050,2255.0
23051,2269.0
23052,2293.8
23053,2300.8
23054,2310.0
23055,2323.2
23056,2397.4
23057,2438.2
23058,2480.6
23059,2561.6
23060,2717.2
23061,2807.4
23062,2874.0
23063,2919.4
23064,3012.4
23065,3059.0
23066,3107.8
23067,3143.0
23068,3194.8
23069,3229.2
23070,3247.4
23071,3260.4
23072,3246.8
23073,3264.2
23074,3297.2
23075,3317.6
23076,3329.4
23077,3358.8
23078,3378.6
23079,3400.4
23080,3408.2
23081,3413.2
23082,3424.6
23083,3421.8
23084,3393.8
23085,3381.4
23086,3388.6
23087,3393.8
23088,3393.4
23089,3375.2
23090,3347.8
23091,3329.6
23092,3313.8
23093,3310.8
23094,3297.4
23095,3282.8
23096,3272.2
23097,3245.4
23098,3229.8
23099,3208.2
23100,3204.8
23101,3181.0
23102,3174.6
23103,3164.2
23104,3173.0
23105,3175.4
23106,3168.6
23107,3153.0
23108,3155.4
23109,3130.0
23110,3130.4
23111,3133.2
23112,3107.8
23113,3082.0
23114,3076.2
23115,3063.4
23116,3050.2
23117,3045.6
23118,3070.4
23119,3055.2
23120,2992.0
23121,2943.0
23122,2888.2
23123,2827.4
23124,2771.2
23125,2718.6
23126,2655.8
23127,2611.6
23128,2543.2
23129,2493.2
23130,2458.4
23131,2438.0
23132,2363.6
23133,2336.8
23134,2322.6
23135,2298.4
23136,2274.0
23137,2245.0
23138,2237.4
23139,2220.6
23140,2205.8
23141,2186.0
23142,2198.2
23143,2195.6
23144,2194.8
23145,2198.0
23146,2202.6
23147,2208.4
23148,2220.8
23149,2238.8
23150,2246.8
23151,2278.0
23152,2345.8
23153,2382.6
23154,2433.6
23155,2497.6
23156,2656.2
23157,2757.0
23158,2830.8
23159,2893.0
23160,2967.4
23161,3031.4
23162,3078.8
23163,3121.4
23164,3183.0
23165,3213.8
23166,3239.4
23167,3259.8
23168,3235.4
23169,3249.0
23170,3278.4
23171,3302.0
23172,3296.2
23173,3291.8
23174,3318.8
23175,3337.2
23176,3342.8
23177,3351.8
23178,3362.8
23179,3364.0
23180,3320.0
23181,3303.8
23182,3301.4
23183,3306.6
23184,3299.8
23185,3271.2
23186,3259.0
23187,3219.2
23188,3217.4
23189,3207.6
23190,3185.6
23191,3175.4
23192,3166.2
23193,3149.6
23194,3131.6
23195,3116.0
23196,3122.0
23197,3107.2
23198,3088.4
23199,3080.8
23200,3083.2
23201,3076.4
23202,3052.8
23203,3051.4
23204,3044.8
23205,3030.2
23206,3016.6
23207,3007.0
23208,3005.6
23209,2973.8
23210,2960.4
23211,2951.0
23212,2919.4
23213,2919.0
23214,2913.2
23215,2906.6
23216,2853.0
23217,2808.8
23218,2746.4
23219,2693.2
23220,2613.0
23221,2574.2
23222,2531.2
23223,2488.4
23224,2429.6
23225,2400.4
23226,2348.6
23227,2314.6
23228,2234.6
23229,2211.8
23230,2204.4
23231,2175.0
23232,2138.8
23233,2123.0
23234,2091.6
23235,2072.4
23236,2054.4
23237,2029.6
23238,2026.8
23239,2020.2
23240,2020.8
23241,2008.2
23242,2003.4
23243,1997.2
23244,2001.6
23245,2002.4
23246,1999.4
23247,2009.6
23248,2040.2
23249,2042.2
23250,2041.2
23251,2073.2
23252,2116.8
23253,2130.6
23254,2133.6
23255,2153.0
23256,2218.2
23257,2246.8
23258,2288.4
23259,2347.4
23260,2403.2
23261,2458.0
23262,2488.4
23263,2534.8
23264,2576.0
23265,2611.0
23266,2653.2
23267,2676.6
23268,2684.6
23269,2700.0
23270,2728.6
23271,2724.8
23272,2740.0
23273,2762.2
23274,2776.2
23275,2775.2
23276,2783.0
23277,2769.0
23278,2763.4
23279,2732.8
23280,2724.8
23281,2723.4
23282,2729.6
23283,2702.2
23284,2709.4
23285,2697.6
23286,2669.8
23287,2668.4
23288,2663.2
23289,2652.2
23290,2643.6
23291,2618.4
23292,2620.4
23293,2618.8
23294,2578.8
23295,2593.2
23296,2591.4
23297,2607.8
23298,2599.2
23299,2589.6
23300,2615.2
23301,2595.2
23302,2583.2
23303,2567.6
23304,2563.6
23305,2544.6
23306,2541.0
23307,2532.4
23308,2525.4
23309,2531.4
23310,2523.6
23311,2523.2
23312,2490.6
23313,2449.0
23314,2433.8
23315,2415.6
23316,2401.0
23317,2371.4
23318,2346.8
23319,2340.8
23320,2312.0
23321,2283.6
23322,2279.2
23323,2253.0
23324,2208.4
23325,2178.8
23326,2158.8
23327,2138.8
23328,2086.4
23329,2057.8
23330,2036.4
23331,2014.0
23332,1980.6
23333,1950.4
23334,1932.8
23335,1947.8
23336,1928.6
23337,1930.4
23338,1919.2
23339,1906.4
23340,1911.2
23341,1904.8
23342,1911.4
23343,1905.0
23344,1910.2
23345,1911.8
23346,1922.8
23347,1923.2
23348,1954.6
23349,1956.6
23350,1966.2
23351,1948.8
23352,1981.4
23353,2009.8
23354,2048.6
23355,2053.2
23356,2104.0
23357,2135.2
23358,2185.0
23359,2220.6
23360,2257.4
23361,2272.8
23362,2328.2
23363,2359.4
23364,2371.8
23365,2399.2
23366,2411.6
23367,2444.0
23368,2468.2
23369,2479.2
23370,2506.8
23371,2532.2
23372,2510.2
23373,2492.0
23374,2489.0
23375,2482.2
23376,2473.0
23377,2460.0
23378,2461.2
23379,2439.6
23380,2422.0
23381,2411.0
23382,2397.4
23383,2369.4
23384,2356.8
23385,2346.2
23386,2318.6
23387,2307.4
23388,2345.2
23389,2351.0
23390,2338.2
23391,2347.4
23392,2362.8
23393,2383.8
23394,2385.8
23395,2415.0
23396,2418.2
23397,2433.6
23398,2434.4
23399,2420.4
23400,2408.0
23401,2408.0
23402,2431.2
23403,2418.4
23404,2437.6
23405,2458.8
23406,2449.8
23407,2423.8
23408,2387.2
23409,2361.2
23410,2341.0
23411,2312.2
23412,2316.0
23413,2276.8
23414,2243.0
23415,2209.6
23416,2159.2
23417,2131.0
23418,2096.8
23419,2071.2
23420,2049.8
23421,2026.2
23422,2013.8
23423,2006.0
23424,1999.4
23425,1976.0
23426,1956.0
23427,1954.8
23428,1956.0
23429,1952.0
23430,1956.6
23431,1955.6
23432,1964.2
23433,1961.0
23434,1967.0
23435,1990.0
23436,2035.4
23437,2056.0
23438,2081.8
23439,2095.0
23440,2147.6
23441,2208.0
23442,2283.0
23443,2382.4
23444,2553.2
23445,2643.0
23446,2700.2
23447,2756.2
23448,2851.4
23449,2895.8
23450,2938.8
23451,2988.0
23452,3014.4
23453,3028.4
23454,3061.6
23455,3088.2
23456,3076.8
23457,3092.0
23458,3125.2
23459,3146.4
23460,3154.6
23461,3167.2
23462,3187.4
23463,3219.2
23464,3251.2
23465,3273.6
23466,3288.0
23467,3335.2
23468,3289.2
23469,3282.6
23470,3295.6
23471,3273.6
23472,3280.2
23473,3283.6
23474,3266.6
23475,3234.2
23476,3217.8
23477,3209.0
23478,3207.2
23479,3174.6
23480,3159.8
23481,3136.4
23482,3110.6
23483,3111.4
23484,3091.4
23485,3081.4
23486,3069.6
23487,3045.8
23488,3051.0
23489,3043.0
23490,3035.6
23491,3046.0
23492,3042.6
23493,3028.8
23494,3023.0
23495,3042.4
23496,3047.4
23497,3026.8
23498,3026.6
23499,3009.0
23500,3011.6
23501,3010.4
23502,3020.0
23503,2978.4
23504,2929.6
23505,2872.8
23506,2828.2
23507,2765.0
23508,2687.8
23509,2634.8
23510,2577.4
23511,2537.2
23512,2452.6
23513,2406.2
23514,2393.8
23515,2361.0
23516,2289.2
23517,2251.6
23518,2223.6
23519,2214.2
23520,2196.8
23521,2198.0
23522,2183.4
23523,2178.6
23524,2181.8
23525,2167.6
23526,2164.8
23527,2176.4
23528,2183.2
23529,2189.2
23530,2187.2
23531,2190.2
23532,2211.2
23533,2220.0
23534,2257.2
23535,2274.8
23536,2352.8
23537,2397.8
23538,2461.6
23539,2538.4
23540,2719.0
23541,2821.0
23542,2878.4
23543,2930.2
23544,3011.4
23545,3063.6
23546,3112.4
23547,3143.2
23548,3157.4
23549,3181.0
23550,3193.4
23551,3188.0
23552,3145.2
23553,3177.6
23554,3209.2
23555,3235.6
23556,3234.0
23557,3258.8
23558,3303.6
23559,3334.8
23560,3341.2
23561,3354.0
23562,3364.6
23563,3387.0
23564,3361.6
23565,3348.6
23566,3367.0
23567,3357.8
23568,3356.8
23569,3337.8
23570,3319.0
23571,3292.8
23572,3289.8
23573,3286.4
23574,3269.2
23575,3265.4
23576,3258.8
23577,3238.6
23578,3207.8
23579,3178.8
23580,3172.2
23581,3159.4
23582,3126.6
23583,3120.2
23584,3127.6
23585,3127.8
23586,3118.8
23587,3110.2
23588,3104.0
23589,3088.8
23590,3077.4
23591,3073.2
23592,3060.2
23593,3041.4
23594,3021.0
23595,3022.2
23596,3026.6
23597,3036.2
23598,3033.6
23599,2995.2
23600,2933.0
23601,2884.8
23602,2826.4
23603,2772.8
23604,2710.2
23605,2662.4
23606,2606.6
23607,2550.2
23608,2499.8
23609,2456.6
23610,2420.0
23611,2388.2
23612,2332.8
23613,2307.0
23614,2275.0
23615,2256.0
23616,2237.6
23617,2231.4
23618,2216.0
23619,2205.4
23620,2172.8
23621,2162.0
23622,2158.2
23623,2164.8
23624,2166.0
23625,2162.8
23626,2167.8
23627,2172.8
23628,2190.8
23629,2197.0
23630,2224.2
23631,2253.6
23632,2332.4
23633,2377.6
23634,2426.2
23635,2499.6
23636,2667.2
23637,2766.8
23638,2821.2
23639,2888.6
23640,2970.4
23641,3006.4
23642,3045.4
23643,3089.6
23644,3130.8
23645,3159.0
23646,3168.4
23647,3183.2
23648,3173.4
23649,3196.8
23650,3230.4
23651,3249.0
23652,3251.0
23653,3273.8
23654,3304.0
23655,3325.0
23656,3336.8
23657,3348.0
23658,3359.2
23659,3364.6
23660,3333.0
23661,3315.8
23662,3324.6
23663,3322.2
23664,3305.6
23665,3279.6
23666,3273.6
23667,3246.2
23668,3236.0
23669,3239.0
23670,3235.6
23671,3223.4
23672,3219.2
23673,3185.0
23674,3167.2
23675,3150.8
23676,3132.8
23677,3116.2
23678,3096.0
23679,3092.6
23680,3108.6
23681,3091.8
23682,3095.6
23683,3101.4
23684,3092.4
23685,3075.2
23686,3080.0
23687,3079.4
23688,3082.8
23689,3070.8
23690,3063.0
23691,3064.8
23692,3057.2
23693,3047.8
23694,3034.6
23695,2990.6
23696,2936.0
23697,2899.4
23698,2852.0
23699,2791.4
23700,2721.2
23701,2672.0
23702,2609.6
23703,2565.0
23704,2503.6
23705,2465.6
23706,2454.4
23707,2416.4
23708,2390.8
23709,2357.0
23710,2326.2
23711,2302.0
23712,2278.2
23713,2246.6
23714,2250.6
23715,2236.6
23716,2234.6
23717,2220.4
23718,2228.4
23719,2230.4
23720,2230.0
23721,2226.8
23722,2240.0
23723,2240.6
23724,2265.4
23725,2282.6
23726,2302.8
23727,2329.0
23728,2406.8
23729,2451.6
23730,2497.2
23731,2585.0
23732,2742.8
23733,2838.6
23734,2890.0
23735,2945.6
23736,3020.8
23737,3068.8
23738,3109.8
23739,3140.0
23740,3182.4
23741,3212.6
23742,3227.0
23743,3262.4
23744,3239.4
23745,3260.6
23746,3297.4
23747,3308.4
23748,3305.4
23749,3331.4
23750,3358.2
23751,3380.6
23752,3387.4
23753,3422.4
23754,3431.2
23755,3446.2
23756,3405.8
23757,3389.8
23758,3417.8
23759,3429.4
23760,3406.2
23761,3399.8
23762,3407.4
23763,3375.0
23764,3371.8
23765,3361.8
23766,3341.8
23767,3328.6
23768,3316.2
23769,3301.0
23770,3285.4
23771,3262.2
23772,3254.2
23773,3217.6
23774,3193.0
23775,3193.8
23776,3194.8
23777,3202.2
23778,3205.0
23779,3210.2
23780,3211.6
23781,3191.0
23782,3171.4
23783,3167.6
23784,3163.6
23785,3149.6
23786,3141.8
23787,3143.8
23788,3136.4
23789,3124.0
23790,3116.4
23791,3070.6
23792,3018.6
23793,2965.2
23794,2895.4
23795,2848.0
23796,2774.6
23797,2714.6
23798,2653.6
23799,2601.8
23800,2538.6
23801,2496.2
23802,2472.4
23803,2434.6
23804,2378.8
23805,2355.0
23806,2339.2
23807,2324.0
23808,2304.2
23809,2300.6
23810,2284.8
23811,2263.4
23812,2245.2
23813,2238.0
23814,2240.2
23815,2252.8
23816,2236.4
23817,2242.8
23818,2243.0
23819,2257.6
23820,2285.6
23821,2298.4
23822,2319.2
23823,2349.0
23824,2410.2
23825,2451.2
23826,2496.8
23827,2569.4
23828,2717.2
23829,2803.2
23830,2869.4
23831,2935.2
23832,3003.8
23833,3047.2
23834,3084.4
23835,3136.4
23836,3186.6
23837,3194.4
23838,3213.8
23839,3236.6
23840,3214.6
23841,3220.8
23842,3244.0
23843,3268.0
23844,3278.6
23845,3293.8
23846,3316.8
23847,3328.0
23848,3329.2
23849,3339.4
23850,3347.4
23851,3342.0
23852,3314.6
23853,3307.8
23854,3305.0
23855,3276.4
23856,3260.4
23857,3241.0
23858,3217.0
23859,3175.4
23860,3167.2
23861,3146.4
23862,3124.4
23863,3105.8
23864,3098.6
23865,3089.0
23866,3066.0
23867,3056.8
23868,3053.4
23869,3031.4
23870,3022.2
23871,3013.6
23872,3032.2
23873,3014.4
23874,3013.8
23875,3015.8
23876,3004.0
23877,2978.4
23878,2979.4
23879,2985.6
23880,2985.6
23881,2961.4
23882,2944.4
23883,2953.4
23884,2955.6
23885,2941.0
23886,2893.0
23887,2849.6
23888,2786.0
23889,2727.4
23890,2675.6
23891,2625.2
23892,2582.8
23893,2536.4
23894,2483.2
23895,2445.4
23896,2391.0
23897,2351.4
23898,2306.6
23899,2272.6
23900,2222.4
23901,2189.0
23902,2175.0
23903,2169.8
23904,2148.6
23905,2132.2
23906,2128.8
23907,2130.4
23908,2100.4
23909,2094.4
23910,2083.6
23911,2071.4
23912,2078.8
23913,2052.4
23914,2051.0
23915,2049.8
23916,2051.0
23917,2042.6
23918,2044.0
23919,2044.6
23920,2075.4
23921,2069.2
23922,2066.2
23923,2077.2
23924,2123.2
23925,2153.0
23926,2160.0
23927,2189.8
23928,2233.6
23929,2266.4
23930,2308.8
23931,2345.6
23932,2391.4
23933,2438.8
23934,2470.0
23935,2507.6
23936,2541.6
23937,2570.0
23938,2601.0
23939,2619.0
23940,2648.2
23941,2674.8
23942,2688.4
23943,2702.8
23944,2725.6
23945,2743.6
23946,2748.4
23947,2741.4
23948,2704.4
23949,2686.4
23950,2681.2
23951,2675.2
23952,2656.4
23953,2619.4
23954,2609.4
23955,2584.0
23956,2566.2
23957,2545.8
23958,2519.2
23959,2507.4
23960,2501.2
23961,2502.4
23962,2484.4
23963,2487.2
23964,2482.4
23965,2461.4
23966,2474.6
23967,2476.8
23968,2491.8
23969,2490.4
23970,2508.8
23971,2523.0
23972,2538.8
23973,2533.6
23974,2537.4
23975,2539.2
23976,2542.0
23977,2523.6
23978,2519.6
23979,2531.0
23980,2543.0
23981,2526.2
23982,2496.4
23983,2458.0
23984,2418.8
23985,2376.8
23986,2349.6
23987,2318.2
23988,2297.4
23989,2256.2
23990,2219.6
23991,2186.2
23992,2156.0
23993,2113.2
23994,2084.2
23995,2046.6
23996,2009.8
23997,1978.8
23998,1956.4
23999,1941.6
24000,1916.2
24001,1899.2
24002,1900.2
24003,1889.8
24004,1872.4
24005,1861.2
24006,1852.0
24007,1839.8
24008,1835.4
24009,1838.2
24010,1829.0
24011,1837.2
24012,1830.0
24013,1827.2
24014,1828.0
24015,1845.2
24016,1836.0
24017,1823.6
24018,1836.8
24019,1838.4
24020,1878.8
24021,1882.6
24022,1891.8
24023,1899.4
24024,1909.6
24025,1928.8
24026,1984.0
24027,2027.4
24028,2077.4
24029,2103.0
24030,2154.4
24031,2193.4
24032,2240.0
24033,2276.4
24034,2317.8
24035,2339.8
24036,2373.4
24037,2397.6
24038,2395.0
24039,2430.8
24040,2476.0
24041,2496.6
24042,2506.8
24043,2525.4
24044,2516.8
24045,2492.0
24046,2469.2
24047,2455.8
24048,2428.8
24049,2399.8
24050,2388.2
24051,2363.8
24052,2350.2
24053,2325.0
24054,2334.2
24055,2320.6
24056,2323.8
24057,2319.6
24058,2315.2
24059,2307.8
24060,2317.6
24061,2303.4
24062,2315.6
24063,2321.8
24064,2344.4
24065,2349.8
24066,2371.8
24067,2396.4
24068,2445.4
24069,2431.6
24070,2431.8
24071,2445.2
24072,2458.6
24073,2443.0
24074,2461.8
24075,2484.0
24076,2513.8
24077,2493.8
24078,2477.4
24079,2448.6
24080,2411.0
24081,2378.2
24082,2357.8
24083,2337.2
24084,2336.0
24085,2290.0
24086,2259.2
24087,2216.4
24088,2183.6
24089,2145.6
24090,2119.8
24091,2091.0
24092,2043.8
24093,2010.6
24094,1998.6
24095,1970.8
24096,1958.0
24097,1941.0
24098,1931.4
24099,1926.6
24100,1933.0
24101,1933.2
24102,1931.2
24103,1935.0
24104,1939.6
24105,1956.8
24106,1952.0
24107,1961.8
24108,1996.2
24109,2017.4
24110,2039.2
24111,2067.0
24112,2167.8
24113,2235.6
24114,2309.0
24115,2391.0
24116,2578.0
24117,2719.8
24118,2810.2
24119,2869.0
24120,2959.2
24121,3022.0
24122,3058.0
24123,3096.4
24124,3146.0
24125,3179.4
24126,3196.6
24127,3212.8
24128,3203.8
24129,3227.2
24130,3247.6
24131,3261.2
24132,3274.6
24133,3298.2
24134,3317.8
24135,3325.0
24136,3339.6
24137,3364.2
24138,3370.8
24139,3374.0
24140,3337.8
24141,3329.2
24142,3317.4
24143,3313.8
24144,3308.4
24145,3291.2
24146,3291.0
24147,3246.0
24148,3226.0
24149,3233.6
24150,3223.4
24151,3214.2
24152,3210.6
24153,3190.4
24154,3165.8
24155,3144.0
24156,3125.2
24157,3101.2
24158,3079.4
24159,3069.6
24160,3074.6
24161,3076.6
24162,3092.4
24163,3086.8
24164,3085.6
24165,3070.6
24166,3082.2
24167,3088.8
24168,3086.2
24169,3070.2
24170,3090.8
24171,3105.2
24172,3106.2
24173,3082.2
24174,3036.0
24175,2985.4
24176,2922.6
24177,2860.6
24178,2809.4
24179,2760.2
24180,2708.0
24181,2663.4
24182,2603.6
24183,2552.4
24184,2475.4
24185,2423.2
24186,2378.6
24187,2344.4
24188,2285.2
24189,2259.0
24190,2232.6
24191,2215.2
24192,2197.8
24193,2179.8
24194,2174.2
24195,2167.2
24196,2149.4
24197,2138.8
24198,2152.6
24199,2174.2
24200,2172.0
24201,2175.8
24202,2189.6
24203,2194.0
24204,2218.8
24205,2230.8
24206,2262.0
24207,2298.0
24208,2365.2
24209,2420.4
24210,2475.6
24211,2560.4
24212,2740.0
24213,2846.6
24214,2918.4
24215,2976.0
24216,3060.6
24217,3096.4
24218,3147.0
24219,3175.2
24220,3209.2
24221,3234.6
24222,3254.4
24223,3258.8
24224,3236.0
24225,3258.4
24226,3288.8
24227,3311.0
24228,3322.4
24229,3330.0
24230,3361.8
24231,3385.8
24232,3393.2
24233,3417.0
24234,3437.8
24235,3432.0
24236,3399.8
24237,3401.4
24238,3404.4
24239,3396.2
24240,3386.4
24241,3365.8
24242,3337.0
24243,3296.0
24244,3303.6
24245,3297.0
24246,3280.8
24247,3263.8
24248,3257.4
24249,3255.6
24250,3219.0
24251,3187.4
24252,3176.0
24253,3141.4
24254,3126.0
24255,3122.8
24256,3115.0
24257,3112.6
24258,3116.0
24259,3104.0
24260,3099.4
24261,3095.2
24262,3093.6
24263,3079.8
24264,3076.0
24265,3073.4
24266,3089.6
24267,3100.4
24268,3114.0
24269,3107.4
24270,3078.2
24271,3031.0
24272,2975.8
24273,2917.8
24274,2855.8
24275,2806.6
24276,2744.0
24277,2696.6
24278,2628.8
24279,2581.0
24280,2510.6
24281,2466.4
24282,2421.4
24283,2382.0
24284,2324.6
24285,2298.4
24286,2279.6
24287,2244.2
24288,2223.6
24289,2216.4
24290,2202.4
24291,2197.0
24292,2172.4
24293,2178.4
24294,2180.4
24295,2190.8
24296,2181.2
24297,2187.4
24298,2187.4
24299,2193.0
24300,2213.6
24301,2240.4
24302,2265.4
24303,2296.2
24304,2358.8
24305,2412.0
24306,2482.4
24307,2577.4
24308,2764.4
24309,2888.8
24310,2966.4
24311,3020.6
24312,3095.6
24313,3139.0
24314,3178.0
24315,3213.0
24316,3237.8
24317,3251.0
24318,3281.4
24319,3280.2
24320,3241.8
24321,3259.0
24322,3284.6
24323,3305.4
24324,3294.8
24325,3308.4
24326,3336.8
24327,3353.8
24328,3348.0
24329,3364.4
24330,3386.2
24331,3398.8
24332,3384.2
24333,3384.2
24334,3396.2
24335,3407.6
24336,3408.2
24337,3380.8
24338,3371.8
24339,3335.8
24340,3330.6
24341,3321.2
24342,3305.8
24343,3295.0
24344,3300.0
24345,3285.4
24346,3261.6
24347,3236.8
24348,3217.2
24349,3192.6
24350,3168.2
24351,3160.2
24352,3178.4
24353,3170.0
24354,3176.8
24355,3186.6
24356,3194.4
24357,3182.4
24358,3180.4
24359,3194.2
24360,3209.2
24361,3206.0
24362,3218.6
24363,3239.6
24364,3255.2
24365,3215.4
24366,3177.6
24367,3119.8
24368,3050.0
24369,3008.8
24370,2956.0
24371,2901.4
24372,2834.8
24373,2784.2
24374,2716.0
24375,2661.2
24376,2583.8
24377,2555.4
24378,2514.2
24379,2490.8
24380,2456.0
24381,2415.6
24382,2389.6
24383,2366.6
24384,2334.2
24385,2306.8
24386,2285.6
24387,2289.4
24388,2261.0
24389,2249.0
24390,2255.2
24391,2255.4
24392,2261.6
24393,2248.4
24394,2242.4
24395,2248.8
24396,2265.8
24397,2276.2
24398,2292.0
24399,2326.4
24400,2400.8
24401,2428.0
24402,2508.4
24403,2594.8
24404,2770.2
24405,2892.6
24406,2966.6
24407,3027.2
24408,3100.4
24409,3150.8
24410,3183.6
24411,3221.8
24412,3252.6
24413,3277.0
24414,3277.4
24415,3280.6
24416,3264.0
24417,3278.0
24418,3293.2
24419,3305.8
24420,3316.8
24421,3332.8
24422,3355.8
24423,3368.8
24424,3364.8
24425,3383.4
24426,3407.8
24427,3414.2
24428,3373.6
24429,3361.8
24430,3365.8
24431,3372.2
24432,3365.2
24433,3362.2
24434,3340.8
24435,3310.4
24436,3297.0
24437,3294.4
24438,3276.6
24439,3263.0
24440,3253.8
24441,3236.4
24442,3217.8
24443,3196.6
24444,3187.2
24445,3181.8
24446,3155.2
24447,3147.4
24448,3149.4
24449,3146.8
24450,3132.2
24451,3137.4
24452,3141.6
24453,3119.8
24454,3113.8
24455,3131.8
24456,3138.4
24457,3119.6
24458,3117.0
24459,3140.2
24460,3157.4
24461,3140.4
24462,3110.2
24463,3073.8
24464,3000.4
24465,2947.4
24466,2891.2
24467,2847.2
24468,2776.4
24469,2713.0
24470,2661.4
24471,2621.0
24472,2559.6
24473,2512.8
24474,2468.6
24475,2437.6
24476,2383.4
24477,2352.2
24478,2335.6
24479,2327.6
24480,2314.6
24481,2297.2
24482,2300.8
24483,2303.6
24484,2282.4
24485,2275.0
24486,2284.4
24487,2299.8
24488,2293.8
24489,2284.4
24490,2317.2
24491,2317.4
24492,2330.2
24493,2338.6
24494,2346.6
24495,2386.4
24496,2459.4
24497,2500.4
24498,2566.6
24499,2658.0
24500,2838.2
24501,2963.4
24502,3022.6
24503,3083.0
24504,3153.8
24505,3188.4
24506,3224.6
24507,3253.0
24508,3294.6
24509,3312.2
24510,3333.8
24511,3342.0
24512,3327.2
24513,3344.0
24514,3362.4
24515,3394.6
24516,3400.0
24517,3409.0
24518,3441.8
24519,3467.0
24520,3465.4
24521,3466.2
24522,3480.0
24523,3486.2
24524,3436.6
24525,3416.2
24526,3395.2
24527,3379.4
24528,3376.2
24529,3353.4
24530,3320.2
24531,3304.2
24532,3291.6
24533,3277.8
24534,3243.2
24535,3225.4
24536,3216.4
24537,3184.8
24538,3158.6
24539,3130.0
24540,3134.8
24541,3121.6
24542,3075.6
24543,3061.4
24544,3073.2
24545,3067.6
24546,3068.8
24547,3055.6
24548,3047.2
24549,3024.8
24550,3015.2
24551,3024.2
24552,3022.4
24553,3007.2
24554,3021.0
24555,3053.0
24556,3053.6
24557,3011.2
24558,2964.4
24559,2919.4
24560,2866.2
24561,2814.4
24562,2759.8
24563,2705.6
24564,2656.0
24565,2605.0
24566,2549.8
24567,2512.2
24568,2458.4
24569,2403.2
24570,2364.0
24571,2331.8
24572,2277.4
24573,2256.6
24574,2232.4
24575,2193.2
24576,2170.0
24577,2136.2
24578,2119.4
24579,2110.6
24580,2083.0
24581,2071.0
24582,2060.8
24583,2041.6
24584,2042.4
24585,2037.4
24586,2025.2
24587,2030.0
24588,2052.6
24589,2053.4
24590,2052.8
24591,2063.8
24592,2083.4
24593,2086.8
24594,2090.6
24595,2114.6
24596,2177.8
24597,2215.6
24598,2215.0
24599,2215.2
24600,2272.8
24601,2302.8
24602,2352.8
24603,2390.8
24604,2448.8
24605,2488.6
24606,2531.0
24607,2567.4
24608,2599.0
24609,2626.0
24610,2666.0
24611,2698.4
24612,2711.8
24613,2734.2
24614,2753.6
24615,2755.0
24616,2786.8
24617,2793.6
24618,2788.8
24619,2781.0
24620,2768.2
24621,2754.8
24622,2735.2
24623,2708.0
24624,2696.4
24625,2668.2
24626,2642.8
24627,2613.6
24628,2601.0
24629,2580.8
24630,2561.8
24631,2558.2
24632,2549.0
24633,2546.0
24634,2533.4
24635,2532.2
24636,2520.8
24637,2527.8
24638,2523.4
24639,2503.2
24640,2524.0
24641,2537.0
24642,2534.6
24643,2540.2
24644,2568.2
24645,2559.2
24646,2560.2
24647,2547.2
24648,2548.0
24649,2552.0
24650,2563.2
24651,2587.8
24652,2606.0
24653,2574.4
24654,2541.0
24655,2515.6
24656,2473.4
24657,2436.2
24658,2383.8
24659,2368.6
24660,2344.2
24661,2312.8
24662,2261.6
24663,2234.2
24664,2191.8
24665,2160.4
24666,2116.2
24667,2110.4
24668,2075.6
24669,2065.2
24670,2049.6
24671,2031.8
24672,2003.4
24673,1980.6
24674,1965.8
24675,1965.6
24676,1953.4
24677,1939.0
24678,1928.8
24679,1945.4
24680,1938.8
24681,1935.0
24682,1927.4
24683,1928.4
24684,1926.0
24685,1924.8
24686,1931.6
24687,1932.2
24688,1963.8
24689,1966.2
24690,1973.8
24691,1984.2
24692,2013.0
24693,2021.2
24694,2030.2
