name,technology,fuel_type,emission_factor,max_power,min_power,efficiency,ramp_up,ramp_down,additional_cost,hot_start_cost,warm_start_cost,cold_start_cost,min_operating_time,min_down_time,unit_operator,operating_type,node
powerplant_176,onshore wind,renewable,0.0,576.3125088427781,0.0,1.0,576.3125088427781,576.3125088427781,0.0,0.0,0.0,0.0,0,0,,Market,DE0 17
powerplant_177,onshore wind,renewable,0.0,522.2807637231563,0.0,1.0,522.2807637231563,522.2807637231563,0.0,0.0,0.0,0.0,0,0,,Market,DE0 17
powerplant_178,onshore wind,renewable,0.0,6456.785222110403,0.0,1.0,6456.785222110403,6456.785222110403,0.0,0.0,0.0,0.0,0,0,,Market,DE0 17
powerplant_179,onshore wind,renewable,0.0,483.8970592182448,0.0,1.0,483.8970592182448,483.8970592182448,0.0,0.0,0.0,0.0,0,0,,Market,DE0 17
powerplant_180,run-of-river hydro,renewable,0.0,16.989,0.0,0.9,16.989,16.989,0.0,0.0,0.0,0.0,0,0,,Market,DE0 17
powerplant_182,solar,renewable,0.0,3346.0196358214994,0.0,1.0,3346.0196358214994,3346.0196358214994,0.0,0.0,0.0,0.0,0,0,,Market,DE0 17 low voltage
powerplant_183,solar,renewable,0.0,4799.902466716365,0.0,1.0,4799.902466716365,4799.902466716365,0.0,0.0,0.0,0.0,0,0,,Market,DE0 17 low voltage
powerplant_184,solar,renewable,0.0,61.79561472410074,0.0,1.0,61.79561472410074,61.79561472410074,0.0,0.0,0.0,0.0,0,0,,Market,DE0 17
powerplant_185,solar,renewable,0.0,507.4750070133671,0.0,1.0,507.4750070133671,507.4750070133671,0.0,0.0,0.0,0.0,0,0,,Market,DE0 17
powerplant_186,solar,renewable,0.0,675.1695948588928,0.0,1.0,675.1695948588928,675.1695948588928,0.0,0.0,0.0,0.0,0,0,,Market,DE0 17
powerplant_187,solar,renewable,0.0,459.712355847616,0.0,1.0,459.712355847616,459.712355847616,0.0,0.0,0.0,0.0,0,0,,Market,DE0 17
powerplant_188,solar,renewable,0.0,0.1237176649547703,0.0,1.0,0.1237176649547703,0.1237176649547703,0.0,0.0,0.0,0.0,0,0,,Market,DE0 17
powerplant_189,solar,renewable,0.0,0.0893416840346495,0.0,1.0,0.0893416840346495,0.0893416840346495,0.0,0.0,0.0,0.0,0,0,,Market,DE0 17
powerplant_193,onshore wind,renewable,0.0,205.41835737414652,0.0,1.0,205.41835737414652,205.41835737414652,0.0,0.0,0.0,0.0,0,0,,Market,DE0 18
powerplant_194,onshore wind,renewable,0.0,346.7318139514166,0.0,1.0,346.7318139514166,346.7318139514166,0.0,0.0,0.0,0.0,0,0,,Market,DE0 18
powerplant_195,onshore wind,renewable,0.0,314.22425002792653,0.0,1.0,314.22425002792653,314.22425002792653,0.0,0.0,0.0,0.0,0,0,,Market,DE0 18
powerplant_196,onshore wind,renewable,0.0,0.054733389833512,0.0,1.0,0.054733389833512,0.054733389833512,0.0,0.0,0.0,0.0,0,0,,Market,DE0 18
powerplant_197,run-of-river hydro,renewable,0.0,8.598679999999998,0.0,0.9,8.598679999999998,8.598679999999998,0.0,0.0,0.0,0.0,0,0,,Market,DE0 18
powerplant_199,solar,renewable,0.0,1731.650652759833,0.0,1.0,1731.650652759833,1731.650652759833,0.0,0.0,0.0,0.0,0,0,,Market,DE0 18 low voltage
powerplant_200,solar,renewable,0.0,582.4829088244438,0.0,1.0,582.4829088244438,582.4829088244438,0.0,0.0,0.0,0.0,0,0,,Market,DE0 18 low voltage
powerplant_201,solar,renewable,0.0,66.17048525875688,0.0,1.0,66.17048525875688,66.17048525875688,0.0,0.0,0.0,0.0,0,0,,Market,DE0 18
powerplant_202,solar,renewable,0.0,543.402110662541,0.0,1.0,543.402110662541,543.402110662541,0.0,0.0,0.0,0.0,0,0,,Market,DE0 18
