datetime,DE_NL_export,DE_NL_import,DE_CH_export,DE_CH_import,DE_DK_export,DE_DK_import,DE_CZ_export,DE_CZ_import,DE_LU_export,DE_LU_import,DE_SE_export,DE_SE_import,DE_AT_export,DE_AT_import,DE_FR_export,DE_FR_import,DE_PL_export,DE_PL_import,DE_NO_export,DE_NO_import,DE_BE_export,DE_BE_import
06-01-23 21:00,"1,070.50",-978.75,"2,081.75",0,0,"-1,019.00","1,196.00",-878,177.75,0,0,-617,"2,060.00",-75.75,0,"-1,718.00","1,321.00",0,0,-517.25,845.5,0
06-01-23 22:00,972.5,"-1,190.25","2,161.50",0,0,"-1,291.00","1,445.00",-795,250.25,0,0,-617,"2,153.75",-37.75,0,"-1,407.00","1,536.00",0,0,-483.5,0,-199.5
06-01-23 23:00,"1,021.75","-2,368.50","2,131.50",0,0,"-1,841.25","1,175.00",-893,134.75,0,0,-617,"1,920.50",-95.5,0,"-1,695.00","1,128.00",0,24.25,-20.5,31.25,-39.75
07-01-23 0:00,"1,105.50","-2,920.00","2,053.00",0,1.5,"-1,043.75","1,089.00",-717,129,0,0,-617,"1,903.50",-83,0,"-2,521.00","1,118.00",0,569.75,0,0,-333.5
07-01-23 1:00,"1,415.50","-2,949.50","2,181.00",0,1,-782,881,-801,165,0,0,-617,"1,970.50",-135.5,0,"-2,562.00","1,176.00",0,634.25,0,0,-243.25
07-01-23 2:00,"1,471.00","-3,118.75","2,177.00",0,297.5,-568.25,865,-765,117.25,0,0,-617,"2,162.00",-253.5,0,"-2,597.00","1,189.00",0,299.5,0,0,-796.5
07-01-23 3:00,"1,578.75","-3,456.25","1,928.75",0,729.75,-441.25,756,-531,103.25,0,0,-617,"1,999.50",-326,0,"-3,041.00","1,206.00",0,21.25,0,0,-794.25
07-01-23 4:00,"1,636.75","-3,368.50","1,586.50",0,433.25,-384.75,929,-376,100.5,0,0,-617,"1,935.25",-335,0,"-3,426.00","1,405.00",0,86.25,0,0,-828.25
07-01-23 5:00,"1,534.75","-3,206.75","1,666.25",0,121.25,-511.75,817,-463,117.75,0,0,-617,"1,840.00",-371.75,0,"-3,321.00","1,433.00",0,329.25,0,0,-837.25
07-01-23 6:00,"1,688.25","-2,397.50","1,818.25",0,0,-814.25,"1,145.00",-373,146,0,0,-617,"1,984.00",-231.75,0,"-3,027.00","1,524.00",0,383,0,0,-896.25
07-01-23 7:00,"1,505.75","-1,775.75","1,974.50",0,0,"-1,150.50","1,565.00",-358,154.25,0,0,-617,"2,153.00",-182.25,0,"-2,831.00","1,884.00",0,3.5,-171.5,0,-838.25
07-01-23 8:00,"1,410.25","-2,306.25","1,915.25",0,0,"-1,001.00","1,437.00",-435,119,0,0,-617,"2,169.25",-210,0,"-3,223.00","1,732.00",0,0,-279.75,0,-107
07-01-23 9:00,956.5,"-1,716.25","1,509.00",0,38,-695.25,"1,433.00",-350,164.5,0,0,-595,"1,995.50",-127,0,"-3,269.00","1,565.00",0,285.25,0,0,-217.5
07-01-23 10:00,920.5,"-1,647.75","1,345.00",0,588.25,-580.25,"1,240.00",-185,290.5,0,0,-371,"2,319.50",-90.5,0,"-3,085.00","1,513.00",0,755,0,0,-288.25
07-01-23 11:00,999,"-2,254.00",984.5,0,715.75,-562,"1,269.00",-32,237.75,0,0,-232,"2,350.25",-150.5,0,"-3,507.00","1,791.00",0,970.25,0,0,-316.25
07-01-23 12:00,"1,329.25","-2,416.75","1,064.75",0,92,-569.75,"1,068.00",-2,232.75,0,0,-245,"2,396.75",-180.75,0,"-3,488.00","1,745.00",0,978.5,0,0,-340.5
07-01-23 13:00,"1,431.50","-2,108.50","1,388.00",0,83.5,-495.25,"1,320.00",0,272,0,0,-453,"2,742.00",-262,0,"-3,435.00","1,998.00",0,979,0,0,-383
07-01-23 14:00,"1,295.00","-2,078.50","1,240.50",0,91.25,-438.75,"1,177.00",0,189.25,0,0,-609,"2,539.25",-356.25,0,"-3,514.00","1,936.00",0,989.25,0,0,-389
07-01-23 15:00,"1,223.50","-1,946.25",562.25,-127,585.25,-410.5,"1,259.00",-6,179.5,0,0,-617,"2,226.50",-596.25,0,"-4,067.00","1,747.00",0,"1,005.75",0,0,-378
07-01-23 16:00,"1,333.00","-1,623.75",828.5,-13.75,944,-373,"1,599.00",-46,216,0,0,-617,"1,753.25",-391.75,0,"-4,517.00","1,781.00",0,995.5,0,0,-307.75
07-01-23 17:00,"1,393.25","-1,100.25","1,168.00",0,"1,144.75",-420,"1,741.00",-167,246,0,0,-617,"1,846.50",-143.25,0,"-3,832.00","1,654.00",0,"1,113.50",0,43.25,-32.75
07-01-23 18:00,"1,416.00","-1,215.25","1,752.25",0,707.25,-487.25,"1,635.00",-378,271.75,0,0,-617,"1,762.25",-94,0,"-2,924.00","1,402.00",0,"1,007.75",0,761.25,0
07-01-23 19:00,"1,440.00","-1,333.00","1,838.50",0,482.5,-405.25,"1,704.00",-274,235,0,0,-617,"1,741.00",-32.25,0,"-2,607.00","1,488.00",0,"1,210.00",0,742,0
07-01-23 20:00,"1,465.00","-1,496.25","2,000.50",0,803.25,-153,"1,566.00",-336,219.25,0,0,-617,"1,863.25",-42.5,0,"-2,477.00","1,359.00",0,"1,367.50",0,757.75,0
07-01-23 21:00,"1,452.75","-2,333.50","2,106.50",0,"1,145.25",0,"1,461.00",-271,105.5,0,0,-371,"1,922.25",-102.25,0,"-2,945.00","1,078.00",0,"1,294.50",0,844,0
07-01-23 22:00,"1,610.25","-2,919.00","2,606.75",0,927.75,0,"1,536.00",-347,145.5,0,0,-452,"2,075.50",-103,0,"-2,449.00","1,019.00",0,"1,275.00",0,516.5,0
07-01-23 23:00,"1,386.50","-2,850.00","2,678.50",0,"1,346.75",0,"1,327.00",-377,185.5,0,0,-608,"2,141.00",-110.75,0,"-2,083.00","1,286.00",0,"1,382.25",0,0,-101
08-01-23 0:00,"1,708.00","-2,880.50","2,293.50",0,"1,025.00",0,"1,393.00",-332,65.25,0,0,-110,"2,427.50",-274.5,0,"-2,536.00","1,429.00",0,"1,393.00",0,302.25,0
08-01-23 1:00,"1,618.00","-2,549.75","2,273.00",0,"1,366.00",0,"1,535.00",-202,85,0,221,0,"2,641.00",-424.5,0,"-2,498.00","1,549.00",0,"1,320.25",0,0,-376.5
08-01-23 2:00,"1,728.75","-2,254.25","2,174.75",0,"1,196.75",0,"1,532.00",-181,147.75,0,17,0,"2,843.25",-449.25,0,"-2,415.00","1,626.00",0,999,0,0,-348
08-01-23 3:00,"1,680.25","-2,606.50","1,971.25",0,"1,186.75",0,"1,471.00",-160,97.25,0,0,0,"2,657.50",-477,0,"-3,099.00","1,528.00",0,"1,004.00",0,0,-262
08-01-23 4:00,"1,672.75","-2,685.25","1,863.75",0,810.25,0,"1,506.00",-169,80.5,0,0,0,"2,574.00",-461,0,"-3,215.00","1,480.00",0,864,0,0,-357.75
08-01-23 5:00,"1,525.00","-2,584.75","1,677.75",0,341,-2.25,"1,551.00",-156,107.25,0,0,0,"2,738.75",-461.75,0,"-3,197.00","1,403.00",0,892.25,0,0,-820.25
08-01-23 6:00,"1,399.75","-2,537.25","1,594.75",0,408.5,-80.5,"1,402.00",-208,97,0,0,0,"2,774.00",-439,0,"-3,355.00","1,215.00",0,"1,007.00",0,0,-424.25
08-01-23 7:00,966,"-2,833.75","1,601.50",0,764.75,-152.25,"1,320.00",-131,96.25,0,0,0,"2,527.50",-266.25,0,"-3,576.00","1,263.00",0,"1,205.50",0,0,-411
08-01-23 8:00,725.25,"-3,069.25","1,401.25",0,"1,380.25",-427.75,"1,303.00",-164,87,0,0,-474,"2,538.25",-416.75,0,"-3,943.00","1,215.00",0,817.5,0,130,0
08-01-23 9:00,969.5,"-2,121.25","1,613.25",0,724,-450.75,"1,401.00",-169,186.5,0,0,-595,"2,491.25",-272.5,0,"-3,393.00","1,371.00",0,521,0,0,-178.5
08-01-23 10:00,"1,007.50","-1,620.75","1,772.75",0,486.25,-496,"1,471.00",-193,229.5,0,0,-617,"2,390.75",-104.25,0,"-2,656.00","1,023.00",0,104.75,-4.5,0,-428.75
08-01-23 11:00,"1,370.25","-1,287.75","1,856.75",0,403.25,-535.5,"1,374.00",-261,264.5,0,0,-617,"2,413.75",-33,0,"-2,104.00",809,0,0,-274.75,0,-632.25
08-01-23 12:00,"1,448.75","-1,529.25","1,714.25",0,304.25,-532,"1,305.00",-297,239.25,0,0,-617,"2,051.00",-52.5,0,"-2,262.00",930,0,3,-82.5,0,-833
08-01-23 13:00,"1,434.50","-1,529.25","1,342.75",0,405,-529,"1,370.00",-152,113,0,0,-617,"1,980.00",-164.75,0,"-2,911.00","1,196.00",0,195.75,0,0,-953.75
08-01-23 14:00,"1,385.00","-1,104.00",775.5,-5.5,473.25,-533.75,"1,387.00",-157,169.5,0,0,-617,"1,861.25",-284,0,"-2,940.00","1,207.00",0,0.75,-137.5,0,-833.5
08-01-23 15:00,"1,714.00",-159.75,783.75,0,5.25,-797.5,"1,486.00",-238,200.5,0,0,-617,"1,912.00",-288,0,"-3,075.00","1,240.00",0,206.25,0,0,-915.5
08-01-23 16:00,"1,871.25",-10.25,552.75,-9,0,"-1,025.25","1,538.00",-353,243.75,0,0,-617,"1,777.25",-332.25,0,"-3,092.00","1,307.00",0,6.25,-38,0,-900.5
08-01-23 17:00,"1,975.25",0,531.75,-11,0,-809.5,"1,437.00",-419,273,0,0,-617,"1,761.75",-264.75,0,"-2,813.00","1,358.00",0,0,-333,0,-710.5
08-01-23 18:00,"1,384.75",0,776.75,0,149.75,-502.5,"1,457.00",-438,309.5,0,0,-617,"1,638.00",-125.5,0,"-2,581.00","1,411.00",0,0,-162,0,-843
08-01-23 19:00,"1,212.00",-141.25,948,0,419.75,-508.25,"1,412.00",-457,296.5,0,0,-617,"1,649.75",-70,0,"-2,339.00","1,357.00",0,44,-2.25,0,-333.75
08-01-23 20:00,"1,300.50",-577.25,"1,112.50",0,874.5,-507,"1,513.00",-380,249.5,0,0,-617,"1,792.25",-46,0,"-2,457.00","1,526.00",0,90.5,0,343.5,0
08-01-23 21:00,"1,217.50",-832.25,"1,154.50",0,"1,206.00",-521,"1,366.00",-434,192.5,0,0,-617,"2,016.75",-96.25,0,"-2,809.00","1,374.00",0,66.75,0,743.25,0
08-01-23 22:00,"1,743.50",0,"1,166.25",0,785.5,-521,"1,313.00",-528,273.5,0,0,-617,"2,011.25",-181.75,0,"-2,581.00","1,426.00",0,22,-15.75,0,-896
08-01-23 23:00,"1,409.25",-535,861,-21,"1,113.00",-531.75,861,-640,133,0,0,-617,"1,570.00",-317.25,0,"-2,744.00","1,096.00",0,572.75,0,744.5,0
09-01-23 0:00,"1,236.50",-534.25,857.75,-39.75,"1,134.75",-485.5,718,-659,141.75,0,0,-617,"1,674.25",-448.75,0,"-2,840.00",982,0,"1,158.50",0,0,-112.75
09-01-23 1:00,"1,396.50",-892.25,828,0,967.75,-178.25,560,-637,115.25,0,0,-110,"1,408.25",-422,0,"-3,156.00",855,0,"1,391.00",0,0,-305.5
09-01-23 2:00,"1,541.25",-794.25,"1,064.00",0,"1,408.00",0,349,-778,94,0,0,0,"1,157.25",-365,0,"-2,968.00",620,-1,"1,399.75",0,0,-587
09-01-23 3:00,"1,404.00","-1,214.25",959,0,"1,749.25",0,361,-712,62.75,0,0,0,"1,136.25",-373,0,"-3,288.00",978,0,"1,391.00",0,0,-483.5
09-01-23 4:00,"1,282.75","-1,391.50",981.75,0,"1,874.50",0,237,-788,43.25,0,0,0,"1,160.50",-308.25,0,"-3,257.00",670,0,"1,180.50",0,0,-627.75
09-01-23 5:00,"1,151.00","-1,285.75","1,226.75",0,106.5,-236.5,623,-597,57,0,0,0,"1,799.25",-298.75,0,"-3,354.00",979,0,597,0,0,-723
09-01-23 6:00,"1,044.25",-988.75,"1,579.00",0,0,"-1,995.75","1,228.00",-362,182.75,0,0,-180,"2,102.50",-155.5,0,"-3,217.00","1,838.00",0,24.5,-27.25,0,-827
09-01-23 7:00,816.75,-488,"1,576.50",0,0,"-2,229.75","1,558.00",-358,263.75,0,0,-492,"2,018.50",-60.75,0,"-2,734.00","2,026.00",0,0,-604,82,-13.25
09-01-23 8:00,"1,523.25",0,"1,353.00",0,0,"-1,617.25","1,426.00",-562,361.25,0,0,-527,"1,606.50",-45.75,0,"-2,462.00","1,613.00",0,0,"-1,177.50",10.75,-34
09-01-23 9:00,"1,966.75",0,"1,497.25",0,0.25,"-1,330.25","1,745.00",-436,339.5,0,0,-501,"1,855.00",-31.5,0,"-2,584.00","1,729.00",0,0,"-1,092.50",829.75,0
09-01-23 10:00,"2,754.00",0,"1,578.25",0,0,"-1,543.75","1,893.00",-308,402,0,0,-219,"1,824.00",-43.25,0,"-2,429.00","1,924.00",0,0,-636,200,0
09-01-23 11:00,"1,943.50",0,"1,235.00",0,0,"-1,412.00","1,734.00",-333,349.5,0,0,-191,"1,766.75",-70.75,0,"-2,556.00","1,880.00",0,0,-861.75,316,0
09-01-23 12:00,928,0,713.75,-2.75,0,-949,"1,854.00",-161,296,0,0,-122,"1,835.75",-207.75,0,"-3,147.00","2,004.00",0,0,-557.5,414,0
09-01-23 13:00,"1,517.75",0,615.75,-31,0,"-1,133.75","1,828.00",-200,360.5,0,0,-95,"1,682.50",-175.5,0,"-3,221.00","1,823.00",0,0,-583.25,0,-731.25
09-01-23 14:00,"1,946.50",0,790,0,0,"-1,901.25","1,733.00",-239,367.5,0,0,-110,"1,754.00",-37.5,0,"-3,053.00","1,749.00",0,0,"-1,143.50",0,-675.75
09-01-23 15:00,"1,550.00",-6.25,406.25,-271,0,"-1,743.25","1,508.00",-217,390,0,0,-86,990.25,-145.75,0,"-3,049.00","1,461.00",0,0,"-1,303.25",0,-767.75
09-01-23 16:00,"1,735.25",-73,423.75,-63.5,0.25,"-1,513.00","1,457.00",-239,403.5,0,0,-153,909.25,-157.25,0,"-2,875.00","1,362.00",0,0,"-1,402.00",0,-661
09-01-23 17:00,"2,404.25",-0.25,281.25,-268.75,0.25,"-1,560.00","1,339.00",-316,393.25,0,0,-416,938.25,-250.75,0,"-2,737.00","1,434.00",0,0,"-1,406.00",0,-892.25
09-01-23 18:00,"1,463.50",-4,390.5,-39,0.25,"-1,203.50","1,255.00",-531,381.25,0,0,-607,812.75,-136.75,0,"-1,961.00","1,299.00",0,0,"-1,398.00",97.5,0
09-01-23 19:00,611.75,0,"1,365.75",0,0,"-1,557.75","1,326.00",-633,317.25,0,0,-617,"1,200.25",-96.75,0,"-1,603.00","1,416.00",0,0,"-1,221.75",608.25,0
09-01-23 20:00,980.5,0,"1,940.50",0,0,"-1,445.50","1,373.00",-758,311.75,0,0,-617,"1,866.00",-52.25,0,"-1,338.00","1,362.00",0,0,-980.75,328,0
09-01-23 21:00,825.5,0,"1,841.50",0,0,-819,"1,206.00",-878,285,0,0,-617,"2,027.25",-76.5,99,-679,"1,235.00",0,0,-461.5,629.5,0
09-01-23 22:00,"1,210.75",0,"1,859.25",0,180.75,-623.75,"1,020.00","-1,079.00",307,0,0,-617,"1,823.00",-172.75,275,-546,"1,153.00",0,15.5,-60.5,562.75,0
09-01-23 23:00,873,-10,"2,093.25",0,331.5,-616.25,448,"-1,474.00",291.75,0,0,-617,"1,753.50",-411.25,532,-573,499,-12,470.75,0,174,0
10-01-23 0:00,"2,279.25",0,"2,215.75",0,"1,220.00",-295.25,42,"-1,729.00",274.25,0,0,-617,"1,798.75",-610.5,843,-387,603,-201,187.5,0,0,-909
10-01-23 1:00,431.25,-92.5,"2,057.50",0,"1,984.75",-48.75,0,"-2,324.00",95.25,0,0,-617,"1,481.25","-1,032.00",287,-625,524,-468,734.25,0,875.75,0
10-01-23 2:00,686.75,-219.25,"2,031.00",0,"1,729.25",-211.25,0,"-2,542.00",89,0,0,-617,"1,403.25","-1,081.00",201,-664,506,-568,"1,075.00",0,870.75,0
10-01-23 3:00,"2,131.50",0,"1,813.00",0,755.5,-295.5,0,"-2,177.00",185,0,0,-617,"1,309.25","-1,011.75",117,-741,503,-329,"1,328.75",0,0,-820.25
10-01-23 4:00,"2,045.50",0,"1,914.50",0,422.5,-86,0,"-1,907.00",141.25,0,0,-617,"1,330.25",-877.75,7,-893,490,-76,"1,029.00",0,0,-689
10-01-23 5:00,662,0,"1,792.00",0,138.75,-56.5,220,"-1,275.00",151,0,0,-617,"1,463.00",-409.75,0,"-1,073.00","1,152.00",0,443,0,34,-44.25
10-01-23 6:00,253,-104,"2,108.75",0,0.75,-841,967,-991,208,0,0,-510,"1,816.75",-179.5,18,-914,"1,287.00",0,5.75,-161.5,631.25,0
10-01-23 7:00,803.5,0,"1,410.00",0,42.5,-623.75,"1,067.00",-773,442,0,0,-297,"1,497.00",-100,0,"-1,010.00","1,481.00",0,0,-733,463,0
10-01-23 8:00,"1,174.00",0,589.25,-0.25,2.25,-905.5,939,-847,493.5,0,0,-170,997.5,-198.75,0,"-1,058.00","1,425.00",0,0,-762,419.25,0
10-01-23 9:00,"1,429.00",0,528.5,0,0,-986,"1,031.00",-849,413.25,0,0,-252,869.75,-195.75,0,"-1,293.00","1,633.00",0,0,-761.75,632.5,0
10-01-23 10:00,"1,631.75",0,"1,179.50",0,0.75,"-1,043.25","1,122.00",-844,414.5,0,0,-331,"1,231.00",-159.5,0,"-1,456.00","1,718.00",0,0,-746,13.75,0
10-01-23 11:00,"1,345.75",0,"1,280.50",0,230.75,-483.5,"1,194.00",-724,411.25,0,0,-399,"1,381.25",-90.75,0,"-1,721.00","1,755.00",0,0,-584.25,0,0
10-01-23 12:00,"1,185.50",0,900.5,0,156,-546.25,"1,203.00",-636,376.5,0,0,-47,"1,368.00",-195,0,"-2,063.00","1,785.00",0,0,-144.75,0,0
10-01-23 13:00,"1,185.50",-96.5,778.5,0,441.5,-479.5,"1,088.00",-684,330.25,0,0,0,"1,318.75",-232.25,0,"-2,162.00","1,659.00",0,0,-524.75,0,0
10-01-23 14:00,951,-318.25,"1,251.25",0,420,-401.5,"1,114.00",-751,302,0,0,0,"1,439.25",-138,0,"-1,980.00","1,522.00",0,0,-691,0,0
10-01-23 15:00,512.25,-41,"1,103.75",0,407.5,-440.75,"1,179.00",-686,270.25,0,0,0,"1,174.50",-130,0,"-2,290.00","1,595.00",0,0,-695,0,0
10-01-23 16:00,864.5,-185.25,"1,096.00",0,32,-530.25,"1,329.00",-674,254,0,0,0,"1,124.75",-147,0,"-2,628.00","1,751.00",0,0,-760,15.25,-0.5
10-01-23 17:00,"1,015.25",-32.75,"1,578.75",0,131,-491.75,"1,488.00",-746,347.25,0,0,-101,"1,183.25",-140.5,0,"-1,844.00","1,847.00",0,0,-756.75,760,0
10-01-23 18:00,"1,472.50",0,"1,985.75",0,99.5,-510.25,"1,480.00",-859,419,0,0,-97,"1,305.00",-124.75,152,-892,"1,801.00",0,0,-410.75,720.75,0
10-01-23 19:00,"1,117.25",0,"2,247.25",0,182.75,-494.5,"1,447.00",-939,375.75,0,0,-123,"1,772.25",-106.75,452,-792,"1,806.00",0,181.5,-4.5,685.25,0
10-01-23 20:00,"1,762.50",0,"2,704.00",0,580,-431.75,"1,341.00","-1,068.00",368.75,0,0,-5,"1,669.00",-165,797,-572,"1,747.00",0,776.5,0,53,0
10-01-23 21:00,"1,424.00",0,"2,659.50",0,393,-281.5,"1,195.00","-1,056.00",256.75,0,0,0,"1,602.00",-125.75,483,-673,"1,701.00",0,"1,331.25",0,495.75,0
10-01-23 22:00,"1,479.50",-936.5,"2,573.75",0,281.5,-5.5,"1,281.00",-919,214.75,0,0,-81,"2,241.00",-273.5,51,"-1,016.00","1,648.00",0,"1,376.50",0,665.25,0
10-01-23 23:00,"1,462.75","-1,080.75","2,649.00",0,469.25,-34.5,"1,308.00",-796,164,0,419,0,"2,445.75",-286.25,0,"-1,144.00","1,625.00",0,"1,394.75",0,24.75,-3
11-01-23 0:00,"1,382.75","-1,873.75","2,365.50",0,806.25,0,"1,445.00",-671,136,0,505,0,"2,290.00",-236.75,0,"-1,631.00","1,632.00",0,"1,399.50",0,52,0
11-01-23 1:00,"1,539.75","-2,098.00","2,237.50",0,878.25,0,"1,478.00",-657,169,0,506,0,"2,329.00",-236,0,"-1,890.00","1,704.00",0,"1,400.00",0,303.75,0
11-01-23 2:00,"1,446.25","-1,620.75","2,595.00",0,"1,203.50",0,"1,310.00",-781,200.25,0,506,0,"2,136.75",-142,0,"-1,536.00","1,615.00",0,"1,396.75",0,702.25,0
11-01-23 3:00,"1,387.00","-1,988.50","2,268.50",0,"1,340.25",0,"1,401.00",-611,161.75,0,506,0,"2,151.25",-189.25,0,"-2,238.00","1,598.00",0,"1,342.75",0,100.25,-1
11-01-23 4:00,"1,461.75","-1,809.25","2,096.50",0,"1,228.25",0,"1,601.00",-480,176.75,0,506,0,"2,289.75",-184,0,"-2,199.00","1,553.00",0,"1,394.75",0,0,-378.25
11-01-23 5:00,"1,335.00","-1,816.50","2,262.25",0,869.25,-0.25,"1,894.00",-399,224,0,506,0,"2,403.50",-129.25,0,"-1,939.00","1,522.00",0,"1,331.75",0,0,-98.75
11-01-23 6:00,"1,371.00","-1,442.75","2,153.75",0,492.25,-170.75,"2,059.00",-336,260.75,0,18,0,"2,133.50",-79.25,0,"-1,882.00","1,687.00",0,944.75,0,572.75,0
11-01-23 7:00,"1,277.00",-41.5,"2,283.50",0,363.25,-364.25,"1,960.00",-46,389.25,0,0,-525,"1,805.25",-43.25,0,"-1,165.00","1,759.00",0,363.25,0,713.75,0
11-01-23 8:00,"1,819.75",0,"2,169.50",0,288.75,-373.75,"1,812.00",-64,423.25,0,0,-617,"1,407.25",-59.75,90,-497,"1,529.00",0,1.25,-225.25,928.25,0
11-01-23 9:00,"2,106.00",0,"2,347.75",0,297.25,-364.75,"1,652.00",-261,495.75,0,0,-617,"1,438.50",-70.5,475,-337,"1,255.00",0,0,-740.25,731.5,0
11-01-23 10:00,"1,226.75",-38,"2,179.25",0,157,-425.75,"1,656.00",-427,380.25,0,0,-617,"1,449.50",-225.5,161,-472,"1,057.00",0,0,-762.25,786.25,0
11-01-23 11:00,847.75,"-1,060.50","2,245.50",0,118.75,-508.25,"1,760.00",-480,298,0,0,-617,"1,656.25",-48.5,1,-676,"1,411.00",0,0,-762,663.75,0
11-01-23 12:00,769,"-1,551.50","1,610.75",0,167.25,-463.25,"1,841.00",-293,241.75,0,0,-617,"1,867.25",-102,0,"-1,399.00","1,690.00",0,0,-759.5,19.5,-108.5
11-01-23 13:00,"1,247.25","-1,687.25","1,305.25",0,172,-519.5,"1,853.00",-147,237,0,0,-617,"1,717.25",-229.5,0,"-2,216.00","1,938.00",0,0,-700.25,0,-379
11-01-23 14:00,"1,304.50","-1,120.75","1,457.75",0,255.25,-471,"1,844.00",-187,282.5,0,0,-617,"1,661.25",-213,0,"-2,015.00","1,912.00",0,0,-620.5,0,-624.75
11-01-23 15:00,"1,183.50",-835.5,"1,431.00",0,468,-453.75,"1,830.00",-209,248.5,0,0,-617,"1,458.00",-120.75,0,"-2,145.00","1,668.00",0,0,-688.25,22.5,-236.75
11-01-23 16:00,682.75,-423,"1,230.25",0,625.5,-476,"1,773.00",-325,249.25,0,0,-499,"1,080.00",-89,0,"-2,316.00","1,600.00",0,0,-488.25,738.75,0
11-01-23 17:00,"1,177.00",-2.5,"1,241.25",0,124.25,-514.5,"1,759.00",-351,341.25,0,0,-611,"1,045.75",-85.25,0,"-1,762.00","1,650.00",0,0,-749.75,777.25,0
11-01-23 18:00,"1,493.75",0,"2,446.25",0,16.25,-579.25,"1,713.00",-458,459,0,0,-617,"1,569.25",-167.5,408,-526,"1,745.00",0,0,-747.25,821.25,0
11-01-23 19:00,"1,527.75",-31.25,"2,898.00",0,6.25,-604.25,"1,773.00",-462,424.25,0,0,-617,"1,860.75",-107.75,837,-343,"1,871.00",0,0,-613.25,846.25,0
11-01-23 20:00,"1,544.00",-31.25,"2,754.00",0,101,-439.5,"1,761.00",-567,333.75,0,0,-617,"1,924.50",-35.75,633,-566,"1,772.00",0,16.25,-68.25,850.75,0
11-01-23 21:00,"1,553.00",-355.75,"2,726.75",0,117,-395.5,"1,788.00",-635,262.5,0,0,-617,"2,079.00",-36.25,329,-744,"1,626.00",0,527.75,0,779.75,0
11-01-23 22:00,"1,425.75",-475,"2,849.00",0,201,-362,"1,863.00",-651,299,0,0,-617,"2,251.25",-40.75,527,-671,"1,566.00",0,"1,094.75",0,842.5,0
11-01-23 23:00,"1,426.50","-1,022.75","3,043.25",0,695,-358,"1,925.00",-680,209.25,0,0,-617,"2,354.25",-53.25,508,-883,"1,441.00",0,"1,331.25",0,890.5,0
12-01-23 0:00,"1,424.50","-1,231.25","3,017.75",0,"1,334.00",-202,"1,963.00",-499,172.5,0,0,-110,"2,249.50",-44.75,727,-697,"1,706.00",0,"1,330.50",0,849.5,0
12-01-23 1:00,"1,485.25","-1,224.00","3,025.00",0,"1,759.50",-105.5,"1,985.00",-596,135.5,0,0,0,"2,228.00",-61,787,-728,"1,488.00",0,277,0,852,0
12-01-23 2:00,"1,277.50","-1,191.50","3,213.50",0,"2,051.75",-0.25,"1,921.00",-636,83,0,0,0,"2,255.25",-53.25,639,-738,"1,451.00",0,0,0,974,0
12-01-23 3:00,"1,462.25","-1,361.75","2,975.75",0,"2,521.75",0,"1,886.00",-593,82.5,0,387,0,"2,134.50",-45.5,337,"-1,057.00","1,519.00",0,0,0,358,0
12-01-23 4:00,"1,033.00","-1,412.75","2,658.00",0,"2,651.75",0,"1,892.00",-532,111.5,0,504,0,"2,196.00",-46.75,7,"-1,286.00","1,407.00",0,0,0,366.5,0
12-01-23 5:00,"1,137.25","-1,572.75","2,786.00",0,"1,962.00",-160,"1,983.00",-566,78,0,74,0,"2,201.75",-34.75,270,"-1,080.00","1,445.00",0,0,0,905.25,0
12-01-23 6:00,"1,364.00","-1,230.00","2,602.00",0,"1,233.00",-346.5,"2,002.00",-456,150.5,0,0,-496,"1,841.50",-32.5,227,"-1,062.00","1,821.00",0,0,0,609.75,0
12-01-23 7:00,"1,290.25",-392.25,"2,825.50",0,"1,355.50",-349.25,"1,819.00",-230,306,0,0,-617,"1,637.50",-42,381,-794,"1,796.00",0,0,0,728.75,0
12-01-23 8:00,"1,624.00",-452,"2,735.75",0,"2,373.50",-347,"1,831.00",-273,330,0,0,-617,"1,691.50",-31.75,286,-617,"1,583.00",0,0,0,793.75,0
12-01-23 9:00,"1,510.50",-448,"2,561.00",0,"2,523.75",-187.25,"1,820.00",-419,307.75,0,0,-617,"1,925.00",-43.5,105,-756,"1,536.00",0,0,0,744.75,0
12-01-23 10:00,"1,497.00",-62.5,"2,421.25",0,"2,547.00",-2,"1,972.00",-608,333.5,0,0,-617,"2,080.75",-41,0,"-1,043.00","1,450.00",0,0,0,591.5,0
12-01-23 11:00,"1,430.75",-29.5,"2,257.25",0,"2,719.00",0,"1,975.00",-808,327.75,0,0,-617,"1,899.50",-93,0,"-1,203.00","1,264.00",0,1.75,-0.75,635.25,0
12-01-23 12:00,"1,078.25",-213.25,"2,006.50",0,"2,982.00",0,"1,982.00",-665,267.75,0,0,-617,"1,749.75",-49.75,0,"-1,938.00","1,258.00",0,903.25,0,784.25,0
12-01-23 13:00,"1,045.75",0,"1,503.25",0,"2,763.50",-0.5,"1,970.00",-574,227.5,0,0,-617,"1,771.75",-74.75,0,"-2,514.00","1,319.00",0,"1,363.75",0,669.75,0
12-01-23 14:00,973,0,"1,843.75",0,"2,459.75",0,"1,898.00",-694,243.5,0,0,-617,"1,666.75",-51.25,0,"-2,159.00","1,134.00",0,"1,339.00",0,798,0
12-01-23 15:00,875.75,0,"1,929.50",0,"2,527.00",0,"1,867.00",-630,237.25,0,0,-416,"1,564.75",-41.5,0,"-2,110.00","1,264.00",0,"1,337.75",0,662.5,0
