datetime,hard coal,natural gas,oil,biomass,renewable,waste,co2,hydrogen
1/8/2045 2:00,140.0408417,100.8456406,147.8582803,85.69898403,0,,326.6316829,105.9109594
1/8/2045 3:00,140.0408417,100.8456406,147.8582803,85.69898404,0,,326.6308164,105.7228458
1/8/2045 4:00,140.0408417,100.8456406,147.8582803,85.69898404,0,,326.6308164,105.7228458
1/8/2045 5:00,140.0408417,100.8456406,147.8582803,85.69898404,0,,326.6308164,105.7228458
1/8/2045 6:00,140.0408417,100.8456406,147.8582803,85.69898405,0,,326.6302461,105.8140471
1/8/2045 7:00,140.0408417,100.8456406,147.8582803,85.69898405,0,,326.6302461,105.8140471
1/8/2045 8:00,140.0408417,100.8456406,147.8582803,85.69898405,0,,326.6302461,105.8140471
1/8/2045 9:00,140.0408417,100.8456406,147.8582803,85.69898406,0,,326.6298677,105.793428
1/8/2045 10:00,140.0408417,100.8456406,147.8582803,85.69898406,0,,326.6298677,105.793428
1/8/2045 11:00,140.0408417,100.8456406,147.8582803,85.69898406,0,,326.6298677,105.793428
1/8/2045 12:00,140.0408417,100.8456406,147.8582803,85.69898407,0,,326.6296465,105.7935711
1/8/2045 13:00,140.0408417,100.8456406,147.8582803,85.69898407,0,,326.6296465,105.7935711
1/8/2045 14:00,140.0408417,100.8456406,147.8582803,85.69898407,0,,326.6296465,105.7935711
1/8/2045 15:00,140.0408417,100.8456406,147.8582803,85.69898408,0,,326.6295706,106.0485646
1/8/2045 16:00,140.0408417,100.8456406,147.8582803,85.69898408,0,,326.6295706,106.0485646
1/8/2045 17:00,140.0408417,100.8456406,147.8582803,85.69898408,0,,326.6295706,106.0485646
1/8/2045 18:00,140.0408417,100.8456406,147.8582803,85.69898409,0,,326.6296422,105.9187529
1/8/2045 19:00,140.0408417,100.8456406,147.8582803,85.69898409,0,,326.6296422,105.9187529
1/8/2045 20:00,140.0408417,100.8456406,147.8582803,85.69898409,0,,326.6296422,105.9187529
1/8/2045 21:00,140.0408417,100.8456406,147.8582803,85.6989841,0,,326.629879,105.9203888
1/8/2045 22:00,140.0408417,100.8456406,147.8582803,85.6989841,0,,326.629879,105.9203888
1/8/2045 23:00,140.0408417,100.8456406,147.8582803,85.6989841,0,,326.629879,105.9203888
1/9/2045 0:00,140.0408417,100.8456406,147.8582803,85.69898411,0,,326.6303302,105.9194136
1/9/2045 1:00,140.0408417,100.8456406,147.8582803,85.69898411,0,,326.6303302,105.9194136
1/9/2045 2:00,140.0408417,100.8456406,147.8582803,85.69898411,0,,326.6303302,105.9194136
1/9/2045 3:00,140.0408417,100.8456406,147.8582803,85.69898412,0,,326.6311044,105.8277022
1/9/2045 4:00,140.0408417,100.8456406,147.8582803,85.69898412,0,,326.6311044,105.8277022
1/9/2045 5:00,140.0408417,100.8456406,147.8582803,85.69898412,0,,326.6311044,105.8277022
1/9/2045 6:00,140.0408417,100.8456406,147.8582803,85.69898413,0,,326.632607,105.9117931
1/9/2045 7:00,140.0408417,100.8456406,147.8582803,85.69898413,0,,326.632607,105.9117931
1/9/2045 8:00,140.0408417,100.8456406,147.8582803,85.69898413,0,,326.632607,105.9117931
1/9/2045 9:00,140.0408417,100.8456406,147.8582803,85.69898413,0,,326.6366304,105.6174963
1/9/2045 10:00,140.0408417,100.8456406,147.8582803,85.69898413,0,,326.6366304,105.6174963
1/9/2045 11:00,140.0408417,100.8456406,147.8582803,85.69898413,0,,326.6366304,105.6174963
1/9/2045 12:00,140.0408417,100.8456406,147.8582803,85.69898414,0,,326.6366305,105.591881
1/9/2045 13:00,140.0408417,100.8456406,147.8582803,85.69898414,0,,326.6366305,105.591881
1/9/2045 14:00,140.0408417,100.8456406,147.8582803,85.69898414,0,,326.6366305,105.591881
1/9/2045 15:00,140.0408417,100.8456406,147.8582803,85.69898415,0,,326.6366311,106.0548122
1/9/2045 16:00,140.0408417,100.8456406,147.8582803,85.69898415,0,,326.6366311,106.0548122
1/9/2045 17:00,140.0408417,100.8456406,147.8582803,85.69898415,0,,326.6366311,106.0548122
1/9/2045 18:00,140.0408417,100.8456406,147.8582803,85.69898416,0,,326.6366318,106.4378104
1/9/2045 19:00,140.0408417,100.8456406,147.8582803,85.69898416,0,,326.6366318,106.4378104
1/9/2045 20:00,140.0408417,100.8456406,147.8582803,85.69898416,0,,326.6366318,106.4378104
1/9/2045 21:00,140.0408417,100.8456406,147.8582803,85.69898417,0,,326.6366319,106.6310134
1/9/2045 22:00,140.0408417,100.8456406,147.8582803,85.69898417,0,,326.6366319,106.6310134
1/9/2045 23:00,140.0408417,100.8456406,147.8582803,85.69898417,0,,326.6366319,106.6310134
1/10/2045 0:00,140.0408417,100.8456406,147.8582803,85.69898417,0,,326.6366319,107.0307967
1/10/2045 1:00,140.0408417,100.8456406,147.8582803,85.69898417,0,,326.6366319,107.0307967
1/10/2045 2:00,140.0408417,100.8456406,147.8582803,85.69898417,0,,326.6366319,107.0307967
1/10/2045 3:00,140.0408417,100.8456406,147.8582803,85.69898418,0,,326.636632,107.8687236
1/10/2045 4:00,140.0408417,100.8456406,147.8582803,85.69898418,0,,326.636632,107.8687236
1/10/2045 5:00,140.0408417,100.8456406,147.8582803,85.69898418,0,,326.636632,107.8687236
1/10/2045 6:00,140.0408417,100.8456406,147.8582803,85.69898419,0,,326.636632,108.4963542
1/10/2045 7:00,140.0408417,100.8456406,147.8582803,85.69898419,0,,326.636632,108.4963542
1/10/2045 8:00,140.0408417,100.8456406,147.8582803,85.69898419,0,,326.636632,108.4963542
1/10/2045 9:00,140.0408417,100.8456406,147.8582803,85.6989842,0,,326.6366321,108.1511966
1/10/2045 10:00,140.0408417,100.8456406,147.8582803,85.6989842,0,,326.6366321,108.1511966
1/10/2045 11:00,140.0408417,100.8456406,147.8582803,85.6989842,0,,326.6366321,108.1511966
1/10/2045 12:00,140.0408417,100.8456406,147.8582803,85.6989842,0,,326.6366322,108.5316234
1/10/2045 13:00,140.0408417,100.8456406,147.8582803,85.6989842,0,,326.6366322,108.5316234
1/10/2045 14:00,140.0408417,100.8456406,147.8582803,85.6989842,0,,326.6366322,108.5316234
1/10/2045 15:00,140.0408417,100.8456406,147.8582803,85.69898421,0,,326.6366322,108.5891725
1/10/2045 16:00,140.0408417,100.8456406,147.8582803,85.69898421,0,,326.6366322,108.5891725
1/10/2045 17:00,140.0408417,100.8456406,147.8582803,85.69898421,0,,326.6366322,108.5891725
1/10/2045 18:00,140.0408417,100.8456406,147.8582803,85.69898422,0,,326.6366323,108.138761
1/10/2045 19:00,140.0408417,100.8456406,147.8582803,85.69898422,0,,326.6366323,108.138761
1/10/2045 20:00,140.0408417,100.8456406,147.8582803,85.69898422,0,,326.6366323,108.138761
1/10/2045 21:00,140.0408417,100.8456406,147.8582803,85.69898422,0,,326.6366323,108.0206653
