tick,uranium,lignite,hard coal,natural gas,oil,biomass,co2
14151,0.9,1.8,7.396072056,22.14505529,28.03,20.7,25.2065625
14152,0.9,1.8,7.396098396,22.14505529,28.03,20.7,25.21083333
14153,0.9,1.8,7.396124736,22.14505529,28.03,20.7,25.21510417
14154,0.9,1.8,7.396151077,22.14505529,28.03,20.7,25.219375
14155,0.9,1.8,7.396177417,22.14505529,28.03,20.7,25.22364583
14156,0.9,1.8,7.396203758,22.14505529,28.03,20.7,25.22791667
14157,0.9,1.8,7.396230098,22.14505529,28.03,20.7,25.2321875
14158,0.9,1.8,7.396256438,22.14505529,28.03,20.7,25.23645833
14159,0.9,1.8,7.396282779,22.14505529,28.03,20.7,25.24072917
14160,0.9,1.8,7.396309119,22.14505529,28.03,20.7,25.245
14161,0.9,1.8,7.3963618,22.14398603,28.03,20.7,25.24927083
14162,0.9,1.8,7.396414481,22.14291676,28.03,20.7,25.25354167
14163,0.9,1.8,7.396467162,22.1418475,28.03,20.7,25.2578125
14164,0.9,1.8,7.396519842,22.14077824,28.03,20.7,25.26208333
14165,0.9,1.8,7.396572523,22.13970897,28.03,20.7,25.26635417
14166,0.9,1.8,7.396625204,22.13863971,28.03,20.7,25.270625
14167,0.9,1.8,7.396677885,22.13757044,28.03,20.7,25.27489583
14168,0.9,1.8,7.396730566,22.13650118,28.03,20.7,25.27916667
14169,0.9,1.8,7.396783247,22.13543191,28.03,20.7,25.2834375
14170,0.9,1.8,7.396835927,22.13436265,28.03,20.7,25.28770833
14171,0.9,1.8,7.396888608,22.13329338,28.03,20.7,25.29197917
14172,0.9,1.8,7.396941289,22.13222412,28.03,20.7,25.29625
14173,0.9,1.8,7.39699397,22.13115485,28.03,20.7,25.30052083
14174,0.9,1.8,7.397046651,22.13008559,28.03,20.7,25.30479167
14175,0.9,1.8,7.397099331,22.12901632,28.03,20.7,25.3090625
14176,0.9,1.8,7.397152012,22.12794706,28.03,20.7,25.31333333
14177,0.9,1.8,7.397152012,22.12634316,28.03,20.7,25.31760417
14178,0.9,1.8,7.397152012,22.12473926,28.03,20.7,25.321875
14179,0.9,1.8,7.397152012,22.12313537,28.03,20.7,25.32614583
14180,0.9,1.8,7.397152012,22.12153147,28.03,20.7,25.33041667
14181,0.9,1.8,7.397152012,22.11992757,28.03,20.7,25.3346875
14182,0.9,1.8,7.397152012,22.11832368,28.03,20.7,25.33895833
14183,0.9,1.8,7.397152012,22.11671978,28.03,20.7,25.34322917
14184,0.9,1.8,7.397152012,22.11511588,28.03,20.7,25.3475
14185,0.9,1.8,7.397152012,22.11351199,28.03,20.7,25.35177083
14186,0.9,1.8,7.397152012,22.11190809,28.03,20.7,25.35604167
14187,0.9,1.8,7.397152012,22.11030419,28.03,20.7,25.3603125
14188,0.9,1.8,7.397152012,22.10870029,28.03,20.7,25.36458333
14189,0.9,1.8,7.397152012,22.1070964,28.03,20.7,25.36885417
14190,0.9,1.8,7.397152012,22.1054925,28.03,20.7,25.373125
14191,0.9,1.8,7.397152012,22.1038886,28.03,20.7,25.37739583
14192,0.9,1.8,7.397152012,22.10228471,28.03,20.7,25.38166667
14193,0.9,1.8,7.397204693,22.10121544,28.03,20.7,25.3859375
14194,0.9,1.8,7.397257374,22.10014618,28.03,20.7,25.39020833
14195,0.9,1.8,7.397310055,22.09907691,28.03,20.7,25.39447917
14196,0.9,1.8,7.397362735,22.09800765,28.03,20.7,25.39875
14197,0.9,1.8,7.397415416,22.09693838,28.03,20.7,25.40302083
14198,0.9,1.8,7.397468097,22.09586912,28.03,20.7,25.40729167
14199,0.9,1.8,7.397520778,22.09479985,28.03,20.7,25.4115625
14200,0.9,1.8,7.397573459,22.09373059,28.03,20.7,25.41583333
14201,0.9,1.8,7.39762614,22.09266132,28.03,20.7,25.42010417
14202,0.9,1.8,7.39767882,22.09159206,28.03,20.7,25.424375
14203,0.9,1.8,7.397731501,22.09052279,28.03,20.7,25.42864583
14204,0.9,1.8,7.397784182,22.08945353,28.03,20.7,25.43291667
14205,0.9,1.8,7.397836863,22.08838426,28.03,20.7,25.4371875
14206,0.9,1.8,7.397889544,22.087315,28.03,20.7,25.44145833
14207,0.9,1.8,7.397942224,22.08624574,28.03,20.7,25.44572917
14208,0.9,1.8,7.397994905,22.08517647,28.03,20.7,25.45
14209,0.9,1.8,7.398047586,22.08357257,28.03,20.7,25.44760417
14210,0.9,1.8,7.398100267,22.08196868,28.03,20.7,25.44520833
14211,0.9,1.8,7.398152948,22.08036478,28.03,20.7,25.4428125
14212,0.9,1.8,7.398205628,22.07876088,28.03,20.7,25.44041667
14213,0.9,1.8,7.398258309,22.07715699,28.03,20.7,25.43802083
14214,0.9,1.8,7.39831099,22.07555309,28.03,20.7,25.435625
14215,0.9,1.8,7.398363671,22.07394919,28.03,20.7,25.43322917
14216,0.9,1.8,7.398416352,22.07234529,28.03,20.7,25.43083333
14217,0.9,1.8,7.398469032,22.0707414,28.03,20.7,25.4284375
14218,0.9,1.8,7.398521713,22.0691375,28.03,20.7,25.42604167
14219,0.9,1.8,7.398574394,22.0675336,28.03,20.7,25.42364583
14220,0.9,1.8,7.398627075,22.06592971,28.03,20.7,25.42125
14221,0.9,1.8,7.398679756,22.06432581,28.03,20.7,25.41885417
14222,0.9,1.8,7.398732437,22.06272191,28.03,20.7,25.41645833
14223,0.9,1.8,7.398785117,22.06111801,28.03,20.7,25.4140625
14224,0.9,1.8,7.398837798,22.05951412,28.03,20.7,25.41166667
14225,0.9,1.8,7.398864139,22.05951412,28.03,20.7,25.40927083
14226,0.9,1.8,7.398890479,22.05951412,28.03,20.7,25.406875
14227,0.9,1.8,7.398916819,22.05951412,28.03,20.7,25.40447917
14228,0.9,1.8,7.39894316,22.05951412,28.03,20.7,25.40208333
14229,0.9,1.8,7.3989695,22.05951412,28.03,20.7,25.3996875
14230,0.9,1.8,7.398995841,22.05951412,28.03,20.7,25.39729167
14231,0.9,1.8,7.399022181,22.05951412,28.03,20.7,25.39489583
14232,0.9,1.8,7.399048521,22.05951412,28.03,20.7,25.3925
14233,0.9,1.8,7.399074862,22.05951412,28.03,20.7,25.39010417
14234,0.9,1.8,7.399101202,22.05951412,28.03,20.7,25.38770833
14235,0.9,1.8,7.399127543,22.05951412,28.03,20.7,25.3853125
14236,0.9,1.8,7.399153883,22.05951412,28.03,20.7,25.38291667
14237,0.9,1.8,7.399180223,22.05951412,28.03,20.7,25.38052083
14238,0.9,1.8,7.399206564,22.05951412,28.03,20.7,25.378125
14239,0.9,1.8,7.399232904,22.05951412,28.03,20.7,25.37572917
14240,0.9,1.8,7.399259245,22.05951412,28.03,20.7,25.37333333
14241,0.9,1.8,7.399338266,22.05844485,28.03,20.7,25.3709375
14242,0.9,1.8,7.399417287,22.05737559,28.03,20.7,25.36854167
14243,0.9,1.8,7.399496308,22.05630632,28.03,20.7,25.36614583
14244,0.9,1.8,7.399575329,22.05523706,28.03,20.7,25.36375
14245,0.9,1.8,7.399654351,22.05416779,28.03,20.7,25.36135417
14246,0.9,1.8,7.399733372,22.05309853,28.03,20.7,25.35895833
14247,0.9,1.8,7.399812393,22.05202926,28.03,20.7,25.3565625
14248,0.9,1.8,7.399891414,22.05096,28.03,20.7,25.35416667
14249,0.9,1.8,7.399970436,22.04989074,28.03,20.7,25.35177083
14250,0.9,1.8,7.400049457,22.04882147,28.03,20.7,25.349375
14251,0.9,1.8,7.400128478,22.04775221,28.03,20.7,25.34697917
14252,0.9,1.8,7.400207499,22.04668294,28.03,20.7,25.34458333
14253,0.9,1.8,7.40028652,22.04561368,28.03,20.7,25.3421875
14254,0.9,1.8,7.400365542,22.04454441,28.03,20.7,25.33979167
14255,0.9,1.8,7.400444563,22.04347515,28.03,20.7,25.33739583
14256,0.9,1.8,7.400523584,22.04240588,28.03,20.7,25.335
14257,0.9,1.8,7.400523584,22.04080199,28.03,20.7,25.33260417
14258,0.9,1.8,7.400523584,22.03919809,28.03,20.7,25.33020833
14259,0.9,1.8,7.400523584,22.03759419,28.03,20.7,25.3278125
14260,0.9,1.8,7.400523584,22.03599029,28.03,20.7,25.32541667
14261,0.9,1.8,7.400523584,22.0343864,28.03,20.7,25.32302083
14262,0.9,1.8,7.400523584,22.0327825,28.03,20.7,25.320625
14263,0.9,1.8,7.400523584,22.0311786,28.03,20.7,25.31822917
14264,0.9,1.8,7.400523584,22.02957471,28.03,20.7,25.31583333
14265,0.9,1.8,7.400523584,22.02797081,28.03,20.7,25.3134375
14266,0.9,1.8,7.400523584,22.02636691,28.03,20.7,25.31104167
14267,0.9,1.8,7.400523584,22.02476301,28.03,20.7,25.30864583
14268,0.9,1.8,7.400523584,22.02315912,28.03,20.7,25.30625
14269,0.9,1.8,7.400523584,22.02155522,28.03,20.7,25.30385417
14270,0.9,1.8,7.400523584,22.01995132,28.03,20.7,25.30145833
14271,0.9,1.8,7.400523584,22.01834743,28.03,20.7,25.2990625
14272,0.9,1.8,7.400523584,22.01674353,28.03,20.7,25.29666667
14273,0.9,1.8,7.400576265,22.01567426,28.03,20.7,25.29427083
14274,0.9,1.8,7.400628946,22.014605,28.03,20.7,25.291875
14275,0.9,1.8,7.400681627,22.01353574,28.03,20.7,25.28947917
14276,0.9,1.8,7.400734307,22.01246647,28.03,20.7,25.28708333
14277,0.9,1.8,7.400786988,22.01139721,28.03,20.7,25.2846875
14278,0.9,1.8,7.400839669,22.01032794,28.03,20.7,25.28229167
14279,0.9,1.8,7.40089235,22.00925868,28.03,20.7,25.27989583
14280,0.9,1.8,7.400945031,22.00818941,28.03,20.7,25.2775
14281,0.9,1.8,7.400997711,22.00712015,28.03,20.7,25.27510417
14282,0.9,1.8,7.401050392,22.00605088,28.03,20.7,25.27270833
14283,0.9,1.8,7.401103073,22.00498162,28.03,20.7,25.2703125
14284,0.9,1.8,7.401155754,22.00391235,28.03,20.7,25.26791667
14285,0.9,1.8,7.401208435,22.00284309,28.03,20.7,25.26552083
14286,0.9,1.8,7.401261115,22.00177382,28.03,20.7,25.263125
14287,0.9,1.8,7.401313796,22.00070456,28.03,20.7,25.26072917
14288,0.9,1.8,7.401366477,21.99963529,28.03,20.7,25.25833333
14289,0.9,1.8,7.401419158,22.00284309,28.03,20.7,25.2559375
14290,0.9,1.8,7.401471839,22.00605088,28.03,20.7,25.25354167
14291,0.9,1.8,7.401524519,22.00925868,28.03,20.7,25.25114583
14292,0.9,1.8,7.4015772,22.01246647,28.03,20.7,25.24875
14293,0.9,1.8,7.401629881,22.01567426,28.03,20.7,25.24635417
14294,0.9,1.8,7.401682562,22.01888206,28.03,20.7,25.24395833
14295,0.9,1.8,7.401735243,22.02208985,28.03,20.7,25.2415625
14296,0.9,1.8,7.401787924,22.02529765,28.03,20.7,25.23916667
14297,0.9,1.8,7.401840604,22.02850544,28.03,20.7,25.23677083
14298,0.9,1.8,7.401893285,22.03171324,28.03,20.7,25.234375
14299,0.9,1.8,7.401945966,22.03492103,28.03,20.7,25.23197917
14300,0.9,1.8,7.401998647,22.03812882,28.03,20.7,25.22958333
14301,0.9,1.8,7.402051328,22.04133662,28.03,20.7,25.2271875
14302,0.9,1.8,7.402104008,22.04454441,28.03,20.7,25.22479167
14303,0.9,1.8,7.402156689,22.04775221,28.03,20.7,25.22239583
14304,0.9,1.8,7.40220937,22.05096,28.03,20.7,25.22
14305,0.9,1.8,7.402262051,22.05096,28.03,20.7,25.21135417
14306,0.9,1.8,7.402314732,22.05096,28.03,20.7,25.20270833
14307,0.9,1.8,7.402367412,22.05096,28.03,20.7,25.1940625
14308,0.9,1.8,7.402420093,22.05096,28.03,20.7,25.18541667
14309,0.9,1.8,7.402472774,22.05096,28.03,20.7,25.17677083
14310,0.9,1.8,7.402525455,22.05096,28.03,20.7,25.168125
14311,0.9,1.8,7.402578136,22.05096,28.03,20.7,25.15947917
14312,0.9,1.8,7.402630816,22.05096,28.03,20.7,25.15083333
14313,0.9,1.8,7.402683497,22.05096,28.03,20.7,25.1421875
14314,0.9,1.8,7.402736178,22.05096,28.03,20.7,25.13354167
14315,0.9,1.8,7.402788859,22.05096,28.03,20.7,25.12489583
14316,0.9,1.8,7.40284154,22.05096,28.03,20.7,25.11625
14317,0.9,1.8,7.402894221,22.05096,28.03,20.7,25.10760417
14318,0.9,1.8,7.402946901,22.05096,28.03,20.7,25.09895833
14319,0.9,1.8,7.402999582,22.05096,28.03,20.7,25.0903125
14320,0.9,1.8,7.403052263,22.05096,28.03,20.7,25.08166667
14321,0.9,1.8,7.403078603,22.05737559,28.03,20.7,25.07302083
14322,0.9,1.8,7.403104944,22.06379118,28.03,20.7,25.064375
14323,0.9,1.8,7.403131284,22.07020676,28.03,20.7,25.05572917
14324,0.9,1.8,7.403157625,22.07662235,28.03,20.7,25.04708333
14325,0.9,1.8,7.403183965,22.08303794,28.03,20.7,25.0384375
14326,0.9,1.8,7.403210305,22.08945353,28.03,20.7,25.02979167
14327,0.9,1.8,7.403236646,22.09586912,28.03,20.7,25.02114583
14328,0.9,1.8,7.403262986,22.10228471,28.03,20.7,25.0125
14329,0.9,1.8,7.403289327,22.10870029,28.03,20.7,25.00385417
14330,0.9,1.8,7.403315667,22.11511588,28.03,20.7,24.99520833
14331,0.9,1.8,7.403342007,22.12153147,28.03,20.7,24.9865625
14332,0.9,1.8,7.403368348,22.12794706,28.03,20.7,24.97791667
14333,0.9,1.8,7.403394688,22.13436265,28.03,20.7,24.96927083
14334,0.9,1.8,7.403421029,22.14077824,28.03,20.7,24.960625
14335,0.9,1.8,7.403447369,22.14719382,28.03,20.7,24.95197917
14336,0.9,1.8,7.403473709,22.15360941,28.03,20.7,24.94333333
14337,0.9,1.8,7.403473709,22.160025,28.03,20.7,24.9346875
14338,0.9,1.8,7.403473709,22.16644059,28.03,20.7,24.92604167
14339,0.9,1.8,7.403473709,22.17285618,28.03,20.7,24.91739583
14340,0.9,1.8,7.403473709,22.17927176,28.03,20.7,24.90875
14341,0.9,1.8,7.403473709,22.18568735,28.03,20.7,24.90010417
14342,0.9,1.8,7.403473709,22.19210294,28.03,20.7,24.89145833
14343,0.9,1.8,7.403473709,22.19851853,28.03,20.7,24.8828125
14344,0.9,1.8,7.403473709,22.20493412,28.03,20.7,24.87416667
14345,0.9,1.8,7.403473709,22.21134971,28.03,20.7,24.86552083
14346,0.9,1.8,7.403473709,22.21776529,28.03,20.7,24.856875
14347,0.9,1.8,7.403473709,22.22418088,28.03,20.7,24.84822917
14348,0.9,1.8,7.403473709,22.23059647,28.03,20.7,24.83958333
14349,0.9,1.8,7.403473709,22.23701206,28.03,20.7,24.8309375
14350,0.9,1.8,7.403473709,22.24342765,28.03,20.7,24.82229167
14351,0.9,1.8,7.403473709,22.24984324,28.03,20.7,24.81364583
14352,0.9,1.8,7.403473709,22.25625882,28.03,20.7,24.805
14353,0.9,1.8,7.403315667,22.26267441,28.03,20.7,24.79635417
14354,0.9,1.8,7.403157625,22.26909,28.03,20.7,24.78770833
14355,0.9,1.8,7.402999582,22.27550559,28.03,20.7,24.7790625
14356,0.9,1.8,7.40284154,22.28192118,28.03,20.7,24.77041667
14357,0.9,1.8,7.402683497,22.28833676,28.03,20.7,24.76177083
14358,0.9,1.8,7.402525455,22.29475235,28.03,20.7,24.753125
14359,0.9,1.8,7.402367412,22.30116794,28.03,20.7,24.74447917
14360,0.9,1.8,7.40220937,22.30758353,28.03,20.7,24.73583333
14361,0.9,1.8,7.402051328,22.31399912,28.03,20.7,24.7271875
14362,0.9,1.8,7.401893285,22.32041471,28.03,20.7,24.71854167
14363,0.9,1.8,7.401735243,22.32683029,28.03,20.7,24.70989583
14364,0.9,1.8,7.4015772,22.33324588,28.03,20.7,24.70125
14365,0.9,1.8,7.401419158,22.33966147,28.03,20.7,24.69260417
14366,0.9,1.8,7.401261115,22.34607706,28.03,20.7,24.68395833
14367,0.9,1.8,7.401103073,22.35249265,28.03,20.7,24.6753125
14368,0.9,1.8,7.400945031,22.35890824,28.03,20.7,24.66666667
14369,0.9,1.8,7.400786988,22.36532382,28.03,20.7,24.65802083
14370,0.9,1.8,7.400628946,22.37173941,28.03,20.7,24.649375
14371,0.9,1.8,7.400470903,22.378155,28.03,20.7,24.64072917
14372,0.9,1.8,7.400312861,22.38457059,28.03,20.7,24.63208333
14373,0.9,1.8,7.400154818,22.39098618,28.03,20.7,24.6234375
14374,0.9,1.8,7.399996776,22.39740176,28.03,20.7,24.61479167
14375,0.9,1.8,7.399838734,22.40381735,28.03,20.7,24.60614583
14376,0.9,1.8,7.399680691,22.41023294,28.03,20.7,24.5975
14377,0.9,1.8,7.399522649,22.41664853,28.03,20.7,24.58885417
14378,0.9,1.8,7.399364606,22.42306412,28.03,20.7,24.58020833
14379,0.9,1.8,7.399206564,22.42947971,28.03,20.7,24.5715625
14380,0.9,1.8,7.399048521,22.43589529,28.03,20.7,24.56291667
14381,0.9,1.8,7.398890479,22.44231088,28.03,20.7,24.55427083
14382,0.9,1.8,7.398732437,22.44872647,28.03,20.7,24.545625
14383,0.9,1.8,7.398574394,22.45514206,28.03,20.7,24.53697917
14384,0.9,1.8,7.398416352,22.46155765,28.03,20.7,24.52833333
14385,0.9,1.8,7.398258309,22.46155765,28.03,20.7,24.5196875
14386,0.9,1.8,7.398100267,22.46155765,28.03,20.7,24.51104167
14387,0.9,1.8,7.397942224,22.46155765,28.03,20.7,24.50239583
14388,0.9,1.8,7.397784182,22.46155765,28.03,20.7,24.49375
14389,0.9,1.8,7.39762614,22.46155765,28.03,20.7,24.48510417
14390,0.9,1.8,7.397468097,22.46155765,28.03,20.7,24.47645833
14391,0.9,1.8,7.397310055,22.46155765,28.03,20.7,24.4678125
14392,0.9,1.8,7.397152012,22.46155765,28.03,20.7,24.45916667
14393,0.9,1.8,7.39699397,22.46155765,28.03,20.7,24.45052083
14394,0.9,1.8,7.396835927,22.46155765,28.03,20.7,24.441875
14395,0.9,1.8,7.396677885,22.46155765,28.03,20.7,24.43322917
14396,0.9,1.8,7.396519842,22.46155765,28.34,20.7,24.42458333
14397,0.9,1.8,7.3963618,22.46155765,28.34,20.7,24.4159375
14398,0.9,1.8,7.396203758,22.46155765,28.34,20.7,24.40729167
14399,0.9,1.8,7.396045715,22.46155765,28.34,20.7,24.39864583
14400,0.9,1.8,7.395887673,22.46155765,28.34,20.7,24.39
14401,0.9,1.8,7.39570329,22.46850787,28.34,20.7,24.3875
14402,0.9,1.8,7.395518907,22.47545809,28.34,20.7,24.385
14403,0.9,1.8,7.395334524,22.48240831,28.34,20.7,24.3825
14404,0.9,1.8,7.395150141,22.48935853,28.34,20.7,24.38
14405,0.9,1.8,7.394965759,22.49630875,28.34,20.7,24.3775
14406,0.9,1.8,7.394781376,22.50325897,28.34,20.7,24.375
14407,0.9,1.8,7.394596993,22.51020919,28.34,20.7,24.3725
14408,0.9,1.8,7.39441261,22.51715941,28.34,20.7,24.37
14409,0.9,1.8,7.394228227,22.52410963,28.34,20.7,24.3675
14410,0.9,1.8,7.394043844,22.53105985,28.34,20.7,24.365
14411,0.9,1.8,7.393859462,22.53801007,28.34,20.7,24.3625
14412,0.9,1.8,7.393675079,22.54496029,28.34,20.7,24.36
14413,0.9,1.8,7.393490696,22.55191051,28.34,20.7,24.3575
14414,0.9,1.8,7.393306313,22.55886074,28.34,20.7,24.355
14415,0.9,1.8,7.39312193,22.56581096,28.34,20.7,24.3525
14416,0.9,1.8,7.392937547,22.57276118,28.34,20.7,24.35
14417,0.9,1.8,7.392937547,22.57864213,28.34,20.7,24.3475
14418,0.9,1.8,7.392937547,22.58452309,28.34,20.7,24.345
14419,0.9,1.8,7.392937547,22.59040404,28.34,20.7,24.3425
14420,0.9,1.8,7.392937547,22.596285,28.34,20.7,24.34
14421,0.9,1.8,7.392937547,22.60216596,28.34,20.7,24.3375
14422,0.9,1.8,7.392937547,22.60804691,28.34,20.7,24.335
14423,0.9,1.8,7.392937547,22.61392787,28.34,20.7,24.3325
14424,0.9,1.8,7.392937547,22.61980882,28.34,20.7,24.33
14425,0.9,1.8,7.392937547,22.62568978,28.34,20.7,24.3275
14426,0.9,1.8,7.392937547,22.63157074,28.34,20.7,24.325
14427,0.9,1.8,7.392937547,22.63745169,28.34,20.7,24.3225
14428,0.9,1.8,7.392937547,22.64333265,28.34,20.7,24.32
14429,0.9,1.8,7.392937547,22.6492136,28.34,20.7,24.3175
14430,0.9,1.8,7.392937547,22.65509456,28.34,20.7,24.315
14431,0.9,1.8,7.392937547,22.66097551,28.34,20.7,24.3125
14432,0.9,1.8,7.392937547,22.66685647,28.34,20.7,24.31
14433,0.9,1.8,7.392779505,22.66044088,28.34,20.7,24.3075
14434,0.9,1.8,7.392621463,22.65402529,28.34,20.7,24.305
14435,0.9,1.8,7.39246342,22.64760971,28.34,20.7,24.3025
14436,0.9,1.8,7.392305378,22.64119412,28.34,20.7,24.3
14437,0.9,1.8,7.392147335,22.63477853,28.34,20.7,24.2975
14438,0.9,1.8,7.391989293,22.62836294,28.34,20.7,24.295
14439,0.9,1.8,7.39183125,22.62194735,28.34,20.7,24.2925
14440,0.9,1.8,7.391673208,22.61553176,28.34,20.7,24.29
14441,0.9,1.8,7.391515166,22.60911618,28.34,20.7,24.2875
14442,0.9,1.8,7.391357123,22.60270059,28.34,20.7,24.285
14443,0.9,1.8,7.391199081,22.596285,28.34,20.7,24.2825
14444,0.9,1.8,7.391041038,22.58986941,28.34,20.7,24.28
14445,0.9,1.8,7.390882996,22.58345382,28.34,20.7,24.2775
14446,0.9,1.8,7.390724953,22.57703824,28.34,20.7,24.275
14447,0.9,1.8,7.390566911,22.57062265,28.34,20.7,24.2725
14448,0.9,1.8,7.390408869,22.56420706,28.34,20.7,24.27
14449,0.9,1.8,7.390224486,22.55351441,28.34,20.7,24.2675
14450,0.9,1.8,7.390040103,22.54282176,28.34,20.7,24.265
14451,0.9,1.8,7.38985572,22.53212912,28.34,20.7,24.2625
14452,0.9,1.8,7.389671337,22.52143647,28.34,20.7,24.26
14453,0.9,1.8,7.389486954,22.51074382,28.34,20.7,24.2575
14454,0.9,1.8,7.389302572,22.50005118,28.34,20.7,24.255
14455,0.9,1.8,7.389118189,22.48935853,28.34,20.7,24.2525
14456,0.9,1.8,7.388933806,22.47866588,28.34,20.7,24.25
14457,0.9,1.8,7.388749423,22.46797324,28.34,20.7,24.2475
14458,0.9,1.8,7.38856504,22.45728059,28.34,20.7,24.245
14459,0.9,1.8,7.388380657,22.44658794,28.34,20.7,24.2425
14460,0.9,1.8,7.388196274,22.43589529,28.34,20.7,24.24
14461,0.9,1.8,7.388011892,22.42520265,28.34,20.7,24.2375
14462,0.9,1.8,7.387827509,22.41451,28.34,20.7,24.235
14463,0.9,1.8,7.387643126,22.40381735,28.34,20.7,24.2325
14464,0.9,1.8,7.387458743,22.39312471,28.34,20.7,24.23
14465,0.9,1.8,7.38727436,22.39312471,28.34,20.7,24.2275
14466,0.9,1.8,7.387089977,22.39312471,28.34,20.7,24.225
14467,0.9,1.8,7.386905595,22.39312471,28.34,20.7,24.2225
14468,0.9,1.8,7.386721212,22.39312471,28.34,20.7,24.22
14469,0.9,1.8,7.386536829,22.39312471,28.34,20.7,24.2175
14470,0.9,1.8,7.386352446,22.39312471,28.34,20.7,24.215
14471,0.9,1.8,7.386168063,22.39312471,28.34,20.7,24.2125
14472,0.9,1.8,7.38598368,22.39312471,28.34,20.7,24.21
14473,0.9,1.8,7.385799298,22.39312471,28.34,20.7,24.2075
14474,0.9,1.8,7.385614915,22.39312471,28.34,20.7,24.205
14475,0.9,1.8,7.385430532,22.39312471,28.34,20.7,24.2025
14476,0.9,1.8,7.385246149,22.39312471,28.34,20.7,24.2
14477,0.9,1.8,7.385061766,22.39312471,28.34,20.7,24.1975
14478,0.9,1.8,7.384877383,22.39312471,28.34,20.7,24.195
14479,0.9,1.8,7.384693001,22.39312471,28.34,20.7,24.1925
14480,0.9,1.8,7.384508618,22.39312471,28.34,20.7,24.19
14481,0.9,1.8,7.384350575,22.38296669,28.34,20.7,24.1875
14482,0.9,1.8,7.384192533,22.37280868,28.34,20.7,24.185
14483,0.9,1.8,7.38403449,22.36265066,28.34,20.7,24.1825
14484,0.9,1.8,7.383876448,22.35249265,28.34,20.7,24.18
14485,0.9,1.8,7.383718406,22.34233463,28.34,20.7,24.1775
14486,0.9,1.8,7.383560363,22.33217662,28.34,20.7,24.175
14487,0.9,1.8,7.383402321,22.3220186,28.34,20.7,24.1725
14488,0.9,1.8,7.383244278,22.31186059,28.34,20.7,24.17
14489,0.9,1.8,7.383086236,22.30170257,28.34,20.7,24.1675
14490,0.9,1.8,7.382928193,22.29154456,28.34,20.7,24.165
14491,0.9,1.8,7.382770151,22.28138654,28.34,20.7,24.1625
14492,0.9,1.8,7.382612109,22.27122853,28.24,20.7,24.16
14493,0.9,1.8,7.382454066,22.26107051,28.24,20.7,24.1575
14494,0.9,1.8,7.382296024,22.2509125,28.24,20.7,24.155
14495,0.9,1.8,7.382137981,22.24075449,28.24,20.7,24.1525
14496,0.9,1.8,7.381979939,22.23059647,28.24,20.7,24.15
14497,0.9,1.8,7.381979939,22.21990382,28.24,20.7,24.1475
14498,0.9,1.8,7.381979939,22.20921118,28.24,20.7,24.145
14499,0.9,1.8,7.381979939,22.19851853,28.24,20.7,24.1425
14500,0.9,1.8,7.381979939,22.18782588,28.24,20.7,24.14
14501,0.9,1.8,7.381979939,22.17713324,28.24,20.7,24.1375
14502,0.9,1.8,7.381979939,22.16644059,28.24,20.7,24.135
14503,0.9,1.8,7.381979939,22.15574794,28.24,20.7,24.1325
14504,0.9,1.8,7.381979939,22.14505529,28.24,20.7,24.13
14505,0.9,1.8,7.381979939,22.13436265,28.24,20.7,24.1275
14506,0.9,1.8,7.381979939,22.12367,28.24,20.7,24.125
14507,0.9,1.8,7.381979939,22.11297735,28.24,20.7,24.1225
14508,0.9,1.8,7.381979939,22.10228471,28.24,20.7,24.12
14509,0.9,1.8,7.381979939,22.09159206,28.24,20.7,24.1175
14510,0.9,1.8,7.381979939,22.08089941,28.24,20.7,24.115
14511,0.9,1.8,7.381979939,22.07020676,28.24,20.7,24.1125
14512,0.9,1.8,7.381979939,22.05951412,28.24,20.7,24.11
14513,0.9,1.8,7.381821896,22.04882147,28.24,20.7,24.1075
14514,0.9,1.8,7.381663854,22.03812882,28.24,20.7,24.105
14515,0.9,1.8,7.381505812,22.02743618,28.24,20.7,24.1025
14516,0.9,1.8,7.381347769,22.01674353,28.24,20.7,24.1
14517,0.9,1.8,7.381189727,22.00605088,28.24,20.7,24.0975
14518,0.9,1.8,7.381031684,21.99535824,28.24,20.7,24.095
14519,0.9,1.8,7.380873642,21.98466559,28.24,20.7,24.0925
14520,0.9,1.8,7.380715599,21.97397294,28.24,20.7,24.09
14521,0.9,1.8,7.380557557,21.96328029,28.24,20.7,24.0875
14522,0.9,1.8,7.380399515,21.95258765,28.24,20.7,24.085
14523,0.9,1.8,7.380241472,21.941895,28.24,20.7,24.0825
14524,0.9,1.8,7.38008343,21.93120235,28.24,20.7,24.08
14525,0.9,1.8,7.379925387,21.92050971,28.24,20.7,24.0775
14526,0.9,1.8,7.379767345,21.90981706,28.24,20.7,24.075
14527,0.9,1.8,7.379609302,21.89912441,28.24,20.7,24.0725
14528,0.9,1.8,7.37945126,21.88843176,28.24,20.7,24.07
14529,0.9,1.8,7.379293218,21.87827375,28.24,20.7,24.0675
14530,0.9,1.8,7.379135175,21.86811574,28.24,20.7,24.065
