name,technology,bidding_EOM,bidding_redispatch,bidding_CRM_pos,bidding_CRM_neg,max_power_charge,max_power_discharge,efficiency_charge,efficiency_discharge,min_soc,max_soc,additional_cost_charge,additional_cost_discharge,natural_inflow,unit_operator,node
battery_li_ion473,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,55.734042,55.734042,0.95,0.95,1,73.942447,0.28,0.28,0,battery_operator_473,way/57727004-220
battery_li_ion474,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,8.095215,8.095215,0.95,0.95,1,13.601412,0.28,0.28,0,battery_operator_474,way/57727004-380
battery_li_ion475,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,87.664988,87.664988,0.95,0.95,1,90.343944,0.28,0.28,0,battery_operator_475,way/58429825-380
battery_li_ion476,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,14.816968,14.816968,0.95,0.95,1,25.928777,0.28,0.28,0,battery_operator_476,way/59026005-380
battery_li_ion477,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,10.749182,10.749182,0.95,0.95,1,19.228188,0.28,0.28,0,battery_operator_477,way/59707532-220
battery_li_ion478,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,26.75271,26.75271,0.95,0.95,1,50.921181,0.28,0.28,0,battery_operator_478,way/60032354-220
battery_li_ion479,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,47.300502,47.300502,0.95,0.95,1,85.724432,0.28,0.28,0,battery_operator_479,way/600395952-220
battery_li_ion480,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,14.890315,14.890315,0.95,0.95,1,25.55932,0.28,0.28,0,battery_operator_480,way/603661085-380
battery_li_ion481,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,9.936341,9.936341,0.95,0.95,1,16.790146,0.28,0.28,0,battery_operator_481,way/61918154-220
battery_li_ion482,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,56.19918,56.19918,0.95,0.95,1,62.306542,0.28,0.28,0,battery_operator_482,way/61918154-380
battery_li_ion483,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,5.188241,5.188241,0.95,0.95,1,6.639907,0.28,0.28,0,battery_operator_483,way/62061952-380
battery_li_ion484,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,3.580006,3.580006,0.95,0.95,1,10.372155,0.28,0.28,0,battery_operator_484,way/66038431-220
battery_li_ion485,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,369.358987,369.358987,0.95,0.95,1,755.305968,0.28,0.28,0,battery_operator_485,way/66764943-220
battery_li_ion486,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,3.714119,3.714119,0.95,0.95,1,5.6611,0.28,0.28,0,battery_operator_486,way/672738029-220
battery_li_ion487,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,46.559776,46.559776,0.95,0.95,1,88.701838,0.28,0.28,0,battery_operator_487,way/683227471-380
battery_li_ion488,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,4.293381,4.293381,0.95,0.95,1,5.72522,0.28,0.28,0,battery_operator_488,way/714098678-380
battery_li_ion489,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,43.630777,43.630777,0.95,0.95,1,95.166441,0.28,0.28,0,battery_operator_489,way/75865676-220
battery_li_ion490,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,99.448644,99.448644,0.95,0.95,1,176.224411,0.28,0.28,0,battery_operator_490,way/76246159-380
battery_li_ion491,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,120.093698,120.093698,0.95,0.95,1,226.069695,0.28,0.28,0,battery_operator_491,way/77038371-380
battery_li_ion492,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,21.217763,21.217763,0.95,0.95,1,38.921664,0.28,0.28,0,battery_operator_492,way/77694901-220
battery_li_ion493,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,19.206034,19.206034,0.95,0.95,1,34.07496,0.28,0.28,0,battery_operator_493,way/77697810-380
battery_li_ion494,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,53.481197,53.481197,0.95,0.95,1,101.439387,0.28,0.28,0,battery_operator_494,way/78441561-380
battery_li_ion495,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,3.743752,3.743752,0.95,0.95,1,6.162799,0.28,0.28,0,battery_operator_495,way/787265962-220
battery_li_ion496,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,17.418084,17.418084,0.95,0.95,1,32.337775,0.28,0.28,0,battery_operator_496,way/796306640-380
battery_li_ion497,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,8.422037,8.422037,0.95,0.95,1,17.065938,0.28,0.28,0,battery_operator_497,way/799361667-380
battery_li_ion498,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,7.350893,7.350893,0.95,0.95,1,10.999641,0.28,0.28,0,battery_operator_498,way/810315511-380
battery_li_ion499,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,6.2025,6.2025,0.95,0.95,1,14.8846,0.28,0.28,0,battery_operator_499,way/81540198-220
battery_li_ion500,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,5.387605,5.387605,0.95,0.95,1,7.37653,0.28,0.28,0,battery_operator_500,way/82773910-220
battery_li_ion501,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,21.908939,21.908939,0.95,0.95,1,24.559748,0.28,0.28,0,battery_operator_501,way/82773910-380
battery_li_ion502,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,34.506669,34.506669,0.95,0.95,1,54.112845,0.28,0.28,0,battery_operator_502,way/83916207-220
battery_li_ion503,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,15.393509,15.393509,0.95,0.95,1,35.523249,0.28,0.28,0,battery_operator_503,way/851299584-380
battery_li_ion504,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,13.828439,13.828439,0.95,0.95,1,26.44323,0.28,0.28,0,battery_operator_504,way/85523877-220
battery_li_ion505,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,47.642225,47.642225,0.95,0.95,1,91.583078,0.28,0.28,0,battery_operator_505,way/85523877-380
battery_li_ion506,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,9.60362,9.60362,0.95,0.95,1,16.868828,0.28,0.28,0,battery_operator_506,way/870598507
battery_li_ion507,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,5.340069,5.340069,0.95,0.95,1,10.111856,0.28,0.28,0,battery_operator_507,way/870598507-380
battery_li_ion508,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,12.739515,12.739515,0.95,0.95,1,21.459893,0.28,0.28,0,battery_operator_508,way/87653464-220
battery_li_ion509,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,28.513575,28.513575,0.95,0.95,1,47.585548,0.28,0.28,0,battery_operator_509,way/87653464-380
battery_li_ion510,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,21.480028,21.480028,0.95,0.95,1,37.174383,0.28,0.28,0,battery_operator_510,way/87653464-400
battery_li_ion511,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,11.893709,11.893709,0.95,0.95,1,24.711956,0.28,0.28,0,battery_operator_511,way/87767098-380
battery_li_ion512,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,5.151841,5.151841,0.95,0.95,1,7.774729,0.28,0.28,0,battery_operator_512,way/881636329-380
battery_li_ion513,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,7.808521,7.808521,0.95,0.95,1,15.236472,0.28,0.28,0,battery_operator_513,way/883768276-380
battery_li_ion514,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,2.920246,2.920246,0.95,0.95,1,5.123884,0.28,0.28,0,battery_operator_514,way/883768277-380
battery_li_ion515,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,9.331799,9.331799,0.95,0.95,1,15.52126,0.28,0.28,0,battery_operator_515,way/883928228-380
battery_li_ion516,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,37.283457,37.283457,0.95,0.95,1,71.057075,0.28,0.28,0,battery_operator_516,way/88945213-380
battery_li_ion517,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,16.498257,16.498257,0.95,0.95,1,33.69287,0.28,0.28,0,battery_operator_517,way/89215122-220
battery_li_ion518,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,4.984824,4.984824,0.95,0.95,1,8.526854,0.28,0.28,0,battery_operator_518,way/90148336-220
battery_li_ion519,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,127.240392,127.240392,0.95,0.95,1,243.855475,0.28,0.28,0,battery_operator_519,way/907539360-380
battery_li_ion520,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,45.616942,45.616942,0.95,0.95,1,87.946183,0.28,0.28,0,battery_operator_520,way/91080806-220
battery_li_ion521,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,15.929716,15.929716,0.95,0.95,1,28.223873,0.28,0.28,0,battery_operator_521,way/92165128-380
battery_li_ion522,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,6.800916,6.800916,0.95,0.95,1,12.006856,0.28,0.28,0,battery_operator_522,way/93278553-220
battery_li_ion523,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,43.294412,43.294412,0.95,0.95,1,73.483585,0.28,0.28,0,battery_operator_523,way/933248930-220
battery_li_ion524,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,27.097008,27.097008,0.95,0.95,1,47.165037,0.28,0.28,0,battery_operator_524,way/93341407-380
battery_li_ion525,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,30.728091,30.728091,0.95,0.95,1,59.996064,0.28,0.28,0,battery_operator_525,way/940922557-380
battery_li_ion526,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,5.565527,5.565527,0.95,0.95,1,9.609247,0.28,0.28,0,battery_operator_526,way/941198517-380
battery_li_ion527,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,29.493884,29.493884,0.95,0.95,1,58.257006,0.28,0.28,0,battery_operator_527,way/941453716-380
battery_li_ion528,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,27.052889,27.052889,0.95,0.95,1,50.900766,0.28,0.28,0,battery_operator_528,way/941805476-380
battery_li_ion529,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,16.459017,16.459017,0.95,0.95,1,29.317503,0.28,0.28,0,battery_operator_529,way/942448206-220
battery_li_ion530,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,17.259282,17.259282,0.95,0.95,1,32.93778,0.28,0.28,0,battery_operator_530,way/942448206-380
battery_li_ion531,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,64.109902,64.109902,0.95,0.95,1,111.904015,0.28,0.28,0,battery_operator_531,way/942771541-380
battery_li_ion532,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,1.166131,1.166131,0.95,0.95,1,11.91502,0.28,0.28,0,battery_operator_532,way/943135226-220
battery_li_ion533,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,12.829931,12.829931,0.95,0.95,1,32.136027,0.28,0.28,0,battery_operator_533,way/943135226-380
battery_li_ion534,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,337.690878,337.690878,0.95,0.95,1,654.750724,0.28,0.28,0,battery_operator_534,way/943939310-380
battery_li_ion535,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,91.153033,91.153033,0.95,0.95,1,176.581142,0.28,0.28,0,battery_operator_535,way/946025110-380
battery_li_ion536,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,21.381541,21.381541,0.95,0.95,1,42.932846,0.28,0.28,0,battery_operator_536,way/946710698-220
battery_li_ion537,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,19.717642,19.717642,0.95,0.95,1,33.432513,0.28,0.28,0,battery_operator_537,way/946969736-380
battery_li_ion538,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,42.982845,42.982845,0.95,0.95,1,83.703293,0.28,0.28,0,battery_operator_538,way/947118608-380
battery_li_ion539,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,132.816764,132.816764,0.95,0.95,1,172.043184,0.28,0.28,0,battery_operator_539,way/948341123-380
battery_li_ion540,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,7.665111,7.665111,0.95,0.95,1,13.927959,0.28,0.28,0,battery_operator_540,way/951773852-380
battery_li_ion541,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,9.567862,9.567862,0.95,0.95,1,16.329823,0.28,0.28,0,battery_operator_541,way/952004951-220
battery_li_ion542,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,24.631456,24.631456,0.95,0.95,1,46.781115,0.28,0.28,0,battery_operator_542,way/952004951-380
battery_li_ion543,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,20.091261,20.091261,0.95,0.95,1,39.509805,0.28,0.28,0,battery_operator_543,way/952346322-380
battery_li_ion544,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,7.65084,7.65084,0.95,0.95,1,11.3944,0.28,0.28,0,battery_operator_544,way/953015049-380
battery_li_ion545,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,9.627043,9.627043,0.95,0.95,1,14.678513,0.28,0.28,0,battery_operator_545,way/953757606-380
battery_li_ion546,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,68.608137,68.608137,0.95,0.95,1,122.492311,0.28,0.28,0,battery_operator_546,way/954971276-220
battery_li_ion547,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,14.422665,14.422665,0.95,0.95,1,29.284828,0.28,0.28,0,battery_operator_547,way/955268863-220
battery_li_ion548,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,12.072954,12.072954,0.95,0.95,1,18.717544,0.28,0.28,0,battery_operator_548,way/955268863-380
battery_li_ion549,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,106.005809,106.005809,0.95,0.95,1,110.561008,0.28,0.28,0,battery_operator_549,way/97825259-380
battery_li_ion550,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,31.714473,31.714473,0.95,0.95,1,58.43857,0.28,0.28,0,battery_operator_550,way/97857512-220
battery_li_ion551,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,14.916192,14.916192,0.95,0.95,1,30.369989,0.28,0.28,0,battery_operator_551,way/979801144-380
Tanzmhle - Rabenleite,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,25,35,0.81,0.88,1,404,0.28,0.28,0,PSPP_operator_0,way/29084374-380
Schwarzenbachwerk,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,20,46,0.73,0.82,1,198,0.28,0.28,0,PSPP_operator_1,way/29084374-380
Leitzach II,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,38,49,0.86,0.9,1,550,0.28,0.28,0,PSPP_operator_2,way/75865676-220
Leitzach I,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,40,51,0.86,0.9,1,550,0.28,0.28,0,PSPP_operator_3,way/75865676-220
Hohenwarte I,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,34,63,0.8,0.87,1,504,0.28,0.28,0,PSPP_operator_4,DE151-220
Bleiloch,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,32,80,0.8,0.87,1,640,0.28,0.28,0,PSPP_operator_5,way/1086825107-380
Wendefurth,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,72,80,0.82,0.88,1,523,0.28,0.28,0,PSPP_operator_6,way/157164284-220
Glems,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,68,90,0.84,0.89,1,560,0.28,0.28,0,PSPP_operator_7,way/30734324-380
Reisach - Rabenleite,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,84,100,0.85,0.9,1,630,0.28,0.28,0,PSPP_operator_8,way/29084374-380
Geesthacht,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,96,105,0.81,0.87,1,600,0.28,0.28,0,PSPP_operator_9,way/1089911133-380
Raknkhausen,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,140,140,0.85,0.9,1,690,0.28,0.28,0,PSPP_operator_10,way/132814303-220
Waldeck I,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,96,140,0.87,0.92,1,478,0.28,0.28,0,PSPP_operator_11,way/41072584-380
Hausern,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,104,144,0.82,0.88,1,514,0.28,0.28,0,PSPP_operator_12,way/31367940-380
Koepchenwerk Herdecke II,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,153,153,0.85,0.9,1,590,0.28,0.28,0,PSPP_operator_13,way/698870101-220
Happurg,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,126,160,0.83,0.89,1,900,0.28,0.28,0,PSPP_operator_14,way/954971276-220
Langenprozelten,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,154,168,0.85,0.9,1,950,0.28,0.28,0,PSPP_operator_15,DE169-220
Waldshut,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,80,176,0.79,0.86,1,581,0.28,0.28,0,PSPP_operator_16,way/31367940-220
Erzhausen,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,230,220,0.84,0.9,1,940,0.28,0.28,0,PSPP_operator_17,way/699048438-220
Witznau,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,128,220,0.77,0.84,1,880,0.28,0.28,0,PSPP_operator_18,way/31367940-380
Hohenwarte II,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,310,320,0.8,0.87,1,2087,0.28,0.28,0,PSPP_operator_19,DE151-220
Sackingen,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,301,353,0.86,0.91,1,2064,0.28,0.28,0,PSPP_operator_20,way/202865176-220
Waldeck II,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,476,440,0.87,0.92,1,3428,0.28,0.28,0,PSPP_operator_21,way/41072584-380
Wehr,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,1000,992,0.86,0.9,1,6076,0.28,0.28,0,PSPP_operator_22,way/202865177-380
Markersbach,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,1140,1050,0.84,0.89,1,4018,0.28,0.28,0,PSPP_operator_23,way/166604822-380
Goldisthal,PSPP,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,1140,1060,0.88,0.92,1,8480,0.28,0.28,0,PSPP_operator_24,way/25746125-380
compressed_air0,compressed_air_storage,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,321,321,0.95,0.95,1,1680,0.28,0.28,0,compressed_air_0,way/42872354-220
Additional storage,li_ion_battery,flexable_eom_storage,fixed_dispatch_strategy,flexable_pos_crm_storage,flexable_neg_crm_storage,27800,27800,0.95,0.95,0,27800,0,0,0,battery_operator_extra,DE1-220
