variable,ident,value,simulation
avg_price,future_markets_paper_base_case_2013_pp_all,157.31,future_markets_paper_base_case_2013_pp_all_episode_110
min_price,future_markets_paper_base_case_2013_pp_all,-275.56,future_markets_paper_base_case_2013_pp_all_episode_110
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_110
sum_reward,future_markets_paper_base_case_2013_pp_all,4173.1,future_markets_paper_base_case_2013_pp_all_eval_episode_10
sum_regret,future_markets_paper_base_case_2013_pp_all,8.0025e+06,future_markets_paper_base_case_2013_pp_all_eval_episode_10
sum_profit,future_markets_paper_base_case_2013_pp_all,1.5088e+09,future_markets_paper_base_case_2013_pp_all_eval_episode_10
avg_price,future_markets_paper_base_case_2013_pp_all,159.11,future_markets_paper_base_case_2013_pp_all_eval_episode_10
min_price,future_markets_paper_base_case_2013_pp_all,0.089615,future_markets_paper_base_case_2013_pp_all_eval_episode_10
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_eval_episode_10
sum_reward,future_markets_paper_base_case_2013_pp_all,1908.7,future_markets_paper_base_case_2013_pp_all_episode_111
sum_regret,future_markets_paper_base_case_2013_pp_all,7.1964e+05,future_markets_paper_base_case_2013_pp_all_episode_111
sum_profit,future_markets_paper_base_case_2013_pp_all,6.0292e+08,future_markets_paper_base_case_2013_pp_all_episode_111
avg_price,future_markets_paper_base_case_2013_pp_all,158.5,future_markets_paper_base_case_2013_pp_all_episode_111
min_price,future_markets_paper_base_case_2013_pp_all,-125.88,future_markets_paper_base_case_2013_pp_all_episode_111
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_111
sum_reward,future_markets_paper_base_case_2013_pp_all,1912.7,future_markets_paper_base_case_2013_pp_all_episode_112
sum_regret,future_markets_paper_base_case_2013_pp_all,29397,future_markets_paper_base_case_2013_pp_all_episode_112
sum_profit,future_markets_paper_base_case_2013_pp_all,6.0912e+08,future_markets_paper_base_case_2013_pp_all_episode_112
avg_price,future_markets_paper_base_case_2013_pp_all,158.96,future_markets_paper_base_case_2013_pp_all_episode_112
min_price,future_markets_paper_base_case_2013_pp_all,-197.07,future_markets_paper_base_case_2013_pp_all_episode_112
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_112
sum_reward,future_markets_paper_base_case_2013_pp_all,1904.2,future_markets_paper_base_case_2013_pp_all_episode_113
sum_regret,future_markets_paper_base_case_2013_pp_all,5.9337e+05,future_markets_paper_base_case_2013_pp_all_episode_113
sum_profit,future_markets_paper_base_case_2013_pp_all,5.8215e+08,future_markets_paper_base_case_2013_pp_all_episode_113
avg_price,future_markets_paper_base_case_2013_pp_all,158.74,future_markets_paper_base_case_2013_pp_all_episode_113
min_price,future_markets_paper_base_case_2013_pp_all,-237.69,future_markets_paper_base_case_2013_pp_all_episode_113
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_113
sum_reward,future_markets_paper_base_case_2013_pp_all,1910.9,future_markets_paper_base_case_2013_pp_all_episode_114
sum_regret,future_markets_paper_base_case_2013_pp_all,5.5945e+05,future_markets_paper_base_case_2013_pp_all_episode_114
sum_profit,future_markets_paper_base_case_2013_pp_all,6.0841e+08,future_markets_paper_base_case_2013_pp_all_episode_114
avg_price,future_markets_paper_base_case_2013_pp_all,158.65,future_markets_paper_base_case_2013_pp_all_episode_114
min_price,future_markets_paper_base_case_2013_pp_all,-71.127,future_markets_paper_base_case_2013_pp_all_episode_114
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_114
sum_reward,future_markets_paper_base_case_2013_pp_all,1898.2,future_markets_paper_base_case_2013_pp_all_episode_115
sum_regret,future_markets_paper_base_case_2013_pp_all,0,future_markets_paper_base_case_2013_pp_all_episode_115
sum_profit,future_markets_paper_base_case_2013_pp_all,5.9357e+08,future_markets_paper_base_case_2013_pp_all_episode_115
avg_price,future_markets_paper_base_case_2013_pp_all,157.92,future_markets_paper_base_case_2013_pp_all_episode_115
min_price,future_markets_paper_base_case_2013_pp_all,-205.35,future_markets_paper_base_case_2013_pp_all_episode_115
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_115
sum_reward,future_markets_paper_base_case_2013_pp_all,1930.7,future_markets_paper_base_case_2013_pp_all_episode_116
sum_regret,future_markets_paper_base_case_2013_pp_all,1.2632e+05,future_markets_paper_base_case_2013_pp_all_episode_116
sum_profit,future_markets_paper_base_case_2013_pp_all,6.2069e+08,future_markets_paper_base_case_2013_pp_all_episode_116
avg_price,future_markets_paper_base_case_2013_pp_all,159.68,future_markets_paper_base_case_2013_pp_all_episode_116
min_price,future_markets_paper_base_case_2013_pp_all,-122.37,future_markets_paper_base_case_2013_pp_all_episode_116
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_116
sum_reward,future_markets_paper_base_case_2013_pp_all,1914.8,future_markets_paper_base_case_2013_pp_all_episode_117
sum_regret,future_markets_paper_base_case_2013_pp_all,31988,future_markets_paper_base_case_2013_pp_all_episode_117
sum_profit,future_markets_paper_base_case_2013_pp_all,6.0723e+08,future_markets_paper_base_case_2013_pp_all_episode_117
avg_price,future_markets_paper_base_case_2013_pp_all,158.85,future_markets_paper_base_case_2013_pp_all_episode_117
min_price,future_markets_paper_base_case_2013_pp_all,-169.53,future_markets_paper_base_case_2013_pp_all_episode_117
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_117
sum_reward,future_markets_paper_base_case_2013_pp_all,1924.2,future_markets_paper_base_case_2013_pp_all_episode_118
sum_regret,future_markets_paper_base_case_2013_pp_all,2.2554e+05,future_markets_paper_base_case_2013_pp_all_episode_118
sum_profit,future_markets_paper_base_case_2013_pp_all,6.1247e+08,future_markets_paper_base_case_2013_pp_all_episode_118
avg_price,future_markets_paper_base_case_2013_pp_all,160.1,future_markets_paper_base_case_2013_pp_all_episode_118
min_price,future_markets_paper_base_case_2013_pp_all,-216.66,future_markets_paper_base_case_2013_pp_all_episode_118
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_118
sum_reward,future_markets_paper_base_case_2013_pp_all,1892,future_markets_paper_base_case_2013_pp_all_episode_119
sum_regret,future_markets_paper_base_case_2013_pp_all,0,future_markets_paper_base_case_2013_pp_all_episode_119
sum_profit,future_markets_paper_base_case_2013_pp_all,5.7848e+08,future_markets_paper_base_case_2013_pp_all_episode_119
avg_price,future_markets_paper_base_case_2013_pp_all,157.41,future_markets_paper_base_case_2013_pp_all_episode_119
min_price,future_markets_paper_base_case_2013_pp_all,-217.72,future_markets_paper_base_case_2013_pp_all_episode_119
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_119
sum_reward,future_markets_paper_base_case_2013_pp_all,1911.7,future_markets_paper_base_case_2013_pp_all_episode_120
sum_regret,future_markets_paper_base_case_2013_pp_all,1.7355e+05,future_markets_paper_base_case_2013_pp_all_episode_120
sum_profit,future_markets_paper_base_case_2013_pp_all,6.1291e+08,future_markets_paper_base_case_2013_pp_all_episode_120
avg_price,future_markets_paper_base_case_2013_pp_all,158.94,future_markets_paper_base_case_2013_pp_all_episode_120
min_price,future_markets_paper_base_case_2013_pp_all,-209.22,future_markets_paper_base_case_2013_pp_all_episode_120
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_120
sum_reward,future_markets_paper_base_case_2013_pp_all,3790.1,future_markets_paper_base_case_2013_pp_all_eval_episode_11
sum_regret,future_markets_paper_base_case_2013_pp_all,3.7696e+06,future_markets_paper_base_case_2013_pp_all_eval_episode_11
sum_profit,future_markets_paper_base_case_2013_pp_all,6.2731e+08,future_markets_paper_base_case_2013_pp_all_eval_episode_11
avg_price,future_markets_paper_base_case_2013_pp_all,158.89,future_markets_paper_base_case_2013_pp_all_eval_episode_11
min_price,future_markets_paper_base_case_2013_pp_all,-229.33,future_markets_paper_base_case_2013_pp_all_eval_episode_11
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_eval_episode_11
sum_reward,future_markets_paper_base_case_2013_pp_all,1927.1,future_markets_paper_base_case_2013_pp_all_episode_121
sum_regret,future_markets_paper_base_case_2013_pp_all,4.0685e+05,future_markets_paper_base_case_2013_pp_all_episode_121
sum_profit,future_markets_paper_base_case_2013_pp_all,6.0283e+08,future_markets_paper_base_case_2013_pp_all_episode_121
avg_price,future_markets_paper_base_case_2013_pp_all,159.58,future_markets_paper_base_case_2013_pp_all_episode_121
min_price,future_markets_paper_base_case_2013_pp_all,-262.79,future_markets_paper_base_case_2013_pp_all_episode_121
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_121
sum_reward,future_markets_paper_base_case_2013_pp_all,1908.7,future_markets_paper_base_case_2013_pp_all_episode_122
sum_regret,future_markets_paper_base_case_2013_pp_all,3.1623e+05,future_markets_paper_base_case_2013_pp_all_episode_122
sum_profit,future_markets_paper_base_case_2013_pp_all,5.8232e+08,future_markets_paper_base_case_2013_pp_all_episode_122
avg_price,future_markets_paper_base_case_2013_pp_all,157.98,future_markets_paper_base_case_2013_pp_all_episode_122
min_price,future_markets_paper_base_case_2013_pp_all,-289.2,future_markets_paper_base_case_2013_pp_all_episode_122
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_122
sum_reward,future_markets_paper_base_case_2013_pp_all,1905.3,future_markets_paper_base_case_2013_pp_all_episode_123
sum_regret,future_markets_paper_base_case_2013_pp_all,4.8538e+05,future_markets_paper_base_case_2013_pp_all_episode_123
sum_profit,future_markets_paper_base_case_2013_pp_all,5.9077e+08,future_markets_paper_base_case_2013_pp_all_episode_123
avg_price,future_markets_paper_base_case_2013_pp_all,158.83,future_markets_paper_base_case_2013_pp_all_episode_123
min_price,future_markets_paper_base_case_2013_pp_all,-282.99,future_markets_paper_base_case_2013_pp_all_episode_123
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_123
sum_reward,future_markets_paper_base_case_2013_pp_all,1920.9,future_markets_paper_base_case_2013_pp_all_episode_124
sum_regret,future_markets_paper_base_case_2013_pp_all,1.198e+05,future_markets_paper_base_case_2013_pp_all_episode_124
sum_profit,future_markets_paper_base_case_2013_pp_all,6.205e+08,future_markets_paper_base_case_2013_pp_all_episode_124
avg_price,future_markets_paper_base_case_2013_pp_all,159.75,future_markets_paper_base_case_2013_pp_all_episode_124
min_price,future_markets_paper_base_case_2013_pp_all,-199.79,future_markets_paper_base_case_2013_pp_all_episode_124
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_124
sum_reward,future_markets_paper_base_case_2013_pp_all,1912.4,future_markets_paper_base_case_2013_pp_all_episode_125
sum_regret,future_markets_paper_base_case_2013_pp_all,0,future_markets_paper_base_case_2013_pp_all_episode_125
sum_profit,future_markets_paper_base_case_2013_pp_all,6.0794e+08,future_markets_paper_base_case_2013_pp_all_episode_125
avg_price,future_markets_paper_base_case_2013_pp_all,159.14,future_markets_paper_base_case_2013_pp_all_episode_125
min_price,future_markets_paper_base_case_2013_pp_all,-191.73,future_markets_paper_base_case_2013_pp_all_episode_125
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_125
sum_reward,future_markets_paper_base_case_2013_pp_all,1927.8,future_markets_paper_base_case_2013_pp_all_episode_126
sum_regret,future_markets_paper_base_case_2013_pp_all,34781,future_markets_paper_base_case_2013_pp_all_episode_126
sum_profit,future_markets_paper_base_case_2013_pp_all,6.3297e+08,future_markets_paper_base_case_2013_pp_all_episode_126
avg_price,future_markets_paper_base_case_2013_pp_all,160.03,future_markets_paper_base_case_2013_pp_all_episode_126
min_price,future_markets_paper_base_case_2013_pp_all,0.085567,future_markets_paper_base_case_2013_pp_all_episode_126
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_126
sum_reward,future_markets_paper_base_case_2013_pp_all,1912.2,future_markets_paper_base_case_2013_pp_all_episode_127
sum_regret,future_markets_paper_base_case_2013_pp_all,75552,future_markets_paper_base_case_2013_pp_all_episode_127
sum_profit,future_markets_paper_base_case_2013_pp_all,6.0896e+08,future_markets_paper_base_case_2013_pp_all_episode_127
avg_price,future_markets_paper_base_case_2013_pp_all,158.53,future_markets_paper_base_case_2013_pp_all_episode_127
min_price,future_markets_paper_base_case_2013_pp_all,-22.702,future_markets_paper_base_case_2013_pp_all_episode_127
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_127
sum_reward,future_markets_paper_base_case_2013_pp_all,1916,future_markets_paper_base_case_2013_pp_all_episode_128
sum_regret,future_markets_paper_base_case_2013_pp_all,82206,future_markets_paper_base_case_2013_pp_all_episode_128
sum_profit,future_markets_paper_base_case_2013_pp_all,6.1524e+08,future_markets_paper_base_case_2013_pp_all_episode_128
avg_price,future_markets_paper_base_case_2013_pp_all,158.99,future_markets_paper_base_case_2013_pp_all_episode_128
min_price,future_markets_paper_base_case_2013_pp_all,-92.928,future_markets_paper_base_case_2013_pp_all_episode_128
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_128
sum_reward,future_markets_paper_base_case_2013_pp_all,1923.3,future_markets_paper_base_case_2013_pp_all_episode_129
sum_regret,future_markets_paper_base_case_2013_pp_all,0,future_markets_paper_base_case_2013_pp_all_episode_129
sum_profit,future_markets_paper_base_case_2013_pp_all,6.2978e+08,future_markets_paper_base_case_2013_pp_all_episode_129
avg_price,future_markets_paper_base_case_2013_pp_all,159.54,future_markets_paper_base_case_2013_pp_all_episode_129
min_price,future_markets_paper_base_case_2013_pp_all,0.087618,future_markets_paper_base_case_2013_pp_all_episode_129
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_129
sum_reward,future_markets_paper_base_case_2013_pp_all,1897.1,future_markets_paper_base_case_2013_pp_all_episode_130
sum_regret,future_markets_paper_base_case_2013_pp_all,63818,future_markets_paper_base_case_2013_pp_all_episode_130
sum_profit,future_markets_paper_base_case_2013_pp_all,5.7222e+08,future_markets_paper_base_case_2013_pp_all_episode_130
avg_price,future_markets_paper_base_case_2013_pp_all,157.93,future_markets_paper_base_case_2013_pp_all_episode_130
min_price,future_markets_paper_base_case_2013_pp_all,-190.82,future_markets_paper_base_case_2013_pp_all_episode_130
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_130
sum_reward,future_markets_paper_base_case_2013_pp_all,2945.6,future_markets_paper_base_case_2013_pp_all_eval_episode_12
