,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
272,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906,0.69906
273,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794,0.70794
274,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254,0.71254
275,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114,0.70114
276,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686,0.70686
277,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845,0.69845
278,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441,0.69441
279,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678,0.67678
280,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869,0.6869
281,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602,0.71602
282,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561,0.72561
283,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457,0.68457
284,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692,0.63692
285,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481,0.60481
286,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505,0.56505
287,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896,0.52896
288,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516,0.51516
289,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104,0.51104
290,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816,0.51816
291,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564,0.53564
292,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858,0.56858
293,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925,0.63925
294,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713,0.68713
295,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582,0.70582
296,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996,0.71996
297,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057,0.73057
298,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689
299,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689,0.72689
300,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235,0.7235
301,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892,0.70892
302,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023,0.7023
303,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311,0.69311
304,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139,0.70139
305,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129,0.72129
306,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498,0.72498
307,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458,0.68458
308,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656,0.64656
309,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235,0.61235
310,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157,0.57157
311,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653,0.53653
312,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514,0.51514
313,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991,0.50991
314,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397,0.51397
315,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388,0.52388
316,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954,0.55954
317,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031,0.63031
318,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105,0.68105
319,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796,0.70796
320,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535,0.72535
321,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626,0.73626
