variable,ident,value,simulation
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1957.4,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_427
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,4.917e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_427
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,5.9893e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_427
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,162.99,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_427
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-266.97,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_427
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_427
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1958.4,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_428
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,5.1426e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_428
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,5.7838e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_428
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,162.88,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_428
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-279.49,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_428
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_428
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,2041.8,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_429
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,3.2039e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_429
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.258e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_429
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,170.61,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_429
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-249.7,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_429
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_429
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,2036.2,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_430
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,1.7371e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_430
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.0354e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_430
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,169.82,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_430
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-295.62,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_430
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_430
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,4002.2,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_42
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,1.0754e+06,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_42
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,1.307e+09,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_42
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,170.58,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_42
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-280.53,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_42
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_42
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,2047.4,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_431
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,8261.6,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_431
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.2951e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_431
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,171.02,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_431
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-275.6,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_431
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_431
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1969.1,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_432
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,3.8867e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_432
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.2247e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_432
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,163.99,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_432
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-206.97,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_432
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_432
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1977.6,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_433
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,1.4964e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_433
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.2478e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_433
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,164.5,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_433
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-251.77,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_433
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_433
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1946.3,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_434
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,7.5972e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_434
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.1907e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_434
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,161.6,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_434
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-265.28,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_434
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_434
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1936,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_435
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,3.4023e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_435
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.1483e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_435
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.81,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_435
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-235.67,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_435
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_435
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1940.8,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_436
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,5.3471e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_436
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.2093e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_436
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,161.09,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_436
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-267.32,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_436
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_436
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1944.5,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_437
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,6.595e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_437
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.2112e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_437
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,161.59,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_437
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-217.16,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_437
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_437
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1922.7,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_438
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,40674,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_438
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.0868e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_438
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,159.24,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_438
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-290,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_438
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_438
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1924.8,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_439
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,2.1379e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_439
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.1654e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_439
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,159.53,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_439
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-265.46,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_439
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_439
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1922.6,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_440
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,4.1928e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_440
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.1205e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_440
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,159.38,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_440
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-257.16,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_440
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_440
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,3880.7,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_43
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,9.252e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_43
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,1.2943e+09,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_43
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,159.93,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_43
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-216.54,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_43
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_43
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1927,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_441
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,1.3371e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_441
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.1764e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_441
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,159.7,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_441
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-259.16,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_441
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_441
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1929.6,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_442
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,4.2739e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_442
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.1825e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_442
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,159.7,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_442
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-260.66,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_442
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_442
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1934.5,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_443
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,3.2233e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_443
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.2363e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_443
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.27,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_443
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-258.96,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_443
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_443
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1938.4,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_444
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,1.0176e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_444
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.2311e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_444
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.55,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_444
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-259.44,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_444
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_444
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1930.1,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_445
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,1.3731e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_445
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.1863e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_445
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,159.99,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_445
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-262.26,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_445
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_445
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1934.2,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_446
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,3.4589e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_446
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.2534e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_446
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.24,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_446
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-250.05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_446
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_446
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1935.6,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_447
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,2.6691e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_447
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.2717e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_447
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.58,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_447
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-235.88,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_447
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_447
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1946.7,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_448
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,35119,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_448
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.4144e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_448
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,161.6,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_448
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-103.96,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_448
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_448
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1939.3,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_449
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,90390,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_449
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.4407e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_449
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,161.09,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_449
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,0.089735,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_449
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_449
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1938.2,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_450
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,64953,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_450
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.4399e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_450
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,161.2,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_450
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,0.091797,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_450
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_450
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,3876.8,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_44
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,3.7165e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_44
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,1.3037e+09,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_44
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.78,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_44
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,0.091831,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_44
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_eval_episode_44
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1933.2,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_451
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,5.1729e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_451
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.4087e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_451
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.66,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_451
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,0.12062,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_451
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_451
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1942.2,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_452
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,1.8571e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_452
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.4417e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_452
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,161.59,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_452
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,-53.397,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_452
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_452
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1948.9,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_453
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,7.9079e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_453
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.5316e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_453
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,161.88,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_453
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,0.12349,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_453
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_453
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1944.8,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_454
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,1.8417e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_454
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.5048e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_454
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,161.77,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_454
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,0.091413,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_454
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_454
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1942.2,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_455
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,2.7935e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_455
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.4573e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_455
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,161.51,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_455
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,0.12349,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_455
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_455
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1937.9,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_456
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,4.9498e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_456
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.4613e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_456
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,160.93,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_456
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,0.091831,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_456
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_456
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1944.3,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_457
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,4.3099e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_457
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_46,6.5877e+08,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_457
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_46,161.67,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_457
min_price,future_markets_paper_base_case_2013_pp_all_kurz_46,0.083772,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_457
max_price,future_markets_paper_base_case_2013_pp_all_kurz_46,3000,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_457
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_46,1941.5,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_458
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_46,3.6524e+05,future_markets_paper_base_case_2013_pp_all_kurz_46_episode_458
