variable,ident,value,simulation
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.65,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_266
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,0.082131,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_266
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_266
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1945.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_267
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,5.3826e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_267
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.4753e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_267
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.97,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_267
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,0.075413,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_267
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_267
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1949.1,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_268
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,2.9674e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_268
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.3749e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_268
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,161.81,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_268
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-171.23,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_268
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_268
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1947.6,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_269
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,4.8584e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_269
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.3861e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_269
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,161.53,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_269
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-291.83,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_269
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_269
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1936.5,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_270
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,0,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_270
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.4169e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_270
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.45,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_270
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-47.235,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_270
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_270
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,3965.4,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_26
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,3.0058e+06,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_26
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,1.4647e+09,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_26
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.95,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_26
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-202.14,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_26
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_26
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1939.9,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_271
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,4.1853e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_271
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.3873e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_271
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.59,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_271
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-238.66,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_271
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_271
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1940.1,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_272
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1.617e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_272
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.4261e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_272
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.52,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_272
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-127.06,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_272
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_272
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1943,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_273
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,42363,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_273
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.4393e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_273
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.53,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_273
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-84.596,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_273
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_273
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1946.6,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_274
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,2.3338e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_274
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.4666e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_274
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.8,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_274
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-262.25,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_274
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_274
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1943.6,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_275
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1.2386e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_275
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.3871e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_275
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.43,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_275
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-324.97,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_275
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_275
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1953.4,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_276
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,3.2434e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_276
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.4381e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_276
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,161.29,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_276
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-338.25,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_276
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_276
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1948.8,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_277
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,50685,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_277
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.3675e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_277
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.78,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_277
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-201.9,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_277
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_277
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1950.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_278
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,3.3168e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_278
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.383e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_278
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.96,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_278
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-229.82,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_278
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_278
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1948.8,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_279
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,2.8465e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_279
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.4179e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_279
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.85,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_279
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-197.94,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_279
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_279
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1939.4,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_280
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,52463,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_280
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.1465e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_280
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.76,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_280
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-326.09,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_280
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_280
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,3957.7,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_27
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,8.0134e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_27
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,1.4476e+09,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_27
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,161.23,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_27
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-277.03,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_27
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_27
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1953.1,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_281
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,91100,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_281
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.3686e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_281
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.8,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_281
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-290.42,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_281
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_281
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1942.2,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_282
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,4.4678e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_282
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.3175e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_282
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.34,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_282
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-224.87,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_282
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_282
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1955.2,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_283
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1.1763e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_283
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.5538e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_283
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,161.57,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_283
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,0.084847,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_283
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_283
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1948.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_284
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,90079,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_284
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.4816e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_284
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,161.21,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_284
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-83.4,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_284
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_284
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1950.4,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_285
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1.6795e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_285
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.4856e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_285
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,161.35,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_285
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-24.696,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_285
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_285
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1961.9,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_286
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,6.0105e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_286
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.5406e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_286
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,162.46,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_286
