name,bus0,bus1,s_nom,x,r
way/349635742-220,DE176-220,DE180-220,983.112,0.911818,0.181758
way/39230385-380,DE153-380,way/26777313-380,3396.205,0.921006,0.112318
way/381739502-380,DE25-380,way/30132758-380,3396.205,3.056179,0.372705
way/381950155-380,way/160584794-380,DE155-380,1698.103,2.035153,0.248189
way/818506067-380,way/373967500-380,DE155-380,3396.205,5.095929,0.621455
way/38243743-1-380,DE100-380,way/87767098-380,3396.205,3.150443,0.3842
way/386594906-1-380,DE95-380,DE94-380,1698.103,0.284984,0.034754
way/40854817-380,DE186-380,DE187-380,1698.103,0.378594,0.04617
way/40854819-380,DE186-380,DE187-380,1698.103,0.377772,0.04607
way/40895968-380,way/942448206-380,DE27-380,3396.205,0.491053,0.059884
way/74003846-380,DE26-380,DE27-380,6792.41,0.176398,0.021512
way/41232147-380,way/41232144-380,DE104-380,6792.41,0.656773,0.080094
way/41339399-1-380,way/95434457-380,DE125-380,3396.205,0.326324,0.039796
way/41642831-1-220,DE211-220,DE212-220,491.556,1.140727,0.227387
way/41981221-380,way/147521567-380,way/1223405794-380,3396.205,2.649533,0.323114
way/42861709-1-380,DE56-380,way/42861703-380,1698.103,0.640038,0.078053
way/43163137-380,way/43163132-380,way/11500045-380,3396.205,0.300322,0.036625
way/59524692-380,way/46615737-380,way/11500045-380,3396.205,0.311493,0.037987
way/49746081-220,DE16-220,way/30039908-220,983.112,1.312393,0.261607
way/49746082-220-a,DE16-220,way/170123812-220,983.112,3.548501,0.707342
way/59524693-380,way/46615737-380,way/30303506-380,1698.103,1.266656,0.15447
way/60725324-1-380,way/29077623-380,DE50-380,1698.103,9.852989,1.201584
way/60869542-1-380,way/113546939-380,DE100-380,3396.205,0.505346,0.061628
way/617568394-380,way/518455594-380,DE22-380,3396.205,5.822781,0.710095
way/66038425-220,way/66038431-220,way/35763480-220,1474.668,0.370089,0.073772
way/74075920-380,way/42050342-380,way/38325076-380,3396.205,2.499032,0.30476
way/741770435-380,DE45-380,DE41-380,5094.308,0.132629,0.016174
way/77179292-1-220,way/93278553-220,way/24799890-220,983.112,1.278336,0.254818
way/786985537-380,way/947118608-380,way/518455594-380,3396.205,9.46392,1.154137
way/812676716-220-a,way/1086825107-220,DE151-220,983.112,2.369299,0.472286
way/812686808-220,way/152219167-220,DE151-220,491.556,2.595448,0.517365
way/82077681-1-380,DE91-380,DE88-380,1698.103,3.219006,0.392562
way/844075807-1-380,way/844075808-380,DE54-380,3396.205,1.198414,0.146148
way/844126084-380,way/799361667-380,way/844075808-380,1698.103,0.769141,0.093798
way/844126085-380,way/799361667-380,way/844075808-380,1698.103,0.773454,0.094324
way/844126088-380,way/799361667-380,way/844075808-380,1698.103,0.771599,0.094097
way/844126089-380,way/799361667-380,way/844075808-380,1698.103,0.775316,0.094551
way/844126090-380,way/311444691-380,way/799361667-380,3396.205,0.689998,0.084146
way/87280793-1-380,way/87767098-380,way/106096507-380,3396.205,1.15887,0.141326
way/91655776-220,DE173-220,way/145680894-220,983.112,0.590302,0.117668
way/92877623-220,DE106-220,way/92877635-220,983.112,0.23464,0.046772
way/93258454-220,DE169-220,way/24765111-220,1474.668,0.319171,0.063622
way/98382716-380,DE121-380,way/41232144-380,3396.205,2.865023,0.349393
