name,technology,bidding_EOM,bidding_nodal,bidding_DAM,bidding_redispatch,fuel_type,emission_factor,max_power,min_power,efficiency,additional_cost,node,unit_operator,operating_type
Unit_364,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,81.8,16.36,0.527973207,5.5,365,operator_364,Market
Unit_365,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,83.14,16.628,0.405541431,1.3,468,operator_365,Market
Unit_366,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,108,21.6,0.527973207,5.5,217,operator_366,Market
Unit_367,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,112.6102,22.52204,0.525004601,5.5,99,operator_367,Market
Unit_368,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,83.098,16.6196,0.404707708,5.5,484,operator_368,Market
Unit_369,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,waste,0,50,10,0.33,0,338,operator_369,Market
Unit_370,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,78.049,15.6098,0.45226283,5.5,74,operator_370,Market
Unit_371,Small oil,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,62.5,12.5,0.3675584,5.5,180,operator_371,Market
Unit_372,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,92.907,18.5814,0.601195716,5.5,102,operator_372,Market
Unit_373,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,134.702,26.9404,0.376736341,5.5,399,operator_373,Market
Unit_374,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,192.645,38.529,0.40884778,5.5,414,operator_374,Market
Unit_375,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,109.5,21.9,0.402711806,1.3,409,operator_375,Market
Unit_376,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,61.054,12.2108,0.452023829,5.5,159,operator_376,Market
Unit_377,Small oil,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,61,12.2,0.36972623,5.5,117,operator_377,Market
Unit_378,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,98.8,19.76,0.633118956,5.5,16,operator_378,Market
Unit_379,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,98.019,19.6038,0.388281644,5.5,126,operator_379,Market
Unit_380,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,98,19.6,0.385789855,5.5,382,operator_380,Market
Unit_381,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,75.643,15.1286,0.400649121,5.5,37,operator_381,Market
Unit_382,Small oil,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,92.8,18.56,0.3332,5.5,266,operator_382,Market
Unit_383,Small oil,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,58.8,11.76,0.4008,5.5,126,operator_383,Market
Unit_384,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,133.864,26.7728,0.326467109,1.3,87,operator_384,Market
Unit_385,Small gas,naive_eom,naive_eom,flexable_eom_block,,natural gas,0.2,148.416,29.6832,0.357719272,5.5,12,operator_385,Capacity reserve
Unit_386,Small gas,naive_eom,naive_eom,flexable_eom_block,,natural gas,0.2,93,18.6,0.407362585,5.5,213,operator_386,Grid reserve
Unit_387,Small gas,naive_eom,naive_eom,flexable_eom_block,,natural gas,0.2,64,12.8,0.351953823,5.5,484,operator_387,Grid reserve
Unit_388,Small gas,naive_eom,naive_eom,flexable_eom_block,,natural gas,0.2,186.756,37.3512,0.349532635,5.5,45,operator_388,Grid reserve
Unit_389,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,28.09626261,0,1,0,8,operator_389,Market
Unit_390,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2.69158504,0,1,0,8,operator_390,Market
Unit_391,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,111.8623596,0,1,0,8,operator_391,Market
Unit_392,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,108.874629,0,1,0,8,operator_392,Market
Unit_393,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,38.12374431,0,1,0,9,operator_393,Market
Unit_394,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,94.89729702,0,1,0,9,operator_394,Market
Unit_395,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,275.2579272,0,1,0,9,operator_395,Market
Unit_396,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,34.57373445,0,1,0,10,operator_396,Market
Unit_397,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,423.2827897,0,1,0,10,operator_397,Market
Unit_398,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,591.7222663,0,1,0,10,operator_398,Market
Unit_399,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,17.94013452,0,1,0,11,operator_399,Market
Unit_400,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,281.6034741,0,1,0,11,operator_400,Market
Unit_401,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,156.5545968,0,1,0,11,operator_401,Market
Unit_402,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,67.84397629,0,1,0,12,operator_402,Market
Unit_403,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1555.457915,0,1,0,12,operator_403,Market
Unit_404,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,966.4429251,0,1,0,12,operator_404,Market
Unit_405,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,22.91307697,0,1,0,13,operator_405,Market
Unit_406,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,8.287414367,0,1,0,13,operator_406,Market
Unit_407,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,272.8546919,0,1,0,13,operator_407,Market
Unit_408,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,23.25361039,0,1,0,13,operator_408,Market
Unit_409,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,71.90565577,0,1,0,15,operator_409,Market
Unit_410,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,114.6439326,0,1,0,15,operator_410,Market
Unit_411,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,377.1525778,0,1,0,15,operator_411,Market
Unit_412,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,107.8454321,0,1,0,16,operator_412,Market
Unit_413,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,472.203192,0,1,0,16,operator_413,Market
Unit_414,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,675.1842393,0,1,0,16,operator_414,Market
Unit_415,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,63.68892133,0,1,0,18,operator_415,Market
Unit_416,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,609.9932559,0,1,0,18,operator_416,Market
Unit_417,wind offshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1006.084459,0,1,0,18,operator_417,Market
Unit_418,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,727.9079624,0,1,0,18,operator_418,Market
Unit_419,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,37.94288353,0,1,0,19,operator_419,Market
Unit_420,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,256.7229802,0,1,0,19,operator_420,Market
Unit_421,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,596.9173383,0,1,0,19,operator_421,Market
Unit_422,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,21.2681952,0,1,0,19,operator_422,Market
Unit_423,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,14.75355712,0,1,0,21,operator_423,Market
Unit_424,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,96.37614041,0,1,0,21,operator_424,Market
Unit_425,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,57.78292222,0,1,0,21,operator_425,Market
Unit_426,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,50.42252594,0,1,0,22,operator_426,Market
Unit_427,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,357.3784905,0,1,0,22,operator_427,Market
Unit_428,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2317.511798,0,1,0,22,operator_428,Market
Unit_429,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,36.48276408,0,1,0,23,operator_429,Market
Unit_430,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,167.5872439,0,1,0,23,operator_430,Market
Unit_431,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,209.873162,0,1,0,23,operator_431,Market
Unit_432,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,90.71439532,0,1,0,24,operator_432,Market
Unit_433,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,442.0279445,0,1,0,24,operator_433,Market
Unit_434,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,588.0739061,0,1,0,24,operator_434,Market
Unit_435,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,13.94245761,0,1,0,28,operator_435,Market
Unit_436,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,92.6516044,0,1,0,28,operator_436,Market
Unit_437,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,32.97401974,0,1,0,28,operator_437,Market
Unit_438,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,41.11108517,0,1,0,29,operator_438,Market
Unit_439,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,99.00723552,0,1,0,29,operator_439,Market
Unit_440,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,423.472064,0,1,0,29,operator_440,Market
Unit_441,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,26.92857274,0,1,0,30,operator_441,Market
Unit_442,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,138.9858542,0,1,0,30,operator_442,Market
Unit_443,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,418.3962835,0,1,0,30,operator_443,Market
Unit_444,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,8.325943428,0,1,0,31,operator_444,Market
Unit_445,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,5.039828496,0,1,0,31,operator_445,Market
Unit_446,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,150.8608182,0,1,0,31,operator_446,Market
Unit_447,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,216.0881866,0,1,0,31,operator_447,Market
Unit_448,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,12.44306592,0,1,0,32,operator_448,Market
Unit_449,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2.025700775,0,1,0,32,operator_449,Market
Unit_450,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,376.5325545,0,1,0,32,operator_450,Market
Unit_451,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,548.0947172,0,1,0,32,operator_451,Market
Unit_452,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,23.62585029,0,1,0,33,operator_452,Market
Unit_453,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,11.16403149,0,1,0,33,operator_453,Market
Unit_454,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,437.8284318,0,1,0,33,operator_454,Market
Unit_455,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,344.1382739,0,1,0,33,operator_455,Market
Unit_456,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2.315979321,0,1,0,34,operator_456,Market
Unit_457,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,31.77151215,0,1,0,34,operator_457,Market
Unit_458,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,59.88450408,0,1,0,34,operator_458,Market
Unit_459,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,19.06841139,0,1,0,36,operator_459,Market
Unit_460,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,167.4453441,0,1,0,36,operator_460,Market
Unit_461,wind offshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1006.660372,0,1,0,36,operator_461,Market
Unit_462,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,346.0324574,0,1,0,36,operator_462,Market
Unit_463,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,18.5527087,0,1,0,37,operator_463,Market
Unit_464,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,205.2055591,0,1,0,37,operator_464,Market
Unit_465,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,299.1337678,0,1,0,37,operator_465,Market
Unit_466,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,196.5485814,0,1,0,39,operator_466,Market
Unit_467,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,341.8578675,0,1,0,39,operator_467,Market
Unit_468,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,871.023089,0,1,0,39,operator_468,Market
Unit_469,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,78.69362607,0,1,0,40,operator_469,Market
Unit_470,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,916.7062759,0,1,0,40,operator_470,Market
Unit_471,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,693.9362154,0,1,0,40,operator_471,Market
Unit_472,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,47.44576195,0,1,0,41,operator_472,Market
Unit_473,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,500.2026744,0,1,0,41,operator_473,Market
Unit_474,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1124.074833,0,1,0,41,operator_474,Market
Unit_475,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,52.73548687,0,1,0,42,operator_475,Market
Unit_476,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,520.9551091,0,1,0,42,operator_476,Market
Unit_477,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,723.3244311,0,1,0,42,operator_477,Market
Unit_478,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,36.64380847,0,1,0,43,operator_478,Market
Unit_479,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,702.0012594,0,1,0,43,operator_479,Market
Unit_480,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,780.5820715,0,1,0,43,operator_480,Market
Unit_481,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,68.84174892,0,1,0,45,operator_481,Market
Unit_482,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,253.9485984,0,1,0,45,operator_482,Market
Unit_483,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,840.3874898,0,1,0,45,operator_483,Market
Unit_484,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,18.09406527,0,1,0,49,operator_484,Market
Unit_485,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,73.20567706,0,1,0,49,operator_485,Market
Unit_486,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,115.6226601,0,1,0,49,operator_486,Market
Unit_487,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,24.87645223,0,1,0,50,operator_487,Market
Unit_488,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,12.2025681,0,1,0,50,operator_488,Market
Unit_489,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,351.1616548,0,1,0,50,operator_489,Market
Unit_490,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,264.3953349,0,1,0,50,operator_490,Market
Unit_491,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,41.00945591,0,1,0,51,operator_491,Market
Unit_492,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,5.082011492,0,1,0,51,operator_492,Market
Unit_493,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,460.8869416,0,1,0,51,operator_493,Market
Unit_494,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,591.7389257,0,1,0,51,operator_494,Market
Unit_495,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,7.029935483,0,1,0,53,operator_495,Market
Unit_496,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3.938049428,0,1,0,53,operator_496,Market
Unit_497,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,185.4284232,0,1,0,53,operator_497,Market
Unit_498,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,35.49689275,0,1,0,53,operator_498,Market
Unit_499,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,23.8366821,0,1,0,54,operator_499,Market
Unit_500,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,17.21628422,0,1,0,58,operator_500,Market
Unit_501,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,5.843512812,0,1,0,58,operator_501,Market
Unit_502,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,223.125393,0,1,0,58,operator_502,Market
Unit_503,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,75.20885091,0,1,0,59,operator_503,Market
Unit_504,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,217.6956023,0,1,0,59,operator_504,Market
Unit_505,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,349.9295382,0,1,0,59,operator_505,Market
Unit_506,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,17.36494048,0,1,0,60,operator_506,Market
Unit_507,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,195.7218482,0,1,0,60,operator_507,Market
Unit_508,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,414.3851,0,1,0,60,operator_508,Market
Unit_509,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,15.30432983,0,1,0,62,operator_509,Market
Unit_510,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,12.2415851,0,1,0,62,operator_510,Market
Unit_511,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,170.1079624,0,1,0,62,operator_511,Market
Unit_512,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,250.6159659,0,1,0,62,operator_512,Market
Unit_513,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,70.94991306,0,1,0,66,operator_513,Market
Unit_514,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,13.3144126,0,1,0,66,operator_514,Market
Unit_515,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,582.8691326,0,1,0,66,operator_515,Market
Unit_516,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,47.01017298,0,1,0,66,operator_516,Market
Unit_517,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,9.398413166,0,1,0,68,operator_517,Market
Unit_518,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,259.4529763,0,1,0,68,operator_518,Market
Unit_519,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,28.06137519,0,1,0,68,operator_519,Market
Unit_520,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1.034216551,0,1,0,69,operator_520,Market
Unit_521,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,40.61024204,0,1,0,69,operator_521,Market
Unit_522,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,27.89652936,0,1,0,69,operator_522,Market
Unit_523,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,43.50451447,0,1,0,70,operator_523,Market
Unit_524,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,13.03065104,0,1,0,70,operator_524,Market
Unit_525,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,426.0559246,0,1,0,70,operator_525,Market
Unit_526,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,115.4812387,0,1,0,70,operator_526,Market
Unit_527,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,58.11503192,0,1,0,71,operator_527,Market
Unit_528,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,8.697308301,0,1,0,71,operator_528,Market
Unit_529,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,957.9397633,0,1,0,71,operator_529,Market
Unit_530,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,717.188497,0,1,0,71,operator_530,Market
Unit_531,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,41.59746915,0,1,0,72,operator_531,Market
Unit_532,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,12.15170665,0,1,0,72,operator_532,Market
Unit_533,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,798.0171846,0,1,0,72,operator_533,Market
Unit_534,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,806.2681317,0,1,0,72,operator_534,Market
Unit_535,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,49.43081236,0,1,0,74,operator_535,Market
Unit_536,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1101.348026,0,1,0,74,operator_536,Market
Unit_537,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1129.910546,0,1,0,74,operator_537,Market
Unit_538,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,34.43825761,0,1,0,75,operator_538,Market
Unit_539,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,450.1716312,0,1,0,75,operator_539,Market
Unit_540,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,414.0262755,0,1,0,75,operator_540,Market
Unit_541,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,29.4265812,0,1,0,77,operator_541,Market
Unit_542,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,33.24167598,0,1,0,77,operator_542,Market
