datetime,way/24765111-220,way/787265962-220,way/42560068-380,way/42797575-380,way/28956649-220,way/942448206-380,way/157164284-220,way/42560068-380
14-01-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,55.125119
14-01-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,39.8192553
14-01-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,13.3146513
14-01-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,110.7777856,0
15-01-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,93.6376238,0
15-01-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,84.4185222,0
15-01-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,83.3209505,0
15-01-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,84.1954996,0
15-01-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,83.8196189,0
15-01-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,81.5693462,0
15-01-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,95.6322975,0
15-01-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,3.9903031
15-01-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,43.2272407
15-01-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,72.3579979
15-01-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,99.3612703
15-01-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,103.9445095
15-01-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,93.1316736
15-01-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,79.4095207
15-01-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,73.5006755
15-01-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,84.4889224
15-01-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,115.2610256
15-01-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,123.2622736
15-01-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,109.8257901
15-01-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,83.5767851
15-01-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,66.3263651
15-01-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,57.4230032
15-01-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,28.4200454
15-01-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,120,3.3788704
16-01-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,111.8252399,0
16-01-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,99.4387165,0
16-01-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,98.0178873,0
16-01-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,112.9303292,0
16-01-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,27.996553
16-01-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,111.7076997
16-01-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,173.6728926
16-01-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,200.811482
16-01-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,204.8033354
16-01-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,210.2962061
16-01-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,217.6459274
16-01-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,211.5742005
16-01-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,202.1245587
16-01-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,195.4138346
16-01-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,196.6392058
16-01-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,203.3098361
16-01-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,226.7923588
16-01-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,227.0504636
16-01-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,210.7372394
16-01-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,167.9494819
16-01-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,139.590533
16-01-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,109.3997919
16-01-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,77.3246355
16-01-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,120,46.1616162
17-01-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,120,26.182302
17-01-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,120,27.0819098
17-01-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,120,27.6758015
17-01-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,120,40.9719562
17-01-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,74.1221316
17-01-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,148.0328144
17-01-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,203.7959751
17-01-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,225.7549279
17-01-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,225.2637771
17-01-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,224.2839813
17-01-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,227.3561799
17-01-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,220.4925976
17-01-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,206.0061538
17-01-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,196.9374045
17-01-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,181.4035066
17-01-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,180.260829
17-01-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,212.1956567
17-01-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,212.2307389
17-01-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,196.8146168
17-01-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,163.9551226
17-01-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,125.8758977
17-01-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,93.6980005
17-01-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,59.7960636
17-01-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,120,36.3385996
18-01-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,120,20.1205986
18-01-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,120,16.2740857
18-01-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,120,11.1946839
18-01-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,120,21.2131586
18-01-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,55.9746094
18-01-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,118.6264111
18-01-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,176.8127497
18-01-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,203.5428821
18-01-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,212.3134327
18-01-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,213.6365329
18-01-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,212.9348888
18-01-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,208.7601067
18-01-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,199.2728769
18-01-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,190.6376433
18-01-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,182.7566772
18-01-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,185.4705361
18-01-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,210.1684065
18-01-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,211.3837543
18-01-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,197.9723295
18-01-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,168.4957619
18-01-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,143.8129266
18-01-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,117.7343209
18-01-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,84.1305827
18-01-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,120,57.9191658
19-01-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,120,42.9014772
19-01-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,120,40.0748541
19-01-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,120,40.9118153
19-01-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,120,50.1735166
19-01-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,79.1413924
19-01-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,149.290762
19-01-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,198.6188443
19-01-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,221.7054394
19-01-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,224.5295567
19-01-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,230.9044941
19-01-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,236.5978344
19-01-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,230.1201563
19-01-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,228.0001889
19-01-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,207.3793715
19-01-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,200.4857187
19-01-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,202.5129688
19-01-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,226.9326876
19-01-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,225.2111538
19-01-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,209.8175846
19-01-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,170.1170608
19-01-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,133.0176318
19-01-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,102.1327644
19-01-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,66.033178
19-01-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,120,44.2596597
20-01-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,120,25.9442442
20-01-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,120,17.7099501
20-01-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,120,19.2134731
20-01-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,120,28.9863723
20-01-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,60.5478251
20-01-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,120.7388609
20-01-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,176.5245745
20-01-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,204.4575252
20-01-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,205.8507898
20-01-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,211.0479676
20-01-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,213.8470261
20-01-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,206.5950337
20-01-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,192.9204923
20-01-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,178.153391
20-01-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,168.4306092
20-01-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,169.8840147
20-01-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,191.4169694
20-01-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,191.093712
20-01-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,172.2821338
20-01-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,135.2729162
20-01-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,100.0654202
20-01-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,73.8189211
20-01-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,49.1611445
20-01-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,120,27.0192631
21-01-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,120,6.6164565
21-01-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,121.0869412,0
21-01-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,119.513254,0
21-01-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,118.7264103,0
21-01-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,118.5535051,0
21-01-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,4.1356437
21-01-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,32.8328852
21-01-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,73.548287
21-01-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,109.4148272
21-01-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,129.404165
21-01-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,139.0392413
21-01-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,137.3402603
21-01-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,126.7654821
21-01-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,116.2082451
21-01-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,107.8110693
21-01-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,117.0276651
21-01-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,141.5751833
21-01-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,144.3567007
21-01-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,125.2795003
21-01-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,81.4067004
21-01-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,55.0599663
21-01-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,44.3949768
21-01-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,16.812848
21-01-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,125.7052627,0
22-01-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,109.7528841,0
22-01-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,102.6086442,0
22-01-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,96.110919,0
22-01-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,95.9079434,0
22-01-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,90.7308128,0
22-01-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,91.8008199,0
22-01-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,106.3448987,0
22-01-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,8.4708015
22-01-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,45.3146316
22-01-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,77.2018478
22-01-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,100.4112306
22-01-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,99.5767753
22-01-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,83.2460101
22-01-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,67.9777344
22-01-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,63.4521303
22-01-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,65.3716279
22-01-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,94.2768568
22-01-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,103.9871092
22-01-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,86.0074805
22-01-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,65.6773443
22-01-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,45.5927835
22-01-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,40.2176888
22-01-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,19.8700115
22-01-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,120,1.3591379
23-01-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,113.5066798,0
23-01-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,106.2170992,0
23-01-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,109.4246149,0
23-01-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,122.3223361,0
23-01-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,25.3277998
23-01-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,97.9604881
23-01-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,160.0509746
23-01-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,191.5447689
23-01-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,204.3648079
23-01-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,212.7970659
23-01-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,217.9992553
23-01-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,217.7962797
23-01-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,213.7618264
23-01-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,201.6684901
23-01-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,194.3989566
23-01-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,189.2092965
23-01-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,205.8507898
23-01-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,201.4404557
23-01-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,187.873667
23-01-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,152.0572442
23-01-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,116.6217139
23-01-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,92.5202408
23-01-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,59.7810284
23-01-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,120,16.9356358
24-01-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,124.5751146,0
24-01-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,117.9571077,0
24-01-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,122.6806757,0
24-01-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,120,12.169468
24-01-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,40.0021839
24-01-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,104.9769286
24-01-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,159.9582574
24-01-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,185.1673256
24-01-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,195.2935528
24-01-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,205.2092867
24-01-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,212.9474183
24-01-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,212.2432683
24-01-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,206.6977744
24-01-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,193.356514
24-01-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,183.3781333
24-01-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,175.2941916
24-01-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,194.0155583
24-01-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,195.1031065
24-01-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,181.1153313
24-01-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,149.0050926
24-01-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,115.4339307
24-01-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,88.731363
24-01-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,55.4533882
24-01-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,120,24.7639787
25-01-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,120,2.9303195
25-01-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,118.1224952,0
25-01-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,120.4429323,0
25-01-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,120,6.9121494
25-01-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,41.8314701
25-01-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,114.6019814
25-01-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,168.8616192
25-01-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,192.6673993
25-01-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,203.7057637
25-01-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,215.0824208
25-01-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,220.7983139
25-01-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,223.4445142
25-01-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,221.5475695
25-01-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,209.4792919
25-01-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,200.656118
25-01-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,192.7701401
25-01-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,208.0734979
25-01-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,203.2772597
25-01-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,192.0058492
25-01-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,160.2288915
25-01-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,124.0090233
25-01-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,93.1091207
25-01-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,59.2798541
25-01-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,120,41.3979543
26-01-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,120,26.3677365
26-01-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,120,19.4966365
26-01-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,120,19.8274116
26-01-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,120,29.1392305
26-01-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,55.4057767
26-01-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,125.1191245
26-01-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,180.7444623
26-01-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,208.0659803
26-01-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,217.5732572
26-01-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,228.0302593
26-01-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,234.204727
26-01-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,230.1477209
26-01-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,229.9472512
26-01-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,220.9110781
26-01-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,212.8496892
26-01-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,207.5372414
26-01-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,225.6246225
26-01-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,226.9026171
26-01-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,214.2053657
26-01-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,180.2683467
26-01-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,144.820287
26-01-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,116.5816199
26-01-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,83.1858691
26-01-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,120,50.7298202
27-01-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,120,31.8330424
27-01-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,120,24.8466725
27-01-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,120,26.0119027
27-01-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,120,42.6283372
27-01-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,120,69.2256585
27-01-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,120,132.5365044
27-01-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,189.5826714
27-01-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,216.8666014
27-01-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,221.5275225
27-01-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,226.7998763
27-01-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,229.5738762
27-01-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,223.5698079
27-01-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,211.1281555
27-01-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,193.416655
27-01-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,182.7140773
27-01-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,177.8727334
27-01-35 16:00,79.6,66.33,66.33,59.7,72.97,126.03,120,197.0551805
27-01-35 17:00,79.6,66.33,66.33,59.7,72.97,126.03,120,198.3857983
27-01-35 18:00,79.6,66.33,66.33,59.7,72.97,126.03,120,179.852372
27-01-35 19:00,79.6,66.33,66.33,59.7,72.97,126.03,120,137.5006361
27-01-35 20:00,79.6,66.33,66.33,59.7,72.97,126.03,120,103.7841337
27-01-35 21:00,79.6,66.33,66.33,59.7,72.97,126.03,120,74.5556473
27-01-35 22:00,79.6,66.33,66.33,59.7,72.97,126.03,120,43.8010852
27-01-35 23:00,79.6,66.33,66.33,59.7,72.97,126.03,120,18.0281958
28-01-35 0:00,79.6,66.33,66.33,59.7,72.97,126.03,122.5704173,0
28-01-35 1:00,79.6,66.33,66.33,59.7,72.97,126.03,112.8802118,0
28-01-35 2:00,79.6,66.33,66.33,59.7,72.97,126.03,107.1542952,0
28-01-35 3:00,79.6,66.33,66.33,59.7,72.97,126.03,101.6864834,0
28-01-35 4:00,79.6,66.33,66.33,59.7,72.97,126.03,100.0752079,0
28-01-35 5:00,79.6,66.33,66.33,59.7,72.97,126.03,114.6969688,0
28-01-35 6:00,79.6,66.33,66.33,59.7,72.97,126.03,120,17.0383765
28-01-35 7:00,79.6,66.33,66.33,59.7,72.97,126.03,120,51.4139232
28-01-35 8:00,79.6,66.33,66.33,59.7,72.97,126.03,120,85.1504725
28-01-35 9:00,79.6,66.33,66.33,59.7,72.97,126.03,120,104.9969756
28-01-35 10:00,79.6,66.33,66.33,59.7,72.97,126.03,120,115.1808377
28-01-35 11:00,79.6,66.33,66.33,59.7,72.97,126.03,120,115.1131792
28-01-35 12:00,79.6,66.33,66.33,59.7,72.97,126.03,120,103.2679242
28-01-35 13:00,79.6,66.33,66.33,59.7,72.97,126.03,120,93.8308117
28-01-35 14:00,79.6,66.33,66.33,59.7,72.97,126.03,120,88.5058346
28-01-35 15:00,79.6,66.33,66.33,59.7,72.97,126.03,120,88.6561869
