name,v_nom,carrier,x,y
way/32904794-380,380,AC,8.403502364,52.60907601
way/32966636-220,220,AC,8.641463986,48.89000859
way/33042984-220,220,AC,9.918175978,52.38000536
way/33169401-220,220,AC,11.72734788,52.56854876
way/33169401-380,380,AC,11.72766813,52.56873481
way/33411203-220,220,AC,8.307803274,52.34569251
way/33411203-380,380,AC,8.308107216,52.34588752
way/33816726-380,380,AC,7.123079434,51.17158511
way/35176751-220,220,AC,9.725769967,54.28768538
way/35176751-380,380,AC,9.726094369,54.28787672
way/35763480-220,220,AC,7.312586668,51.44651377
way/35763480-380,380,AC,7.312880421,51.4467113
way/35818134-220,220,AC,6.73220426,51.45913667
way/35818137-220,220,AC,6.722615242,51.47980957
way/35954395-380,380,AC,8.616630264,48.06578601
way/36183042-380,380,AC,12.78925493,50.62720602
way/373967500-380,380,AC,7.692541931,50.02621584
way/37554416-220,220,AC,6.787529941,51.50554944
way/37721677-380,380,AC,9.371071128,48.71909754
way/37764852-220,220,AC,8.104490341,52.26500421
way/37764852-380,380,AC,8.10479285,52.26519974
way/38325076-380,380,AC,10.22243506,48.73672308
way/38584673-220,220,AC,7.031638576,51.60935671
way/38661452-380,380,AC,8.471763431,50.0973202
way/39011884-220,220,AC,8.120596021,48.70536875
way/39229429-380,380,AC,8.318706071,52.06602484
way/395847307-220,220,AC,7.449470638,50.40220346
way/395847307-380,380,AC,7.449758558,50.40240067
way/39688875-220,220,AC,13.3998643,53.79444806
way/398680313-380,380,AC,13.05855067,51.79996903
way/40621568-220,220,AC,12.49941254,52.40541596
way/409305507-220,220,AC,8.511617682,49.29346967
way/41072584-380,380,AC,9.050634439,51.16752765
way/41232144-380,380,AC,8.99287062,51.34301146
way/41334805-220,220,AC,9.204624666,49.04217248
way/41334805-380,380,AC,9.204911651,49.04236533
way/41389594-220,220,AC,9.885489094,48.30409906
way/41389594-380,380,AC,9.885774478,48.30429021
way/414169327-380,380,AC,14.13328067,52.4427847
way/42049947-380,380,AC,8.465429841,48.04352365
way/42050342-220,220,AC,10.11694164,48.8971347
way/42050342-380,380,AC,10.11723131,48.8973252
way/42097854-220,220,AC,6.813543604,49.72473475
way/42097854-380,380,AC,6.813824955,49.72493357
way/42372159-380,380,AC,8.989507369,50.0602798
way/42410916-220,220,AC,8.958562442,50.08251108
way/42410916-380,380,AC,8.958854613,50.08270449
way/42423415-380,380,AC,7.012926971,50.61749276
way/42488850-380,380,AC,7.992887366,51.68370771
way/42507488-220,220,AC,7.708584985,51.67679337
way/42507488-380,380,AC,7.708881908,51.67698991
way/425100082-380,380,AC,7.460831884,51.61459437
way/42560068-380,380,AC,7.993959171,51.82309545
way/42681484-380,380,AC,9.228110003,51.81245299
way/42736239-380,380,AC,8.872879119,48.3100872
way/42797575-380,380,AC,8.62463745,51.42793261
way/42799487-380,380,AC,8.211422165,51.1779126
way/42809973-380,380,AC,7.718581301,51.53421024
way/42861703-220,220,AC,7.60696722,51.89850623
way/42861703-380,380,AC,7.607265139,51.89870302
way/42872354-220,220,AC,8.408969723,53.19024535
way/43163132-380,380,AC,13.24903034,52.5316251
way/43688805-220,220,AC,9.043128694,48.902842
way/43688805-380,380,AC,9.043414249,48.90303526
way/442199284-380,380,AC,12.33742294,51.19696837
way/44717036-380,380,AC,8.695160802,53.09253612
way/449010725-380,380,AC,9.313593241,54.7282496
way/456386244-380,380,AC,9.585278405,51.33137524
way/46584363-220,220,AC,8.673793253,49.29030988
way/46584363-380,380,AC,8.674079589,49.29050406
way/46615737-380,380,AC,13.31552396,52.5219867
way/48057110-380,380,AC,8.440960259,49.25023566
way/4826893-220,220,AC,8.735218941,50.15914338
way/48428875-380,380,AC,9.377510657,48.81262131
way/49577401-220,220,AC,6.801782173,51.12478785
way/49577401-380,380,AC,6.802071737,51.12498666
way/499165542-220,220,AC,10.15078559,49.98195909
way/499165542-380,380,AC,10.15108192,49.98214944
way/50643382-220,220,AC,8.082130111,52.8584283
way/50898216-380,380,AC,8.065794346,50.40646889
way/515358077-380,380,AC,13.31877085,53.73662143
way/517421342-220,220,AC,11.89969148,53.40722337
way/517421342-380,380,AC,11.90001877,53.40740893
way/518455594-380,380,AC,13.26350667,52.99413277
way/51940126-220,220,AC,7.724384089,51.40933416
way/525964617,525,AC,9.34434351,53.91920526
way/525964629-380,380,AC,9.341514177,53.92326061
way/52983550-380,380,AC,14.60406369,52.17483382
way/53378027-380,380,AC,10.93670405,48.40129106
way/5404079-380,380,AC,11.64046399,48.17783555
way/54359256-220,220,AC,6.996121991,49.37517047
way/54359256-380,380,AC,6.996402111,49.37536885
way/55069713-380,380,AC,9.089395241,49.96854855
way/559702819-220,220,AC,7.241396765,53.35668929
way/559702819-380,380,AC,7.241727373,53.35650607
way/57727004-220,220,AC,10.36235774,47.73856495
way/57727004-380,380,AC,10.36264174,47.73875492
way/58429825-380,380,AC,14.3543795,51.53370082
way/59026005-380,380,AC,14.94648201,51.06257706
way/59707532-220,220,AC,11.85226862,53.08676802
way/59707532-380,380,AC,11.85259326,53.08695371
way/59925390-220,220,AC,6.996106551,51.51407664
way/59925390-380,380,AC,6.996399365,51.51427496
way/60032354-220,220,AC,9.448953539,53.96763394
way/600395952-220,220,AC,8.294768126,49.52434027
way/600395952-380,380,AC,8.295054314,49.5245354
way/603661085-380,380,AC,9.051183232,54.16218742
way/61918154-220,220,AC,7.30982234,52.4747458
way/61918154-380,380,AC,7.310122748,52.47494334
way/62061952-380,380,AC,8.618496095,50.09231245
way/63114179-220,220,AC,7.166501781,51.38923998
way/63114179-380,380,AC,7.166794546,51.38943788
way/66038431-220,220,AC,7.279233911,51.47216571
way/66764943-220,220,AC,6.92016143,49.97058618
way/672738029-220,220,AC,7.207348639,53.34140283
way/683227471-380,380,AC,10.2137528,47.93873495
way/68532663-220,220,AC,11.27768268,47.49583923
way/68549340-220,220,AC,7.179226851,51.47210176
way/68549340-380,380,AC,7.179520191,51.47229962
way/698870101-220,220,AC,7.452832795,51.41073168
way/699048438-220,220,AC,9.92376861,51.8975716
way/714098678-380,380,AC,12.37273274,51.18091782
way/75865676-220,220,AC,12.13019065,47.91316548
way/76246159-380,380,AC,10.86376167,48.54682313
way/77038371-380,380,AC,10.70227676,47.82643716
way/77694901-220,220,AC,12.22083537,48.58573302
way/77697810-380,380,AC,12.29688381,48.60690995
way/78441561-380,380,AC,12.85178408,48.76328541
way/787265962-220,220,AC,9.895526654,52.36066822
way/787840119-220,220,AC,7.324215309,51.62129182
way/796306640-380,380,AC,7.278588126,52.31941326
way/797009308-380,380,AC,7.194564903,52.86984107
way/799361667-380,380,AC,6.872250384,51.82767551
way/810315511-380,380,AC,9.988215024,51.95423007
way/82130902-225,225,AC,7.911818939,48.68467428
way/82773910-220,220,AC,6.773009629,49.29111279
way/82773910-380,380,AC,6.773272789,49.290955
way/82773910-400,400,AC,6.773350272,49.2911831
way/829116805-220,220,AC,8.402753252,53.23674861
way/829116805-380,380,AC,8.403063805,53.23694337
way/83916207-220,220,AC,7.706378182,51.27864095
way/844075808-380,380,AC,6.888440436,51.85035155
way/851299584-380,380,AC,12.10909298,53.25081992
way/85523877-220,220,AC,10.08198741,48.26594248
way/85523877-380,380,AC,10.08227332,48.26613313
way/870598507,320,AC,6.452760316,50.87178889
way/870598507-380,380,AC,6.458786206,50.87160583
way/871646309-380,380,AC,8.552867246,53.00298174
way/87653464-220,220,AC,7.751666641,48.09643669
way/87653464-380,380,AC,7.751920363,48.09627651
way/87653464-400,400,AC,7.752000578,48.09650403
way/87722999-220,220,AC,9.34338848,53.8516722
way/87722999-380,380,AC,9.343707796,53.85186454
way/87767098-380,380,AC,6.998302471,51.24859375
way/881636329-380,380,AC,9.489881953,53.63233102
way/883768276-380,380,AC,7.998575027,53.48533998
way/883768277-380,380,AC,7.9968949,53.47093167
way/883928228-380,380,AC,8.006176109,53.37494872
way/883928229-380,380,AC,8.003876695,53.40088687
way/88916034-220,220,AC,7.956371803,47.5940581
way/88916034-380,380,AC,7.956646032,47.5942542
way/88945213-380,380,AC,10.39184481,48.51789259
way/89043564-220,220,AC,7.984967825,50.84194271
way/89043564-380,380,AC,7.985260651,50.84213857
way/89176939-220,220,AC,6.210996266,49.95863114
way/89176956-220,220,AC,6.17795927,49.95300106
way/89215122-220,220,AC,6.765974667,49.36009078
way/90148336-220,220,AC,8.019394955,50.92371016
way/907539360-380,380,AC,9.434206257,54.52202367
way/91080806-220,220,AC,12.74790044,48.14852935
way/91086220-220,220,AC,13.00268925,48.26204474
way/91854336-220,220,AC,6.723621853,51.35555489
way/91854336-380,380,AC,6.723912502,51.35575389
way/92024105-220,220,AC,6.720304351,51.39152723
way/92165128-380,380,AC,7.233199542,51.23251322
way/92877635-220,220,AC,6.723637955,51.37656869
way/93278553-220,220,AC,6.542408463,51.29944584
way/933248930-220,220,AC,7.909206764,48.50145988
way/93341407-380,380,AC,11.81088362,50.18365736
way/940636813-220,220,AC,13.49555368,52.59014632
way/940636813-380,380,AC,13.4958815,52.59032754
way/940919943,400,AC,12.21635821,54.10058183
way/940922557-380,380,AC,13.90131306,51.87594792
way/941198517-380,380,AC,14.4282815,51.88890466
way/941453716-380,380,AC,13.14236034,53.90773355
way/941805476-380,380,AC,14.2191774,51.12109373
way/942448206-220,220,AC,13.70959268,52.53984546
way/942448206-380,380,AC,13.709921,52.54002609
way/942771541-380,380,AC,13.84231881,50.98949485
way/943135226-220,220,AC,12.81483349,50.8578438
way/943135226-380,380,AC,12.81514608,50.85802699
way/943939310-380,380,AC,11.64404739,51.90827356
way/946025110-380,380,AC,12.2619476,51.74088636
way/946710698-220,220,AC,13.07923658,54.2847579
way/946969736-380,380,AC,8.868402023,54.79468055
way/947118608-380,380,AC,13.17466849,53.62359938
way/948341123-380,380,AC,10.38635095,51.00214826
way/951273401-380,380,AC,8.5460077,52.99137268
way/951773852-380,380,AC,8.529506951,52.96657957
way/952004951-220,220,AC,9.852727213,51.64925148
way/952004951-380,380,AC,9.853033083,51.64944253
way/952346322-380,380,AC,7.034943847,52.20226471
way/953015049-380,380,AC,8.895627159,52.56398997
way/953757606-380,380,AC,10.19514959,52.07985028
way/953757608-220,220,AC,10.2514156,52.16931629
way/953757608-380,380,AC,10.25172672,52.16950628
way/95434457-220,220,AC,6.612215943,51.03584214
way/95434457-380,380,AC,6.612504154,51.03604142
way/954971276-220,220,AC,11.3271964,49.39400824
way/955268863-220,220,AC,9.251673023,53.11481119
way/955268863-380,380,AC,9.251986499,53.11500376
way/957746797-220,220,AC,8.659221374,51.99951309
way/957746797-380,380,AC,8.659524513,51.99970721
way/97825259-220,220,AC,9.236140767,48.92675683
way/97825259-380,380,AC,9.236427209,48.9269496
way/97857512-220,220,AC,10.4203895,52.16520038
way/979801144-220,220,AC,7.011451857,52.17754
way/979801144-380,380,AC,7.011748984,52.17773827
AT11-220,220,AC,11.1027179,47.29396089
CZ2-380,380,AC,13.20998815,50.52882862
DK16-380,380,AC,9.321915799,54.80573219
way/101997887-380,380,AC,9.810886024,47.1428766
way/1042974725-220,220,AC,6.139900006,49.66853511
way/111615226-380,380,AC,15.11429207,51.09241176
way/129378915-220,220,AC,6.703444932,49.1384866
way/162176187-380,380,AC,5.918474082,51.14843193
way/167695568-380,380,AC,6.950667099,53.12402013
way/210191809-220,220,AC,13.44285424,48.43454641
way/28099187-380,380,AC,13.33194213,50.34716422
way/28477054-380,380,AC,13.33540272,49.59030489
way/301158539-400,400,AC,9.197744958,54.85118082
way/32196554-400,400,AC,7.555934076,47.90720606
way/39428977-400,400,AC,14.47607304,53.19612477
way/397960460-380,380,AC,7.752406844,47.53901563
way/50319857-220,220,AC,8.050586264,47.54992978
way/50319857-380,380,AC,8.050836321,47.54976886
way/50729129-220,220,AC,13.71073831,48.51929439
way/63089603-220,220,AC,6.114307027,49.90521501
way/723528920-380,380,AC,6.251762403,51.98171749
way/727225348-220,220,AC,10.87370361,47.24415232
way/727225348-380,380,AC,10.87398677,47.244341
way/81540198-220,220,AC,13.08172217,48.25642817
way/81638061-220,220,AC,7.572328408,48.01874473
way/81641090-380,380,AC,6.277004859,49.19761173
way/81641090-400,400,AC,6.277079907,49.19784016
way/83423799-380,380,AC,6.759177522,52.24885671
way/83529203-220,220,AC,9.716747438,47.43266822
way/88901626-380,380,AC,7.84357829,47.58591229
way/95840891-400,400,AC,9.269876333,55.03683248
way/98648381-220,220,AC,8.232007769,47.55598877
way/98648381-380,380,AC,8.232282838,47.55618419
DK15-380,380,AC,8.9151976,54.901341
way/301158539-380,380,AC,9.197418582,54.85098809
