demand_north,demand_south
5246.0,5246.0
5181.2,5181.2
5069.6,5069.6
4990.0,4990.0
4872.4,4872.4
4801.2,4801.2
4617.6,4617.6
4528.4,4528.4
4455.2,4455.2
4404.4,4404.4
4348.4,4348.4
4326.8,4326.8
4280.4,4280.4
4252.4,4252.4
4229.6,4229.6
4221.2,4221.2
4232.0,4232.0
4230.0,4230.0
4258.0,4258.0
4255.6,4255.6
4236.0,4236.0
4265.6,4265.6
4284.4,4284.4
4311.6,4311.6
4322.8,4322.8
4329.6,4329.6
4354.4,4354.4
4342.0,4342.0
4331.2,4331.2
4330.4,4330.4
4336.8,4336.8
4353.2,4353.2
4410.0,4410.0
4480.0,4480.0
4574.8,4574.8
4645.6,4645.6
4770.8,4770.8
4870.8,4870.8
5004.4,5004.4
5085.2,5085.2
5168.4,5168.4
5242.4,5242.4
5306.0,5306.0
5366.4,5366.4
5447.2,5447.2
5502.8,5502.8
5567.6,5567.6
5586.4,5586.4
5617.2,5617.2
5664.8,5664.8
5664.0,5664.0
5676.8,5676.8
5685.6,5685.6
5670.4,5670.4
5619.2,5619.2
5592.8,5592.8
5574.0,5574.0
5545.2,5545.2
5506.4,5506.4
5467.6,5467.6
5409.6,5409.6
5339.2,5339.2
5276.4,5276.4
5214.8,5214.8
5177.2,5177.2
5172.8,5172.8
5162.8,5162.8
5158.0,5158.0
5162.8,5162.8
5146.4,5146.4
5160.0,5160.0
5099.6,5099.6
5078.4,5078.4
5077.2,5077.2
5093.2,5093.2
5146.4,5146.4
5205.2,5205.2
5206.0,5206.0
5263.6,5263.6
5243.6,5243.6
5269.6,5269.6
5239.6,5239.6
5221.2,5221.2
5161.2,5161.2
5142.0,5142.0
5130.8,5130.8
5116.4,5116.4
5057.2,5057.2
5060.0,5060.0
5046.0,5046.0
5026.0,5026.0
4962.0,4962.0
4924.0,4924.0
4860.0,4860.0
4834.8,4834.8
4776.8,4776.8
4705.2,4705.2
4632.8,4632.8
4494.4,4494.4
4398.4,4398.4
4307.6,4307.6
4226.8,4226.8
4199.2,4199.2
4131.6,4131.6
4064.4,4064.4
4015.6,4015.6
3980.8,3980.8
3947.2,3947.2
3902.0,3902.0
3894.4,3894.4
3882.8,3882.8
3868.0,3868.0
3846.8,3846.8
3831.2,3831.2
3833.6,3833.6
3838.8,3838.8
3842.4,3842.4
3836.8,3836.8
3864.0,3864.0
3863.2,3863.2
3872.0,3872.0
3862.0,3862.0
3872.0,3872.0
3880.8,3880.8
3878.4,3878.4
3848.8,3848.8
3854.4,3854.4
3834.8,3834.8
3882.0,3882.0
3917.6,3917.6
3984.8,3984.8
4032.8,4032.8
4104.0,4104.0
4168.8,4168.8
4225.6,4225.6
4340.8,4340.8
4408.8,4408.8
4502.4,4502.4
4579.6,4579.6
4650.0,4650.0
4731.2,4731.2
4797.2,4797.2
4849.2,4849.2
4876.8,4876.8
4951.2,4951.2
4993.2,4993.2
5060.4,5060.4
5159.6,5159.6
5171.2,5171.2
5171.2,5171.2
5157.6,5157.6
5140.0,5140.0
5124.4,5124.4
5096.8,5096.8
5044.4,5044.4
4989.6,4989.6
4954.0,4954.0
4899.6,4899.6
4917.2,4917.2
4883.2,4883.2
4843.2,4843.2
4811.2,4811.2
4808.4,4808.4
4774.4,4774.4
4712.0,4712.0
4676.4,4676.4
4696.8,4696.8
4671.6,4671.6
4654.0,4654.0
4671.2,4671.2
4742.4,4742.4
4777.6,4777.6
4836.0,4836.0
4836.0,4836.0
4912.0,4912.0
4919.2,4919.2
4947.6,4947.6
4952.4,4952.4
5034.0,5034.0
4999.2,4999.2
4998.8,4998.8
4978.8,4978.8
5031.6,5031.6
5005.2,5005.2
4975.2,4975.2
4991.2,4991.2
5054.8,5054.8
5066.8,5066.8
5021.6,5021.6
5029.2,5029.2
5039.6,5039.6
4998.8,4998.8
4924.8,4924.8
4830.0,4830.0
4725.2,4725.2
4644.8,4644.8
4568.4,4568.4
4506.8,4506.8
4450.4,4450.4
4408.0,4408.0
4348.4,4348.4
4321.6,4321.6
4258.0,4258.0
4250.0,4250.0
4254.8,4254.8
4216.4,4216.4
4171.6,4171.6
4188.8,4188.8
4206.0,4206.0
4197.2,4197.2
4225.6,4225.6
4269.2,4269.2
4282.4,4282.4
4303.6,4303.6
4339.2,4339.2
4395.2,4395.2
4495.6,4495.6
4568.0,4568.0
4710.0,4710.0
4834.0,4834.0
4972.4,4972.4
5099.2,5099.2
5381.2,5381.2
5574.8,5574.8
5731.6,5731.6
5880.0,5880.0
6027.6,6027.6
6154.4,6154.4
6221.6,6221.6
6290.4,6290.4
6358.8,6358.8
6419.6,6419.6
6455.6,6455.6
6466.8,6466.8
6444.4,6444.4
6466.8,6466.8
6507.6,6507.6
6544.4,6544.4
6589.2,6589.2
6609.2,6609.2
6624.8,6624.8
6667.2,6667.2
6675.2,6675.2
6718.8,6718.8
6773.2,6773.2
6784.4,6784.4
6749.2,6749.2
6706.8,6706.8
6697.2,6697.2
6683.2,6683.2
6693.2,6693.2
6682.4,6682.4
6639.6,6639.6
6582.0,6582.0
6583.2,6583.2
6573.2,6573.2
6560.8,6560.8
6548.4,6548.4
6593.6,6593.6
6556.4,6556.4
6504.0,6504.0
6487.6,6487.6
6471.2,6471.2
6434.4,6434.4
6406.4,6406.4
6368.4,6368.4
6354.8,6354.8
6395.2,6395.2
6386.4,6386.4
6395.6,6395.6
6376.8,6376.8
6349.6,6349.6
6358.8,6358.8
6373.6,6373.6
6345.6,6345.6
6308.8,6308.8
6286.0,6286.0
6265.6,6265.6
6228.0,6228.0
6162.0,6162.0
6099.6,6099.6
6048.0,6048.0
6008.0,6008.0
5964.4,5964.4
5880.0,5880.0
5766.4,5766.4
5691.6,5691.6
5597.6,5597.6
5482.4,5482.4
5344.8,5344.8
5206.0,5206.0
5106.8,5106.8
5024.0,5024.0
4930.8,4930.8
4802.4,4802.4
4738.0,4738.0
4697.6,4697.6
4643.6,4643.6
4619.2,4619.2
4575.6,4575.6
4573.2,4573.2
4535.6,4535.6
4484.8,4484.8
4485.2,4485.2
4500.0,4500.0
4497.2,4497.2
4513.6,4513.6
4541.2,4541.2
4543.2,4543.2
4578.4,4578.4
4637.6,4637.6
4700.8,4700.8
4739.2,4739.2
4789.6,4789.6
4932.0,4932.0
5031.2,5031.2
5104.8,5104.8
5214.0,5214.0
5484.0,5484.0
5706.0,5706.0
5877.2,5877.2
5985.6,5985.6
6136.8,6136.8
6230.0,6230.0
6305.6,6305.6
6370.8,6370.8
6474.0,6474.0
6516.8,6516.8
6540.8,6540.8
6549.6,6549.6
6501.6,6501.6
6524.8,6524.8
6568.0,6568.0
6599.6,6599.6
6556.0,6556.0
6563.2,6563.2
6574.4,6574.4
6618.8,6618.8
6571.6,6571.6
6599.6,6599.6
6629.2,6629.2
6644.0,6644.0
6573.2,6573.2
6549.6,6549.6
6558.8,6558.8
6564.0,6564.0
6544.8,6544.8
6520.0,6520.0
6491.6,6491.6
6432.0,6432.0
6393.6,6393.6
6380.0,6380.0
6352.0,6352.0
6307.2,6307.2
6319.2,6319.2
6270.0,6270.0
6204.0,6204.0
6150.0,6150.0
6124.4,6124.4
6080.8,6080.8
6028.0,6028.0
6017.6,6017.6
5988.4,5988.4
5992.4,5992.4
5969.2,5969.2
5984.0,5984.0
5996.8,5996.8
5920.8,5920.8
5922.8,5922.8
5937.6,5937.6
5966.4,5966.4
5926.4,5926.4
5883.2,5883.2
5871.2,5871.2
5810.0,5810.0
5759.6,5759.6
5750.4,5750.4
5750.4,5750.4
5738.8,5738.8
5699.2,5699.2
5604.8,5604.8
5448.8,5448.8
5368.0,5368.0
5290.8,5290.8
5175.6,5175.6
5075.6,5075.6
4921.6,4921.6
4851.6,4851.6
4757.2,4757.2
4696.8,4696.8
4538.0,4538.0
4504.0,4504.0
4446.0,4446.0
4380.8,4380.8
4305.6,4305.6
4271.6,4271.6
4235.2,4235.2
4190.0,4190.0
4113.6,4113.6
4097.2,4097.2
4076.0,4076.0
4069.2,4069.2
4073.2,4073.2
4058.8,4058.8
4040.8,4040.8
4031.6,4031.6
4032.8,4032.8
4031.2,4031.2
4040.8,4040.8
4043.2,4043.2
4056.4,4056.4
4016.4,4016.4
3963.2,3963.2
3892.0,3892.0
3847.6,3847.6
3834.4,3834.4
3871.2,3871.2
3923.2,3923.2
3988.4,3988.4
4064.0,4064.0
4147.6,4147.6
4234.8,4234.8
4326.4,4326.4
4408.8,4408.8
4491.2,4491.2
4577.2,4577.2
4652.4,4652.4
4733.2,4733.2
4802.0,4802.0
4859.2,4859.2
4914.8,4914.8
4960.4,4960.4
5034.8,5034.8
5065.2,5065.2
5070.4,5070.4
5121.2,5121.2
5152.8,5152.8
5157.2,5157.2
5076.8,5076.8
5047.6,5047.6
5008.8,5008.8
4970.0,4970.0
4910.0,4910.0
4833.2,4833.2
4795.6,4795.6
4758.4,4758.4
4695.2,4695.2
4654.0,4654.0
4643.6,4643.6
4612.0,4612.0
4630.8,4630.8
4605.2,4605.2
4633.6,4633.6
4602.4,4602.4
4602.4,4602.4
4564.8,4564.8
4548.4,4548.4
4551.6,4551.6
4589.2,4589.2
4643.2,4643.2
4629.6,4629.6
4620.8,4620.8
4692.4,4692.4
4736.4,4736.4
4742.0,4742.0
4751.2,4751.2
4828.8,4828.8
4812.0,4812.0
4812.0,4812.0
4804.4,4804.4
4812.0,4812.0
4798.8,4798.8
4794.8,4794.8
4816.4,4816.4
4840.0,4840.0
4836.4,4836.4
4806.8,4806.8
4784.4,4784.4
4837.6,4837.6
4781.6,4781.6
4686.4,4686.4
4595.2,4595.2
4478.8,4478.8
4382.4,4382.4
4297.2,4297.2
4236.4,4236.4
4166.4,4166.4
4111.6,4111.6
4070.0,4070.0
4042.0,4042.0
4008.8,4008.8
3991.6,3991.6
3985.6,3985.6
3968.8,3968.8
3962.4,3962.4
3978.4,3978.4
3977.6,3977.6
3987.2,3987.2
4009.2,4009.2
4018.0,4018.0
4048.4,4048.4
4088.0,4088.0
4165.6,4165.6
4210.4,4210.4
4258.0,4258.0
4340.0,4340.0
4495.6,4495.6
4604.0,4604.0
4722.4,4722.4
4890.0,4890.0
5238.4,5238.4
5440.4,5440.4
5617.6,5617.6
5790.0,5790.0
5963.6,5963.6
6064.8,6064.8
6156.0,6156.0
6260.0,6260.0
6300.8,6300.8
6361.6,6361.6
6397.2,6397.2
6438.4,6438.4
6386.0,6386.0
6433.2,6433.2
6483.6,6483.6
6504.0,6504.0
6505.2,6505.2
6548.8,6548.8
6586.0,6586.0
6602.4,6602.4
6618.4,6618.4
6616.8,6616.8
6662.0,6662.0
6667.6,6667.6
6596.4,6596.4
6584.4,6584.4
6586.0,6586.0
6581.6,6581.6
6524.0,6524.0
6515.6,6515.6
6487.6,6487.6
6468.4,6468.4
6459.2,6459.2
6433.6,6433.6
6413.2,6413.2
6385.2,6385.2
6465.6,6465.6
6424.0,6424.0
6397.2,6397.2
6356.0,6356.0
6376.0,6376.0
6367.2,6367.2
6315.2,6315.2
6278.4,6278.4
6308.8,6308.8
6320.8,6320.8
6309.2,6309.2
6312.8,6312.8
6312.8,6312.8
6279.6,6279.6
6268.0,6268.0
6272.4,6272.4
6298.8,6298.8
6247.6,6247.6
6193.6,6193.6
6182.4,6182.4
6143.6,6143.6
6088.4,6088.4
6043.2,6043.2
6010.4,6010.4
5995.2,5995.2
5973.2,5973.2
5886.0,5886.0
5801.2,5801.2
5710.4,5710.4
5610.8,5610.8
5501.2,5501.2
5376.4,5376.4
5282.4,5282.4
5172.0,5172.0
5076.8,5076.8
5009.6,5009.6
4842.8,4842.8
4779.2,4779.2
4758.4,4758.4
4692.4,4692.4
4642.8,4642.8
4591.6,4591.6
4563.6,4563.6
4554.0,4554.0
4518.0,4518.0
4499.2,4499.2
4454.0,4454.0
4459.6,4459.6
4514.4,4514.4
4506.4,4506.4
4536.4,4536.4
4550.4,4550.4
4560.0,4560.0
4630.8,4630.8
4700.8,4700.8
4772.8,4772.8
4936.4,4936.4
5006.0,5006.0
5085.6,5085.6
5219.6,5219.6
5488.4,5488.4
5678.8,5678.8
5796.0,5796.0
5937.6,5937.6
6061.6,6061.6
6148.0,6148.0
6237.2,6237.2
6300.0,6300.0
6385.6,6385.6
6449.6,6449.6
6516.0,6516.0
6550.8,6550.8
6566.4,6566.4
6616.8,6616.8
6659.2,6659.2
6671.2,6671.2
6665.6,6665.6
6646.0,6646.0
6658.4,6658.4
6724.4,6724.4
6715.6,6715.6
6740.0,6740.0
6745.2,6745.2
6716.0,6716.0
6650.4,6650.4
6630.4,6630.4
6615.2,6615.2
6610.0,6610.0
6572.0,6572.0
6541.2,6541.2
6490.4,6490.4
6458.4,6458.4
6430.8,6430.8
6382.0,6382.0
6341.6,6341.6
6345.2,6345.2
6350.0,6350.0
6342.8,6342.8
6297.2,6297.2
6248.0,6248.0
6223.2,6223.2
6207.6,6207.6
6161.6,6161.6
6142.4,6142.4
6126.0,6126.0
6164.8,6164.8
6148.8,6148.8
6120.8,6120.8
6112.4,6112.4
6053.2,6053.2
6062.4,6062.4
6075.2,6075.2
6098.0,6098.0
6053.2,6053.2
6009.6,6009.6
5977.6,5977.6
5957.2,5957.2
5899.2,5899.2
5876.8,5876.8
5830.8,5830.8
5876.8,5876.8
5855.6,5855.6
5751.2,5751.2
5632.8,5632.8
5588.4,5588.4
5494.0,5494.0
5405.2,5405.2
5322.8,5322.8
5206.4,5206.4
5105.6,5105.6
5013.2,5013.2
4923.2,4923.2
4780.0,4780.0
4676.4,4676.4
4615.2,4615.2
4583.6,4583.6
4522.8,4522.8
4472.0,4472.0
4434.4,4434.4
4427.2,4427.2
4388.0,4388.0
4358.4,4358.4
4333.6,4333.6
4339.6,4339.6
4320.0,4320.0
4321.2,4321.2
4331.6,4331.6
4326.0,4326.0
4367.2,4367.2
4393.2,4393.2
4406.4,4406.4
4440.0,4440.0
4457.2,4457.2
4458.0,4458.0
4433.6,4433.6
4401.6,4401.6
4474.4,4474.4
4511.6,4511.6
4573.2,4573.2
4614.8,4614.8
4723.2,4723.2
4779.6,4779.6
4861.2,4861.2
4978.8,4978.8
5125.6,5125.6
5229.2,5229.2
5315.2,5315.2
5395.2,5395.2
5479.2,5479.2
5540.8,5540.8
5605.2,5605.2
5672.4,5672.4
5703.2,5703.2
5725.6,5725.6
5764.8,5764.8
5787.2,5787.2
5786.8,5786.8
5802.4,5802.4
5827.6,5827.6
5832.8,5832.8
5773.6,5773.6
5747.6,5747.6
5711.2,5711.2
5678.0,5678.0
5675.2,5675.2
5595.2,5595.2
5616.0,5616.0
5540.4,5540.4
5552.0,5552.0
5463.6,5463.6
5445.6,5445.6
5409.6,5409.6
5384.0,5384.0
5338.8,5338.8
5348.8,5348.8
5382.0,5382.0
5328.8,5328.8
5335.2,5335.2
5263.6,5263.6
5244.0,5244.0
5293.2,5293.2
5334.8,5334.8
5340.8,5340.8
5372.0,5372.0
5431.6,5431.6
5397.6,5397.6
5375.6,5375.6
5347.2,5347.2
5339.2,5339.2
5294.4,5294.4
5265.6,5265.6
5219.2,5219.2
5164.8,5164.8
5108.0,5108.0
5068.8,5068.8
5042.4,5042.4
5076.4,5076.4
5080.4,5080.4
5036.8,5036.8
4990.0,4990.0
4981.6,4981.6
4903.2,4903.2
4838.8,4838.8
4803.6,4803.6
4711.6,4711.6
4629.6,4629.6
4558.4,4558.4
4480.0,4480.0
4389.2,4389.2
4327.6,4327.6
4238.8,4238.8
4163.2,4163.2
4142.0,4142.0
4076.0,4076.0
4062.4,4062.4
4033.2,4033.2
4027.2,4027.2
4002.0,4002.0
3993.6,3993.6
3995.2,3995.2
3998.8,3998.8
3972.4,3972.4
3994.4,3994.4
4021.6,4021.6
4004.4,4004.4
3996.0,3996.0
3991.2,3991.2
4013.2,4013.2
4000.4,4000.4
3981.6,3981.6
3936.8,3936.8
3906.4,3906.4
3903.2,3903.2
3928.8,3928.8
3944.8,3944.8
3965.2,3965.2
4050.0,4050.0
4105.2,4105.2
4177.2,4177.2
4246.4,4246.4
4324.0,4324.0
4421.6,4421.6
4504.4,4504.4
4576.4,4576.4
4653.6,4653.6
4719.2,4719.2
4794.4,4794.4
4868.8,4868.8
4937.6,4937.6
4990.0,4990.0
5024.0,5024.0
5080.8,5080.8
5147.2,5147.2
5208.4,5208.4
5252.8,5252.8
5268.8,5268.8
5255.2,5255.2
5220.0,5220.0
5181.6,5181.6
5158.8,5158.8
5128.4,5128.4
5053.6,5053.6
5012.4,5012.4
4943.6,4943.6
4901.6,4901.6
4867.6,4867.6
4844.4,4844.4
4862.8,4862.8
4853.2,4853.2
4849.2,4849.2
4806.0,4806.0
4780.8,4780.8
4804.0,4804.0
4806.4,4806.4
4804.0,4804.0
4848.8,4848.8
4909.6,4909.6
4932.0,4932.0
4923.2,4923.2
4993.2,4993.2
5078.0,5078.0
5107.2,5107.2
5102.8,5102.8
5094.0,5094.0
5156.0,5156.0
5074.4,5074.4
5079.2,5079.2
5077.2,5077.2
5105.6,5105.6
5082.0,5082.0
5053.2,5053.2
5068.8,5068.8
5135.6,5135.6
5166.4,5166.4
5147.2,5147.2
5157.6,5157.6
5173.2,5173.2
5124.0,5124.0
5038.8,5038.8
4980.8,4980.8
4870.4,4870.4
4783.2,4783.2
4732.8,4732.8
4624.4,4624.4
4552.0,4552.0
4527.2,4527.2
4492.4,4492.4
4448.4,4448.4
4373.2,4373.2
4338.0,4338.0
4340.0,4340.0
4336.0,4336.0
4322.0,4322.0
4321.6,4321.6
4315.2,4315.2
4339.2,4339.2
4375.2,4375.2
4396.0,4396.0
4452.4,4452.4
4471.2,4471.2
4543.6,4543.6
4594.4,4594.4
4650.4,4650.4
4718.8,4718.8
4921.2,4921.2
5001.2,5001.2
5060.4,5060.4
5188.4,5188.4
5496.4,5496.4
5674.8,5674.8
5860.4,5860.4
5989.6,5989.6
6178.0,6178.0
6274.8,6274.8
6359.6,6359.6
6442.4,6442.4
6519.6,6519.6
6578.4,6578.4
6616.4,6616.4
6605.2,6605.2
6590.8,6590.8
6630.0,6630.0
6689.6,6689.6
6689.6,6689.6
6685.2,6685.2
6731.2,6731.2
6803.6,6803.6
6841.6,6841.6
6850.8,6850.8
6895.2,6895.2
6910.0,6910.0
6910.8,6910.8
6877.6,6877.6
6838.0,6838.0
6836.4,6836.4
6838.0,6838.0
6810.8,6810.8
6800.8,6800.8
6791.2,6791.2
6718.0,6718.0
6658.4,6658.4
6628.8,6628.8
6629.2,6629.2
6621.2,6621.2
6638.8,6638.8
6577.6,6577.6
6560.0,6560.0
6540.4,6540.4
6519.2,6519.2
6464.4,6464.4
6396.0,6396.0
6388.8,6388.8
6427.2,6427.2
6464.8,6464.8
6471.2,6471.2
6470.8,6470.8
6459.6,6459.6
6429.6,6429.6
6407.2,6407.2
6446.0,6446.0
6498.8,6498.8
6454.4,6454.4
6411.2,6411.2
6385.6,6385.6
6316.4,6316.4
6262.8,6262.8
6201.6,6201.6
6163.2,6163.2
6120.0,6120.0
6082.8,6082.8
6007.6,6007.6
5928.8,5928.8
5845.6,5845.6
5730.8,5730.8
5610.0,5610.0
5511.2,5511.2
5421.6,5421.6
5316.8,5316.8
5204.0,5204.0
5119.6,5119.6
5062.4,5062.4
5004.4,5004.4
4953.6,4953.6
4902.8,4902.8
4852.8,4852.8
4818.0,4818.0
4798.0,4798.0
4754.8,4754.8
4710.8,4710.8
4703.2,4703.2
4725.2,4725.2
4739.6,4739.6
4771.6,4771.6
4815.2,4815.2
4829.2,4829.2
4840.8,4840.8
4892.8,4892.8
4942.8,4942.8
5023.6,5023.6
5043.6,5043.6
5184.4,5184.4
5252.4,5252.4
5335.6,5335.6
5433.2,5433.2
5713.2,5713.2
5914.4,5914.4
6039.2,6039.2
6151.6,6151.6
6276.0,6276.0
6370.8,6370.8
6475.6,6475.6
6541.6,6541.6
6607.2,6607.2
6653.2,6653.2
6679.2,6679.2
6701.2,6701.2
6652.4,6652.4
6656.0,6656.0
6696.4,6696.4
6741.2,6741.2
6757.6,6757.6
6648.0,6648.0
6688.4,6688.4
6841.2,6841.2
6851.2,6851.2
6849.6,6849.6
6896.8,6896.8
6908.0,6908.0
6877.2,6877.2
6820.0,6820.0
6798.4,6798.4
6787.6,6787.6
6808.0,6808.0
6758.8,6758.8
6720.4,6720.4
6668.0,6668.0
6662.0,6662.0
6626.0,6626.0
6623.6,6623.6
6592.8,6592.8
6604.8,6604.8
6548.0,6548.0
6508.0,6508.0
6416.4,6416.4
6408.0,6408.0
6369.6,6369.6
6310.8,6310.8
6287.6,6287.6
6313.2,6313.2
6318.4,6318.4
6314.8,6314.8
6306.4,6306.4
6304.4,6304.4
6273.2,6273.2
6270.0,6270.0
6279.2,6279.2
6304.8,6304.8
6266.8,6266.8
6254.0,6254.0
6222.8,6222.8
6196.4,6196.4
6144.4,6144.4
6132.8,6132.8
6097.6,6097.6
6086.0,6086.0
6039.2,6039.2
5957.6,5957.6
5873.2,5873.2
5775.2,5775.2
5678.0,5678.0
5560.0,5560.0
5450.0,5450.0
5355.6,5355.6
5258.8,5258.8
5140.4,5140.4
5076.8,5076.8
4957.6,4957.6
4866.8,4866.8
4845.2,4845.2
4784.0,4784.0
4736.0,4736.0
4709.6,4709.6
4695.6,4695.6
4649.6,4649.6
4589.2,4589.2
4599.6,4599.6
4631.6,4631.6
4635.6,4635.6
4629.2,4629.2
4675.6,4675.6
4692.4,4692.4
4734.4,4734.4
4814.4,4814.4
4850.8,4850.8
4918.0,4918.0
4971.6,4971.6
5093.6,5093.6
5143.2,5143.2
5244.0,5244.0
5366.0,5366.0
5623.6,5623.6
5826.4,5826.4
5970.4,5970.4
6100.8,6100.8
6242.8,6242.8
6350.0,6350.0
6466.4,6466.4
6540.8,6540.8
6614.4,6614.4
6650.8,6650.8
6692.0,6692.0
6681.6,6681.6
6638.4,6638.4
6678.8,6678.8
6725.6,6725.6
6745.6,6745.6
6757.2,6757.2
6784.0,6784.0
6810.4,6810.4
6817.6,6817.6
6840.4,6840.4
6874.4,6874.4
6903.2,6903.2
6885.6,6885.6
6849.2,6849.2
6822.4,6822.4
6812.0,6812.0
6819.2,6819.2
6815.6,6815.6
6818.0,6818.0
6800.4,6800.4
6720.4,6720.4
6741.6,6741.6
6767.2,6767.2
6770.8,6770.8
6751.2,6751.2
6787.2,6787.2
6786.0,6786.0
6754.4,6754.4
6739.2,6739.2
6697.6,6697.6
6624.4,6624.4
6616.4,6616.4
6580.0,6580.0
6634.8,6634.8
6625.2,6625.2
6615.2,6615.2
6623.2,6623.2
6580.0,6580.0
6562.0,6562.0
6586.8,6586.8
6569.2,6569.2
6553.6,6553.6
6504.0,6504.0
6455.2,6455.2
6403.2,6403.2
6335.2,6335.2
6266.4,6266.4
6194.4,6194.4
6154.8,6154.8
6103.2,6103.2
6034.8,6034.8
6022.4,6022.4
5952.0,5952.0
5898.0,5898.0
5792.0,5792.0
5711.6,5711.6
5585.2,5585.2
5405.6,5405.6
5275.2,5275.2
5186.0,5186.0
5093.6,5093.6
4990.8,4990.8
4900.8,4900.8
4846.4,4846.4
4790.4,4790.4
4728.4,4728.4
4679.2,4679.2
4625.6,4625.6
4615.6,4615.6
4576.8,4576.8
4590.8,4590.8
4605.2,4605.2
4609.6,4609.6
4632.0,4632.0
4615.2,4615.2
4623.2,4623.2
4652.0,4652.0
4697.2,4697.2
4760.4,4760.4
4816.0,4816.0
4873.6,4873.6
5030.4,5030.4
5112.8,5112.8
5214.0,5214.0
5310.0,5310.0
5606.8,5606.8
5813.6,5813.6
5944.8,5944.8
6064.4,6064.4
6228.8,6228.8
6338.4,6338.4
6400.0,6400.0
6439.2,6439.2
6531.2,6531.2
6588.4,6588.4
6606.4,6606.4
6666.4,6666.4
6623.2,6623.2
6626.0,6626.0
6682.0,6682.0
6686.4,6686.4
6673.2,6673.2
6710.4,6710.4
6752.8,6752.8
6801.6,6801.6
6789.2,6789.2
6826.8,6826.8
6857.6,6857.6
6847.2,6847.2
6765.6,6765.6
6746.0,6746.0
6737.6,6737.6
6736.8,6736.8
6727.6,6727.6
6694.8,6694.8
6642.4,6642.4
6592.4,6592.4
6609.6,6609.6
6602.0,6602.0
6573.2,6573.2
6576.8,6576.8
6591.6,6591.6
6572.0,6572.0
6521.2,6521.2
6478.8,6478.8
6433.2,6433.2
6376.0,6376.0
6319.6,6319.6
6290.0,6290.0
6308.0,6308.0
6336.0,6336.0
6345.6,6345.6
6346.0,6346.0
6365.2,6365.2
6332.0,6332.0
6355.2,6355.2
6379.2,6379.2
6353.6,6353.6
6303.2,6303.2
6286.8,6286.8
6296.8,6296.8
6281.6,6281.6
6222.8,6222.8
6197.6,6197.6
6149.2,6149.2
6088.4,6088.4
6064.8,6064.8
6005.6,6005.6
5920.4,5920.4
5810.4,5810.4
5735.2,5735.2
5624.4,5624.4
5512.8,5512.8
5370.8,5370.8
5284.4,5284.4
5116.0,5116.0
5033.6,5033.6
4900.4,4900.4
4841.2,4841.2
4797.2,4797.2
4747.2,4747.2
4709.2,4709.2
4646.4,4646.4
4635.6,4635.6
4626.4,4626.4
4614.4,4614.4
4612.8,4612.8
4602.0,4602.0
4616.0,4616.0
4628.8,4628.8
4627.6,4627.6
4650.0,4650.0
4668.8,4668.8
4759.2,4759.2
4777.6,4777.6
4833.2,4833.2
4891.6,4891.6
5046.0,5046.0
5094.8,5094.8
5167.2,5167.2
5289.2,5289.2
5552.0,5552.0
5758.4,5758.4
5900.4,5900.4
6050.0,6050.0
6239.2,6239.2
6340.0,6340.0
6433.2,6433.2
6524.4,6524.4
6597.2,6597.2
6652.8,6652.8
6689.2,6689.2
6700.0,6700.0
6623.2,6623.2
6641.6,6641.6
6689.2,6689.2
6737.2,6737.2
6762.0,6762.0
6770.0,6770.0
6805.2,6805.2
6814.4,6814.4
6836.4,6836.4
6851.6,6851.6
6877.2,6877.2
6844.4,6844.4
6781.6,6781.6
6763.2,6763.2
6725.2,6725.2
6692.4,6692.4
6672.0,6672.0
6627.2,6627.2
6619.2,6619.2
6530.8,6530.8
6495.2,6495.2
6427.2,6427.2
6392.0,6392.0
6380.4,6380.4
6364.0,6364.0
6314.0,6314.0
6277.2,6277.2
6214.0,6214.0
6233.2,6233.2
6228.4,6228.4
6158.0,6158.0
6139.2,6139.2
6167.2,6167.2
6158.0,6158.0
6141.2,6141.2
6114.0,6114.0
6150.0,6150.0
6139.2,6139.2
6142.8,6142.8
6120.0,6120.0
6162.4,6162.4
6124.4,6124.4
6082.4,6082.4
6041.6,6041.6
6005.2,6005.2
5933.6,5933.6
5892.4,5892.4
5835.6,5835.6
5808.0,5808.0
5774.0,5774.0
5708.4,5708.4
5634.8,5634.8
5582.0,5582.0
5502.8,5502.8
5390.8,5390.8
5334.0,5334.0
5211.2,5211.2
5102.8,5102.8
5025.6,5025.6
4938.0,4938.0
4834.0,4834.0
4743.6,4743.6
4693.2,4693.2
4639.6,4639.6
4510.4,4510.4
4465.6,4465.6
4414.0,4414.0
4384.8,4384.8
4323.2,4323.2
4288.8,4288.8
4272.0,4272.0
4274.0,4274.0
4252.4,4252.4
4244.0,4244.0
4241.2,4241.2
4242.0,4242.0
4264.4,4264.4
4271.6,4271.6
4302.8,4302.8
4305.6,4305.6
4325.2,4325.2
4320.0,4320.0
4300.8,4300.8
4297.6,4297.6
4358.4,4358.4
4395.6,4395.6
4468.4,4468.4
4535.6,4535.6
4638.0,4638.0
4698.8,4698.8
4802.0,4802.0
4937.6,4937.6
5058.4,5058.4
5127.6,5127.6
5194.8,5194.8
5270.0,5270.0
5346.8,5346.8
5397.2,5397.2
5459.2,5459.2
5493.2,5493.2
5580.4,5580.4
5618.4,5618.4
5631.2,5631.2
5675.6,5675.6
5687.2,5687.2
5696.8,5696.8
5737.2,5737.2
5728.0,5728.0
5686.4,5686.4
