name,technology,max_power,bidding_EOM,bidding_nodal,bidding_DAM,bidding_redispatch,fuel_type,emission_factor,max_power,min_power,efficiency,additional_cost,node,unit_operator,operating_type
Unit_912,wind_onshore,379.1221412,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,379.1221412,0,1,0,158,operator_912,Market
Unit_913,solar pv,1858.669003,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1858.669003,0,1,0,82,operator_913,Market
Unit_914,wind_onshore,109.809836,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,109.809836,0,1,0,82,operator_914,Market
Unit_915,solar pv,1821.613427,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1821.613427,0,1,0,93,operator_915,Market
Unit_916,solar pv,1703.707707,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1703.707707,0,1,0,136,operator_916,Market
Unit_917,wind_onshore,611.8300977,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,611.8300977,0,1,0,136,operator_917,Market
Unit_918,solar pv,1449.142637,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1449.142637,0,1,0,180,operator_918,Market
Unit_919,wind_onshore,478.5948161,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,478.5948161,0,1,0,180,operator_919,Market
Unit_920,solar pv,129.9944399,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,129.9944399,0,1,0,171,operator_920,Market
Unit_921,wind_onshore,77.79501786,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,77.79501786,0,1,0,171,operator_921,Market
Unit_922,solar pv,858.9334199,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,858.9334199,0,1,0,75,operator_922,Market
Unit_923,wind_onshore,93.37541387,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,93.37541387,0,1,0,75,operator_923,Market
Unit_924,solar pv,1833.524994,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1833.524994,0,1,0,29,operator_924,Market
Unit_925,solar pv,280.9662833,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,280.9662833,0,1,0,29,operator_925,Market
Unit_926,solar pv,399.882906,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,399.882906,0,1,0,82,operator_926,Market
Unit_927,solar pv,2606.698815,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2606.698815,0,1,0,127,operator_927,Market
Unit_928,wind_offshore,4244.380371,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,4244.380371,0,1,0,127,operator_928,Market
Unit_929,wind_onshore,3453.760434,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3453.760434,0,1,0,127,operator_929,Market
Unit_930,solar pv,2275.217794,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2275.217794,0,1,0,52,operator_930,Market
Unit_931,wind_onshore,421.0769905,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,421.0769905,0,1,0,52,operator_931,Market
Unit_932,solar pv,2649.053819,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2649.053819,0,1,0,13,operator_932,Market
Unit_933,wind_onshore,2326.19116,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2326.19116,0,1,0,13,operator_933,Market
Unit_934,solar pv,5982.222923,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,5982.222923,0,1,0,190,operator_934,Market
Unit_935,wind_onshore,425.7476849,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,425.7476849,0,1,0,190,operator_935,Market
Unit_936,solar pv,1497.340168,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1497.340168,0,1,0,89,operator_936,Market
Unit_937,wind_onshore,319.9245207,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,319.9245207,0,1,0,89,operator_937,Market
Unit_938,solar pv,1802.541377,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1802.541377,0,1,0,67,operator_938,Market
Unit_939,wind_onshore,311.1878824,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,311.1878824,0,1,0,67,operator_939,Market
Unit_940,solar pv,1916.853928,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1916.853928,0,1,0,77,operator_940,Market
Unit_941,wind_onshore,400.62939,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,400.62939,0,1,0,77,operator_941,Market
Unit_942,solar pv,1030.751481,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1030.751481,0,1,0,156,operator_942,Market
Unit_943,solar pv,1089.729519,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1089.729519,0,1,0,91,operator_943,Market
Unit_944,wind_onshore,353.0584765,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,353.0584765,0,1,0,91,operator_944,Market
Unit_945,solar pv,2734.677983,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2734.677983,0,1,0,140,operator_945,Market
Unit_946,wind_onshore,373.782549,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,373.782549,0,1,0,140,operator_946,Market
Unit_947,solar pv,259.500359,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,259.500359,0,1,0,157,operator_947,Market
Unit_948,solar pv,1196.03118,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1196.03118,0,1,0,199,operator_948,Market
Unit_949,wind_onshore,329.0653133,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,329.0653133,0,1,0,199,operator_949,Market
Unit_950,solar pv,500.497762,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,500.497762,0,1,0,35,operator_950,Market
Unit_951,wind_onshore,252.9273484,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,252.9273484,0,1,0,35,operator_951,Market
Unit_952,solar pv,1552.266259,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1552.266259,0,1,0,122,operator_952,Market
Unit_953,wind_onshore,283.7304268,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,283.7304268,0,1,0,122,operator_953,Market
Unit_954,solar pv,1144.798971,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1144.798971,0,1,0,150,operator_954,Market
Unit_955,solar pv,366.3545547,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,366.3545547,0,1,0,38,operator_955,Market
Unit_956,solar pv,1392.922483,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1392.922483,0,1,0,17,operator_956,Market
Unit_957,wind_onshore,74.84212855,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,74.84212855,0,1,0,17,operator_957,Market
Unit_958,solar pv,518.0477686,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,518.0477686,0,1,0,132,operator_958,Market
Unit_959,solar pv,1482.073038,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1482.073038,0,1,0,1,operator_959,Market
Unit_960,wind_onshore,143.2132685,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,143.2132685,0,1,0,1,operator_960,Market
Unit_961,solar pv,1703.056577,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1703.056577,0,1,0,43,operator_961,Market
Unit_962,wind_onshore,454.8956248,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,454.8956248,0,1,0,43,operator_962,Market
Unit_963,wind_offshore,17424.84793,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,17424.84793,0,1,0,129,operator_963,Market
Unit_964,solar pv,1483.564064,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1483.564064,0,1,0,187,operator_964,Market
Unit_965,wind_onshore,379.9938107,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,379.9938107,0,1,0,187,operator_965,Market
Unit_966,solar pv,1066.15542,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1066.15542,0,1,0,38,operator_966,Market
Unit_967,wind_onshore,198.5617286,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,198.5617286,0,1,0,38,operator_967,Market
Unit_968,solar pv,2261.928741,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2261.928741,0,1,0,148,operator_968,Market
Unit_969,wind_onshore,715.1464768,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,715.1464768,0,1,0,148,operator_969,Market
Unit_970,solar pv,1521.701516,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1521.701516,0,1,0,70,operator_970,Market
Unit_971,wind_onshore,443.5188089,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,443.5188089,0,1,0,70,operator_971,Market
Unit_972,solar pv,1344.244928,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1344.244928,0,1,0,38,operator_972,Market
Unit_973,wind_onshore,155.9781787,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,155.9781787,0,1,0,38,operator_973,Market
Unit_974,solar pv,651.2015333,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,651.2015333,0,1,0,38,operator_974,Market
Unit_975,solar pv,643.1135397,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,643.1135397,0,1,0,177,operator_975,Market
Unit_976,wind_onshore,136.774801,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,136.774801,0,1,0,177,operator_976,Market
Unit_977,solar pv,3049.095426,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3049.095426,0,1,0,56,operator_977,Market
Unit_978,wind_onshore,1209.623528,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1209.623528,0,1,0,56,operator_978,Market
Unit_979,solar pv,848.4574779,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,848.4574779,0,1,0,90,operator_979,Market
Unit_980,solar pv,416.1143508,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,416.1143508,0,1,0,114,operator_980,Market
Unit_981,solar pv,1141.505562,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1141.505562,0,1,0,54,operator_981,Market
Unit_982,wind_onshore,110.3520375,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,110.3520375,0,1,0,54,operator_982,Market
Unit_983,solar pv,2143.158099,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2143.158099,0,1,0,143,operator_983,Market
Unit_984,wind_onshore,696.6772037,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,696.6772037,0,1,0,143,operator_984,Market
Unit_985,solar pv,622.3073548,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,622.3073548,0,1,0,0,operator_985,Market
Unit_986,wind_onshore,140.4324133,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,140.4324133,0,1,0,0,operator_986,Market
Unit_987,solar pv,1915.601432,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1915.601432,0,1,0,109,operator_987,Market
Unit_988,wind_onshore,192.4147812,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,192.4147812,0,1,0,109,operator_988,Market
Unit_989,solar pv,2387.780845,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2387.780845,0,1,0,73,operator_989,Market
Unit_990,wind_onshore,777.7426954,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,777.7426954,0,1,0,73,operator_990,Market
Unit_991,solar pv,874.2173374,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,874.2173374,0,1,0,79,operator_991,Market
Unit_992,wind_onshore,394.0682979,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,394.0682979,0,1,0,79,operator_992,Market
Unit_993,solar pv,1566.171842,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1566.171842,0,1,0,150,operator_993,Market
Unit_994,wind_onshore,340.229058,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,340.229058,0,1,0,150,operator_994,Market
Unit_995,solar pv,1869.203733,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1869.203733,0,1,0,160,operator_995,Market
Unit_996,wind_onshore,963.5923448,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,963.5923448,0,1,0,160,operator_996,Market
Unit_997,solar pv,1118.856303,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1118.856303,0,1,0,160,operator_997,Market
Unit_998,wind_onshore,657.2472339,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,657.2472339,0,1,0,160,operator_998,Market
Unit_999,solar pv,2140.278826,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2140.278826,0,1,0,193,operator_999,Market
Unit_1000,wind_onshore,525.5217787,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,525.5217787,0,1,0,193,operator_1000,Market
Unit_1001,solar pv,452.3487303,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,452.3487303,0,1,0,36,operator_1001,Market
Unit_1002,solar pv,1005.660994,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1005.660994,0,1,0,99,operator_1002,Market
Unit_1003,wind_onshore,555.2448683,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,555.2448683,0,1,0,99,operator_1003,Market
Unit_1004,solar pv,206.8947792,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,206.8947792,0,1,0,57,operator_1004,Market
Unit_1005,solar pv,2238.98028,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2238.98028,0,1,0,130,operator_1005,Market
Unit_1006,solar pv,2147.250965,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2147.250965,0,1,0,163,operator_1006,Market
Unit_1007,wind_onshore,891.2328981,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,891.2328981,0,1,0,163,operator_1007,Market
Unit_1008,solar pv,1387.881678,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1387.881678,0,1,0,195,operator_1008,Market
Unit_1009,wind_onshore,97.11390406,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,97.11390406,0,1,0,195,operator_1009,Market
Unit_1010,solar pv,364.1637444,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,364.1637444,0,1,0,24,operator_1010,Market
Unit_1011,solar pv,637.461936,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,637.461936,0,1,0,27,operator_1011,Market
Unit_1012,solar pv,2001.712432,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2001.712432,0,1,0,134,operator_1012,Market
Unit_1013,wind_onshore,861.8542111,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,861.8542111,0,1,0,134,operator_1013,Market
Unit_1014,solar pv,1371.45819,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1371.45819,0,1,0,55,operator_1014,Market
Unit_1015,wind_onshore,455.0866969,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,455.0866969,0,1,0,55,operator_1015,Market
Unit_1016,solar pv,2792.224418,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2792.224418,0,1,0,34,operator_1016,Market
Unit_1017,wind_onshore,663.6818131,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,663.6818131,0,1,0,34,operator_1017,Market
Unit_1018,solar pv,1093.72698,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1093.72698,0,1,0,40,operator_1018,Market
Unit_1019,wind_onshore,153.0190895,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,153.0190895,0,1,0,40,operator_1019,Market
Unit_1020,solar pv,2378.422123,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2378.422123,0,1,0,40,operator_1020,Market
Unit_1021,wind_onshore,735.5688587,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,735.5688587,0,1,0,40,operator_1021,Market
Unit_1022,solar pv,1925.796262,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1925.796262,0,1,0,118,operator_1022,Market
Unit_1023,wind_onshore,1635.543796,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1635.543796,0,1,0,118,operator_1023,Market
Unit_1024,solar pv,978.9820308,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,978.9820308,0,1,0,30,operator_1024,Market
Unit_1025,wind_onshore,429.5923738,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,429.5923738,0,1,0,30,operator_1025,Market
Unit_1026,solar pv,1766.599184,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1766.599184,0,1,0,7,operator_1026,Market
Unit_1027,wind_onshore,196.9590242,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,196.9590242,0,1,0,7,operator_1027,Market
Unit_1028,solar pv,1404.529355,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1404.529355,0,1,0,59,operator_1028,Market
Unit_1029,wind_onshore,813.0606566,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,813.0606566,0,1,0,59,operator_1029,Market
Unit_1030,solar pv,2767.555146,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2767.555146,0,1,0,169,operator_1030,Market
Unit_1031,wind_onshore,872.9433314,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,872.9433314,0,1,0,169,operator_1031,Market
Unit_1032,solar pv,2104.037741,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2104.037741,0,1,0,175,operator_1032,Market
Unit_1033,wind_onshore,899.3460314,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,899.3460314,0,1,0,175,operator_1033,Market
Unit_1034,solar pv,863.4172494,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,863.4172494,0,1,0,45,operator_1034,Market
Unit_1035,wind_onshore,363.1882248,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,363.1882248,0,1,0,45,operator_1035,Market
Unit_1036,solar pv,670.5339041,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,670.5339041,0,1,0,121,operator_1036,Market
Unit_1037,wind_onshore,308.8206735,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,308.8206735,0,1,0,121,operator_1037,Market
Unit_1038,solar pv,924.2344675,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,924.2344675,0,1,0,8,operator_1038,Market
Unit_1039,solar pv,991.2617651,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,991.2617651,0,1,0,25,operator_1039,Market
Unit_1040,wind_onshore,874.8849992,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,874.8849992,0,1,0,25,operator_1040,Market
Unit_1041,solar pv,481.3062057,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,481.3062057,0,1,0,146,operator_1041,Market
Unit_1042,wind_onshore,80.07624941,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,80.07624941,0,1,0,146,operator_1042,Market
Unit_1043,solar pv,3504.312304,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3504.312304,0,1,0,182,operator_1043,Market
Unit_1044,wind_onshore,3009.121977,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3009.121977,0,1,0,182,operator_1044,Market
Unit_1045,solar pv,348.9731894,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,348.9731894,0,1,0,146,operator_1045,Market
Unit_1046,wind_onshore,120.2818152,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,120.2818152,0,1,0,146,operator_1046,Market
Unit_1047,solar pv,777.6643725,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,777.6643725,0,1,0,30,operator_1047,Market
Unit_1048,solar pv,1386.618535,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1386.618535,0,1,0,26,operator_1048,Market
Unit_1049,wind_onshore,514.0568062,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,514.0568062,0,1,0,26,operator_1049,Market
Unit_1050,solar pv,1593.329687,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1593.329687,0,1,0,51,operator_1050,Market
Unit_1051,wind_onshore,884.894938,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,884.894938,0,1,0,51,operator_1051,Market
Unit_1052,solar pv,178.3322697,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,178.3322697,0,1,0,161,operator_1052,Market
Unit_1053,solar pv,2226.688178,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2226.688178,0,1,0,151,operator_1053,Market
Unit_1054,wind_onshore,1375.076911,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1375.076911,0,1,0,151,operator_1054,Market
Unit_1055,solar pv,1582.763781,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1582.763781,0,1,0,97,operator_1055,Market
Unit_1056,wind_onshore,595.0362525,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,595.0362525,0,1,0,97,operator_1056,Market
Unit_1057,solar pv,1844.157572,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1844.157572,0,1,0,149,operator_1057,Market
Unit_1058,wind_onshore,560.5990486,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,560.5990486,0,1,0,149,operator_1058,Market
Unit_1059,solar pv,1705.326324,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1705.326324,0,1,0,85,operator_1059,Market
Unit_1060,wind_onshore,431.2990088,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,431.2990088,0,1,0,85,operator_1060,Market
Unit_1061,solar pv,1717.361484,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1717.361484,0,1,0,85,operator_1061,Market
Unit_1062,wind_onshore,809.3838818,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,809.3838818,0,1,0,85,operator_1062,Market
Unit_1063,solar pv,2550.677428,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2550.677428,0,1,0,166,operator_1063,Market
Unit_1064,wind_onshore,438.0683729,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,438.0683729,0,1,0,166,operator_1064,Market
Unit_1065,solar pv,1023.206584,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1023.206584,0,1,0,69,operator_1065,Market
Unit_1066,wind_onshore,128.1757551,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,128.1757551,0,1,0,69,operator_1066,Market
Unit_1067,solar pv,2420.889884,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2420.889884,0,1,0,142,operator_1067,Market
Unit_1068,wind_onshore,392.6443665,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,392.6443665,0,1,0,142,operator_1068,Market
Unit_1069,solar pv,3105.170159,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3105.170159,0,1,0,76,operator_1069,Market
Unit_1070,wind_onshore,711.5761495,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,711.5761495,0,1,0,76,operator_1070,Market
Unit_1071,solar pv,2827.762544,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2827.762544,0,1,0,22,operator_1071,Market
Unit_1072,wind_onshore,408.0414453,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,408.0414453,0,1,0,22,operator_1072,Market
Unit_1073,solar pv,1124.7788,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1124.7788,0,1,0,20,operator_1073,Market
Unit_1074,solar pv,630.6414489,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,630.6414489,0,1,0,113,operator_1074,Market
Unit_1075,wind_onshore,618.843327,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,618.843327,0,1,0,113,operator_1075,Market
Unit_1076,solar pv,3919.269393,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3919.269393,0,1,0,196,operator_1076,Market
Unit_1077,wind_onshore,1507.234431,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1507.234431,0,1,0,196,operator_1077,Market
Unit_1078,solar pv,2820.125367,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2820.125367,0,1,0,95,operator_1078,Market
Unit_1079,wind_onshore,95.07969153,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,95.07969153,0,1,0,95,operator_1079,Market
Unit_1080,solar pv,3236.761972,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3236.761972,0,1,0,107,operator_1080,Market
Unit_1081,wind_offshore,18385.7467,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,18385.7467,0,1,0,107,operator_1081,Market
Unit_1082,wind_onshore,3669.833539,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3669.833539,0,1,0,107,operator_1082,Market
Unit_1083,solar pv,1595.618633,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1595.618633,0,1,0,62,operator_1083,Market
Unit_1084,wind_onshore,882.239048,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,882.239048,0,1,0,62,operator_1084,Market
Unit_1085,solar pv,1804.141848,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1804.141848,0,1,0,145,operator_1085,Market
Unit_1086,wind_onshore,1231.47086,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1231.47086,0,1,0,145,operator_1086,Market
Unit_1087,solar pv,2862.854125,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2862.854125,0,1,0,124,operator_1087,Market
Unit_1088,wind_onshore,1518.395481,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1518.395481,0,1,0,124,operator_1088,Market
Unit_1089,solar pv,3145.428649,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3145.428649,0,1,0,113,operator_1089,Market
Unit_1090,wind_onshore,1662.557178,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1662.557178,0,1,0,113,operator_1090,Market
Unit_1091,solar pv,2333.074867,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2333.074867,0,1,0,12,operator_1091,Market
Unit_1092,wind_onshore,1642.3792,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1642.3792,0,1,0,12,operator_1092,Market
Unit_1093,solar pv,453.7180202,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,453.7180202,0,1,0,168,operator_1093,Market
Unit_1094,wind_onshore,181.0023839,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,181.0023839,0,1,0,168,operator_1094,Market
